24591.82,24872.32,25192.9,25052.65,24822.23,24010.8,25132.79,25463.39,25303.1,23850.53,24221.17,24922.41,24912.39,24872.32,25453.38,25653.75,25283.06,24882.34,25042.63,24772.14,25423.32,24982.52,25553.56,24591.82,23850.53,24922.41,24641.91,23770.39,25082.7,24511.68,25593.63,25603.65,24792.18,25202.92,25353.19,25603.65,23910.63,24321.34,24141.03,25052.65,24181.1,25102.74,24211.15,24822.23,24551.75,24030.84,25012.58,25092.72,25323.14,24621.87,24651.93,25573.6,25232.97,24742.09,24832.25,24852.28,25162.85,25102.74,26074.53,24892.36,24521.7,25473.41,25042.63,23980.75,24351.4,24511.68,24090.94,23760.37,25373.23,24090.94,24331.36,25693.82,24962.48,25523.51,24341.38,25202.92,24892.36,24421.52,25072.68,25132.79,25242.99,25182.88,24291.29,24311.33,24962.48,25713.86,24451.57,23349.67,24581.8,24952.47,25463.39,24401.48,25273.05,25253.01,25172.86,24942.45,24621.87,25503.47,24341.38,25653.75,24621.87,24241.2,25032.61,24321.34,25393.27,25102.74,24421.52,24581.8,24922.41
24782.16,24301.31,24281.27,24201.13,23990.77,24451.57,24271.25,23960.72,24421.52,25403.28,25383.25,24952.47,23840.51,25222.96,23820.48,24902.38,24772.14,23760.37,24651.93,24201.13,24692.0,25393.27,25092.72,25283.06,25253.01,23780.4,25313.12,23710.29,25753.93,24702.02,25273.05,24992.54,24441.55,24942.45,24020.82,25403.28,25162.85,23570.05,24521.7,25212.94,23910.63,24521.7,24321.34,25182.88,24692.0,25283.06,25623.69,25283.06,24641.91,24601.84,24982.52,24421.52,25032.61,24551.75,24301.31,24992.54,24621.87,25273.05,24722.05,24521.7,24732.07,24651.93,24521.7,24171.08,23710.29,25763.95,25202.92,25172.86,24852.28,25533.53,25874.15,24651.93,24661.95,25092.72,24171.08,24060.89,25794.01,25112.75,24712.04,24892.36,25042.63,24151.05,25783.99,24171.08,25703.84,24802.2,24421.52,23950.7,25543.54,25523.51,25082.7,24401.48,24441.55,24010.8,24361.42,23369.71,24932.43,24221.17,24481.63,24772.14,24521.7,24521.7,23439.82,24281.27,24361.42,25052.65,24942.45,25323.14,24501.66
24581.8,25383.25,24451.57,23980.75,25383.25,24561.77,24321.34,24732.07,25954.3,24862.3,23219.46,24882.34,24872.32,24491.65,24812.21,24782.16,24591.82,24782.16,25212.94,24712.04,25152.83,24331.36,24952.47,25383.25,24671.96,24040.85,24681.98,23590.08,24641.91,24281.27,24641.91,25162.85,24491.65,25022.59,24361.42,24431.54,24752.11,24852.28,24151.05,25032.61,23920.65,25062.66,27126.55,28338.97,27888.06,28629.57,29180.72,28799.92,29381.14,30132.76,30072.63,29471.34,30162.82,28829.98,28298.89,27787.86,26485.31,25613.67,25172.86,24161.06,24852.28,24151.05,25002.56,25002.56,23950.7,26595.52,24942.45,24431.54,24712.04,24090.94,25212.94,24762.12,24090.94,24641.91,25453.38,24221.17,24141.03,24391.47,24531.72,25423.32,24872.32,24641.91,24241.2,24832.25,24090.94,24651.93,24471.61,24671.96,24241.2,23369.71,24882.34,23940.68,24902.38,24511.68,24762.12,24311.33,24762.12,24060.89,24702.02,24742.09,25363.21,24952.47,24281.27,23580.06,24131.01,24321.34,24832.25,24531.72,24972.5
24671.96,25443.36,25653.75,23840.51,24511.68,25783.99,24321.34,25313.12,24241.2,24812.21,25122.77,23049.17,24401.48,25112.75,24251.22,24191.12,24631.89,24060.89,24531.72,24181.1,24782.16,24932.43,25012.58,23870.56,24802.2,23870.56,24661.95,23960.72,25172.86,23880.58,25052.65,24702.02,23870.56,25072.68,24932.43,25012.58,25794.01,28559.43,29300.97,30894.43,30323.17,30413.37,31796.47,31144.99,29771.98,30202.91,30293.11,30623.83,31976.89,31335.42,29721.87,30283.08,29912.28,30373.28,29351.08,30002.47,31255.24,30373.28,30353.24,29631.68,29100.55,26234.83,25002.56,25333.16,25353.19,24912.39,23780.4,24391.47,25082.7,24030.84,24541.73,24491.65,24932.43,25323.14,24321.34,24181.1,24120.99,23900.61,24311.33,25413.3,23760.37,23990.77,24511.68,24551.75,25192.9,25172.86,24872.32,25072.68,23409.78,24311.33,24722.05,23319.62,25102.74,24221.17,23690.25,24431.54,24962.48,25353.19,25313.12,25924.25,24932.43,24862.3,24671.96,25162.85,24261.24,23830.49,24391.47,25062.66,25253.01
24892.36,24551.75,24601.84,23950.7,24141.03,24511.68,24942.45,25062.66,23800.44,23489.91,24852.28,24110.98,24010.8,24191.12,24291.29,24651.93,24351.4,24151.05,24742.09,24832.25,24301.31,24972.5,24261.24,25092.72,24251.22,25192.9,24752.11,25172.86,25012.58,24341.38,24631.89,24381.45,26114.61,26725.77,29130.61,31325.4,30573.72,30243.0,32167.33,29972.41,30062.6,31195.1,30633.85,31736.33,31646.13,31565.94,30363.26,29771.98,30363.26,30914.48,30323.17,31215.15,30663.92,32067.09,31555.92,29611.63,31425.63,30273.06,30924.5,30313.15,30734.08,29641.7,30092.67,30924.5,28108.51,25864.14,24521.7,24191.12,24131.01,23159.36,24752.11,24060.89,24732.07,25172.86,23900.61,24201.13,24010.8,24722.05,23660.2,23780.4,24661.95,24241.2,24491.65,24371.43,24651.93,24451.57,24471.61,24141.03,24651.93,24060.89,24872.32,23539.99,23950.7,24301.31,23650.18,24802.2,24271.25,23650.18,24772.14,23930.66,24782.16,24561.77,24080.92,24882.34,24060.89,24191.12,24561.77,24511.68,24191.12
24491.65,24070.91,24491.65,23570.05,23730.32,23189.4,24992.54,24030.84,23600.1,24221.17,24291.29,23730.32,24681.98,25283.06,24040.85,24281.27,24271.25,24481.63,24762.12,25022.59,23920.65,23259.52,24070.91,23790.42,25783.99,24832.25,24080.92,25363.21,24671.96,23519.96,26445.23,28218.73,30503.57,30824.27,29992.45,30072.63,32137.26,31896.7,29661.74,30082.65,30383.3,29070.49,31415.6,30363.26,30062.6,30273.06,29912.28,30172.84,29591.59,29030.4,28759.84,30513.59,29711.85,30102.69,30473.5,29000.34,28489.28,31726.31,29731.89,31525.85,30974.61,30513.59,30263.04,31636.1,30804.23,31395.56,29290.95,28308.91,25152.83,24361.42,24070.91,24451.57,24461.59,24571.78,24110.98,23479.89,23429.81,23129.3,23820.48,24261.24,24441.55,24321.34,24551.75,24551.75,24972.5,24451.57,24601.84,24231.19,24772.14,24231.19,24040.85,23910.63,24802.2,23990.77,24411.5,23880.58,23249.5,24141.03,23700.27,24211.15,24732.07,23770.39,24251.22,24050.87,23740.34,24261.24,24712.04,24702.02,24591.82
24451.57,24120.99,23620.13,24311.33,22888.9,24341.38,24080.92,23840.51,23890.6,23910.63,24581.8,24191.12,24040.85,24110.98,24391.47,24010.8,23519.96,24371.43,25062.66,23850.53,23389.74,22788.74,24301.31,24151.05,24421.52,24812.21,24962.48,26695.71,28359.01,30122.73,29341.06,29381.14,31114.93,29802.04,29761.96,29300.97,28429.16,29842.13,31155.01,31225.17,28579.47,29952.37,32107.19,28829.98,28970.28,28188.67,29531.46,32578.28,29892.24,28369.04,30182.86,29761.96,28599.51,29441.27,28369.04,29451.29,28258.81,31205.13,29461.31,30022.52,29180.72,29080.51,30002.47,31856.61,32508.12,31185.08,30633.85,30954.57,28248.79,26244.85,24261.24,23670.22,24201.13,24451.57,24311.33,24141.03,24381.45,24722.05,24641.91,23660.2,23449.84,24261.24,24191.12,24902.38,24231.19,23249.5,23509.94,24231.19,24391.47,24301.31,24461.59,24100.96,24371.43,24491.65,24020.82,24501.66,24171.08,24231.19,24131.01,23920.65,24471.61,23810.46,24641.91,23660.2,23880.58,23720.3,23660.2,24762.12,24611.86
24481.63,26284.93,25072.68,24501.66,23910.63,24822.23,24511.68,23660.2,24050.87,24421.52,24120.99,23640.17,24842.27,24100.96,25112.75,24211.15,25313.12,24882.34,24161.06,24060.89,24882.34,25082.7,23760.37,24251.22,23770.39,24832.25,28629.57,30373.28,30914.48,30413.37,31575.97,30433.41,30102.69,30202.91,31966.86,30573.72,29892.24,30573.72,27938.16,28228.75,28900.13,30042.56,30553.68,30944.54,28248.79,29822.08,29361.1,28549.41,29842.13,30002.47,29551.51,28318.93,29641.7,29371.12,31636.1,30172.84,29541.48,29130.61,30844.32,29411.21,30012.49,30303.13,29992.45,31074.84,30864.36,31054.79,31676.2,31585.99,29671.76,31155.01,28549.41,25703.84,25553.56,23980.75,24722.05,23960.72,24201.13,24191.12,24211.15,23690.25,24171.08,22969.04,24902.38,23189.4,24431.54,23069.2,23850.53,23760.37,23489.91,24201.13,24501.66,24681.98,23249.5,23700.27,24591.82,24842.27,23539.99,24241.2,23489.91,24631.89,24702.02,23870.56,23860.54,23700.27,23630.15,24792.18,23910.63,23880.58,23610.11
24080.92,25032.61,23730.32,24481.63,24010.8,24361.42,23840.51,24882.34,23650.18,24020.82,24141.03,24942.45,23580.06,24461.59,24141.03,24281.27,24291.29,25032.61,24151.05,23920.65,23750.35,23239.49,24361.42,24661.95,28749.82,32107.19,31455.69,32999.28,32016.98,29621.65,30443.43,30954.57,30774.16,30152.8,29852.15,31505.81,29621.65,28809.94,31295.33,31465.72,29541.48,28218.73,29511.42,29260.89,30443.43,28679.67,29551.51,29671.76,28389.08,29521.44,30433.41,27677.64,29110.57,29441.27,28669.65,30493.54,28619.55,29130.61,28559.43,30493.54,29310.99,30714.03,31716.29,31004.68,29341.06,30393.32,32828.88,30473.5,32087.14,31054.79,30403.35,30523.61,27076.45,25032.61,25092.72,23950.7,23970.73,24241.2,24992.54,24181.1,23860.54,23700.27,24331.36,23309.61,24161.06,23620.13,24792.18,24782.16,23509.94,23519.96,24451.57,25483.43,23790.42,24591.82,25443.36,25132.79,24511.68,24391.47,23479.89,23770.39,24010.8,24571.78,24631.89,25012.58,23439.82,24431.54,23890.6,24191.12,24431.54
23920.65,25232.97,24301.31,23640.17,24110.98,24772.14,23560.03,24511.68,24651.93,23690.25,24722.05,25032.61,24581.8,24792.18,24561.77,25293.08,24120.99,24401.48,23019.12,24541.73,25122.77,24621.87,29040.43,31074.84,29541.48,31305.35,29761.96,29912.28,29471.34,30313.15,28429.16,29090.53,28248.79,30132.76,29872.19,30182.86,28499.3,28228.75,28459.22,29701.83,26575.48,29331.04,29240.85,28148.59,30222.95,28038.36,30052.58,31545.9,29601.61,27096.49,29561.53,27156.61,29571.55,29962.39,28829.98,28789.9,29671.76,29761.96,27296.88,29812.06,28819.97,29321.02,29902.26,28278.85,30463.48,30653.9,29431.25,30122.73,30433.41,31565.94,31906.72,32067.09,30493.54,28769.86,25012.58,25964.32,24281.27,25423.32,23590.08,24151.05,24321.34,24671.96,23660.2,24271.25,23369.71,24661.95,24641.91,24431.54,25443.36,24171.08,23860.54,23309.61,23850.53,24792.18,24732.07,24441.55,24241.2,23720.3,24461.59,23349.67,25032.61,25283.06,25192.9,23399.76,24171.08,23920.65,23780.4,24902.38,24631.89
