x,y,S34,Ca43,Fe56,Zn66,W182
0.6600000000000005,0.4500000000000003,24772.14,787.52,440.01,200.00,0.00
0.6750000000000005,0.4500000000000003,24571.78,350.00,500.01,410.01,0.00
0.6900000000000005,0.4500000000000003,23770.39,762.52,490.01,470.01,0.00
0.7050000000000005,0.4500000000000003,25142.81,487.51,4180.64,470.01,0.00
0.7200000000000005,0.4500000000000003,26194.76,1700.10,30604.26,800.02,160.00
0.7350000000000005,0.4500000000000003,25934.27,2087.66,57229.70,1140.05,0.00
0.7500000000000006,0.4500000000000003,26485.31,1612.59,15618.93,1310.06,0.00
0.7650000000000006,0.4500000000000003,26956.22,2312.69,49268.74,2230.18,0.00
0.7800000000000006,0.4500000000000003,30824.27,3287.89,38945.47,2330.20,0.00
0.7950000000000006,0.4500000000000003,30513.59,27990.93,28249.19,14988.27,0.00
0.8100000000000006,0.4500000000000003,28990.32,118091.88,7271.94,14157.38,0.00
0.8250000000000006,0.4500000000000003,30443.43,110327.87,1980.14,5331.05,0.00
0.8400000000000006,0.4500000000000003,29120.59,138190.18,2060.16,7592.12,0.00
0.8550000000000006,0.4500000000000003,32528.17,45688.20,3150.36,1040.04,0.00
0.8700000000000007,0.4500000000000003,33811.24,5376.05,3300.40,1210.05,0.00
0.8850000000000007,0.4500000000000003,33700.97,118671.84,1130.05,1980.14,10.00
0.9000000000000007,0.4500000000000003,30433.41,136713.04,1830.12,1190.05,10.00
0.9150000000000007,0.4500000000000003,29270.91,45224.17,3110.35,1530.09,0.00
0.9300000000000007,0.4500000000000003,30323.17,109055.29,1030.04,1700.11,0.00
0.9450000000000007,0.4500000000000003,31946.82,108198.57,1150.05,1420.07,0.00
0.9600000000000007,0.4500000000000003,32498.10,117991.02,1210.05,1030.04,0.00
0.9750000000000008,0.4500000000000003,30503.57,118646.63,830.03,790.02,0.00
0.9900000000000008,0.4500000000000003,27938.16,3713.00,580.01,900.03,0.00
1.0050000000000008,0.4500000000000003,29170.70,52374.45,550.01,1210.05,0.00
1.0200000000000007,0.4500000000000003,30012.49,105653.92,590.01,2260.19,0.00
1.0350000000000006,0.4500000000000003,30563.70,101397.08,1010.04,970.03,0.00
1.0500000000000005,0.4500000000000003,30012.49,35169.87,520.01,900.03,0.00
1.0650000000000004,0.4500000000000003,30413.37,76424.06,560.01,1320.06,0.00
1.0800000000000003,0.4500000000000003,30704.01,99357.28,490.01,2030.15,0.00
1.0950000000000002,0.4500000000000003,31165.04,89024.45,650.02,2740.28,10.00
1.11,0.4500000000000003,29912.28,109534.06,620.01,2260.19,0.00
1.125,0.4500000000000003,29771.98,130705.11,640.02,2540.24,0.00
1.14,0.4500000000000003,30934.52,98085.72,810.02,1790.12,0.00
1.1549999999999998,0.4500000000000003,30172.84,94787.73,800.02,1820.12,0.00
1.1699999999999997,0.4500000000000003,30663.92,49250.45,600.01,850.03,0.00
1.1849999999999996,0.4500000000000003,27176.65,25536.16,800.02,1710.11,0.00
1.1999999999999995,0.4500000000000003,28369.04,14595.23,450.01,430.01,0.00
1.2149999999999994,0.4500000000000003,30333.19,25736.54,770.02,1510.08,10.00
1.2299999999999993,0.4500000000000003,32407.89,83250.98,980.04,1540.09,10.00
1.2449999999999992,0.4500000000000003,31034.75,69738.71,760.02,1710.11,10.00
1.2599999999999991,0.4500000000000003,29351.08,86206.59,680.02,1460.08,0.00
1.274999999999999,0.4500000000000003,27717.72,36360.46,440.01,1390.07,0.00
1.289999999999999,0.4500000000000003,30613.81,87451.91,1370.07,1620.10,0.00
1.3049999999999988,0.4500000000000003,31505.81,94573.77,770.02,3910.56,0.00
1.3199999999999987,0.4500000000000003,31776.43,135677.87,740.02,3790.53,10.00
1.3349999999999986,0.4500000000000003,32919.09,105578.33,1090.04,4410.72,0.00
1.3499999999999985,0.4500000000000003,32969.21,112671.74,830.03,9443.29,20.00
1.3649999999999984,0.4500000000000003,32327.70,141448.01,5170.98,80820.01,60.00
1.3799999999999983,0.4500000000000003,31565.94,89401.88,25193.22,61549.30,40.00
1.3949999999999982,0.4500000000000003,30563.70,16234.57,25073.00,7201.91,10.00
1.4099999999999981,0.4500000000000003,32247.51,1587.59,3260.39,2500.23,0.00
1.424999999999998,0.4500000000000003,30854.34,1150.05,5421.08,2930.32,10.00
1.439999999999998,0.4500000000000003,24792.18,300.00,750.02,690.02,0.00
1.4549999999999979,0.4500000000000003,24151.05,325.00,1290.06,380.01,0.00
1.4699999999999978,0.4500000000000003,25313.12,225.00,210.00,370.01,0.00
1.4849999999999977,0.4500000000000003,24120.99,212.50,190.00,330.00,0.00
1.4999999999999976,0.4500000000000003,25583.62,187.50,240.00,310.00,0.00
1.5149999999999975,0.4500000000000003,24641.91,225.00,180.00,320.00,0.00
1.5299999999999974,0.4500000000000003,24702.02,150.00,140.00,350.00,0.00
1.5449999999999973,0.4500000000000003,24521.70,37.50,140.00,300.00,0.00
1.5599999999999972,0.4500000000000003,25132.79,150.00,380.01,340.00,10.00
1.574999999999997,0.4500000000000003,24641.91,150.00,840.03,260.00,0.00
1.589999999999997,0.4500000000000003,24461.59,112.50,500.01,180.00,10.00
1.6049999999999969,0.4500000000000003,23560.03,75.00,240.00,430.01,0.00
1.6199999999999968,0.4500000000000003,24922.41,87.50,470.01,180.00,0.00
1.6349999999999967,0.4500000000000003,23479.89,50.00,140.00,150.00,0.00
0.015,0.4650000000000003,24301.31,12.50,1760.11,290.00,0.00
0.03,0.4650000000000003,24301.31,337.50,230.00,190.00,10.00
0.045,0.4650000000000003,24692.00,525.01,2290.19,3380.42,0.00
0.06,0.4650000000000003,24892.36,937.53,860.03,510.01,0.00
0.075,0.4650000000000003,24271.25,862.53,570.01,740.02,0.00
0.09,0.4650000000000003,25253.01,987.54,440.01,560.01,0.00
0.105,0.4650000000000003,25423.32,1575.09,650.02,460.01,0.00
0.12,0.4650000000000003,25273.05,787.52,550.01,520.01,0.00
0.135,0.4650000000000003,24181.10,687.52,530.01,450.01,0.00
0.15000000000000002,0.4650000000000003,24912.39,650.02,360.00,590.01,0.00
0.16500000000000004,0.4650000000000003,25092.72,512.51,440.01,500.01,10.00
0.18000000000000005,0.4650000000000003,23409.78,362.50,760.02,180.00,0.00
0.19500000000000006,0.4650000000000003,23650.18,450.01,750.02,760.02,0.00
0.21000000000000008,0.4650000000000003,25363.21,3162.86,2570.24,1130.05,0.00
0.2250000000000001,0.4650000000000003,25543.54,1250.06,10604.12,1550.09,20.00
0.2400000000000001,0.4650000000000003,26835.98,937.53,21827.43,1010.04,0.00
0.2550000000000001,0.4650000000000003,28248.79,1300.06,46609.42,1310.06,10.00
0.27000000000000013,0.4650000000000003,28108.51,4750.82,123496.03,37852.73,110.00
0.28500000000000014,0.4650000000000003,27617.52,128711.45,14948.18,17120.80,20.00
0.30000000000000016,0.4650000000000003,27878.04,131840.86,1570.09,14007.23,0.00
0.31500000000000017,0.4650000000000003,27276.84,131840.86,900.03,14627.88,0.00
0.3300000000000002,0.4650000000000003,27086.47,111739.19,2470.22,18873.12,10.00
0.3450000000000002,0.4650000000000003,27467.22,121874.65,760.02,17831.71,0.00
0.3600000000000002,0.4650000000000003,26846.00,137533.66,5971.31,17491.27,0.00
0.3750000000000002,0.4650000000000003,28058.40,139162.41,930.03,17230.93,0.00
0.39000000000000024,0.4650000000000003,27747.78,132774.77,760.02,19453.94,0.00
0.40500000000000025,0.4650000000000003,27176.65,127626.42,900.03,16099.55,0.00
0.42000000000000026,0.4650000000000003,27266.82,147283.74,950.03,13126.35,0.00
0.4350000000000003,0.4650000000000003,26595.52,131373.93,780.02,12315.59,0.00
0.4500000000000003,0.4650000000000003,27427.14,152780.67,25674.12,12826.06,0.00
0.4650000000000003,0.4650000000000003,27086.47,28679.85,24822.55,3350.41,0.00
0.4800000000000003,0.4650000000000003,27487.26,2400.21,20645.60,1290.06,0.00
0.49500000000000033,0.4650000000000003,25854.12,1675.10,32318.21,1120.05,0.00
0.5100000000000003,0.4650000000000003,27377.04,1437.58,44361.96,1740.11,0.00
0.5250000000000004,0.4650000000000003,27326.94,1962.64,20835.89,2810.29,0.00
0.5400000000000004,0.4650000000000003,27407.10,2187.67,31716.80,1450.08,0.00
0.5550000000000004,0.4650000000000003,27507.30,66347.00,19203.50,14077.30,0.00
0.5700000000000004,0.4650000000000003,27968.22,92258.13,3930.57,19083.41,0.00
0.5850000000000004,0.4650000000000003,27467.22,123741.19,1790.12,17931.84,0.00
0.6000000000000004,0.4650000000000003,28359.01,73633.92,29692.25,3170.37,10.00
0.6150000000000004,0.4650000000000003,25072.68,2150.17,1540.09,510.01,0.00
0.6300000000000004,0.4650000000000003,23409.78,1625.10,490.01,360.00,0.00
0.6450000000000005,0.4650000000000003,24020.82,612.51,520.01,330.00,0.00
0.6600000000000005,0.4650000000000003,23319.62,462.51,300.00,310.00,0.00
0.6750000000000005,0.4650000000000003,24251.22,425.01,580.01,460.01,0.00
0.6900000000000005,0.4650000000000003,24381.45,462.51,520.01,340.00,0.00
0.7050000000000005,0.4650000000000003,24341.38,412.51,4160.63,590.01,0.00
0.7200000000000005,0.4650000000000003,26555.44,2512.73,7732.19,360.00,0.00
0.7350000000000005,0.4650000000000003,24321.34,487.51,1870.13,330.00,0.00
0.7500000000000006,0.4650000000000003,25112.75,425.01,840.03,340.00,0.00
0.7650000000000006,0.4650000000000003,23940.68,412.51,7301.95,430.01,0.00
0.7800000000000006,0.4650000000000003,26976.25,1612.59,19774.31,1680.10,0.00
0.7950000000000006,0.4650000000000003,29361.10,2475.22,30383.77,2030.15,0.00
0.8100000000000006,0.4650000000000003,29651.72,51295.40,26395.49,17821.70,0.00
0.8250000000000006,0.4650000000000003,30192.89,127525.49,4480.74,12485.74,0.00
0.8400000000000006,0.4650000000000003,31124.95,75380.83,7672.16,4530.76,0.00
0.8550000000000006,0.4650000000000003,33700.97,62139.94,4060.60,4570.77,0.00
0.8700000000000007,0.4650000000000003,34663.34,123413.26,2060.16,3930.57,10.00
0.8850000000000007,0.4650000000000003,30994.66,154474.42,3140.36,2720.27,0.00
0.9000000000000007,0.4650000000000003,29421.23,58612.02,13166.35,1420.07,10.00
0.9150000000000007,0.4650000000000003,32648.45,114852.15,5080.95,2170.17,0.00
0.9300000000000007,0.4650000000000003,29601.61,36134.87,10734.22,1370.07,0.00
0.9450000000000007,0.4650000000000003,32698.57,129922.76,810.02,1580.09,0.00
0.9600000000000007,0.4650000000000003,31134.97,135564.26,550.01,1920.14,0.00
0.9750000000000008,0.4650000000000003,30353.24,116276.53,750.02,1170.05,0.00
0.9900000000000008,0.4650000000000003,29150.66,43455.99,870.03,1330.07,0.00
1.0050000000000008,0.4650000000000003,31515.83,83074.93,570.01,1170.05,0.00
1.0200000000000007,0.4650000000000003,29070.49,89389.30,780.02,1080.04,0.00
1.0350000000000006,0.4650000000000003,27697.68,47281.06,590.01,1550.09,0.00
1.0500000000000005,0.4650000000000003,29661.74,62491.53,820.02,2050.15,0.00
1.0650000000000004,0.4650000000000003,29591.59,51721.99,700.02,1150.05,10.00
1.0800000000000003,0.4650000000000003,29310.99,125330.47,550.01,1150.05,0.00
1.0950000000000002,0.4650000000000003,30222.95,75745.33,1010.04,1170.05,0.00
1.11,0.4650000000000003,32037.02,76424.06,770.02,1740.11,0.00
1.125,0.4650000000000003,29681.78,94158.44,510.01,1780.12,0.00
1.14,0.4650000000000003,30082.65,126200.86,620.01,1170.05,0.00
1.1549999999999998,0.4650000000000003,27577.44,6814.19,430.01,670.02,0.00
1.1699999999999997,0.4650000000000003,30393.32,85162.63,560.01,1700.11,0.00
1.1849999999999996,0.4650000000000003,31616.06,116579.07,630.01,2420.22,0.00
1.1999999999999995,0.4650000000000003,30162.82,54231.62,540.01,890.03,0.00
1.2149999999999994,0.4650000000000003,27577.44,20690.54,750.02,1140.05,0.00
1.2299999999999993,0.4650000000000003,29541.48,60306.81,1060.04,1270.06,20.00
1.2449999999999992,0.4650000000000003,30994.66,55699.96,960.03,1270.06,10.00
1.2599999999999991,0.4650000000000003,29912.28,36836.72,680.02,1590.09,0.00
1.274999999999999,0.4650000000000003,30353.24,119062.70,450.01,2990.33,0.00
1.289999999999999,0.4650000000000003,30222.95,132497.12,620.01,3400.43,0.00
1.3049999999999988,0.4650000000000003,29431.25,81603.66,770.02,1860.13,0.00
1.3199999999999987,0.4650000000000003,29210.78,109055.29,1550.09,2260.19,0.00
1.3349999999999986,0.4650000000000003,30012.49,75104.33,900.03,3020.34,0.00
1.3499999999999985,0.4650000000000003,29792.02,117133.76,1360.07,7522.08,0.00
1.3649999999999984,0.4650000000000003,33169.69,131992.30,1170.05,22618.84,80.00
1.3799999999999983,0.4650000000000003,30032.54,112218.06,1820.12,88074.96,120.00
1.3949999999999982,0.4650000000000003,31946.82,81679.12,39406.79,40339.88,30.00
1.4099999999999981,0.4650000000000003,31195.10,7477.03,6071.35,2860.30,0.00
1.424999999999998,0.4650000000000003,31335.42,1537.59,4840.86,4410.72,0.00
1.439999999999998,0.4650000000000003,28900.13,712.52,3290.40,1420.07,0.00
1.4549999999999979,0.4650000000000003,24221.17,312.50,280.00,300.00,0.00
1.4699999999999978,0.4650000000000003,24942.45,325.00,240.00,300.00,0.00
1.4849999999999977,0.4650000000000003,25202.92,275.00,340.00,320.00,0.00
1.4999999999999976,0.4650000000000003,25022.59,250.00,290.00,510.01,0.00
1.5149999999999975,0.4650000000000003,24832.25,87.50,280.00,400.01,0.00
1.5299999999999974,0.4650000000000003,24020.82,175.00,180.00,330.00,0.00
1.5449999999999973,0.4650000000000003,24361.42,75.00,180.00,600.01,0.00
1.5599999999999972,0.4650000000000003,24671.96,1737.61,350.00,970.03,0.00
1.574999999999997,0.4650000000000003,23429.81,600.01,10023.68,1070.04,10.00
1.589999999999997,0.4650000000000003,23940.68,262.50,600.01,340.00,0.00
1.6049999999999969,0.4650000000000003,24040.85,200.00,1000.04,200.00,0.00
1.6199999999999968,0.4650000000000003,23630.15,212.50,2800.29,710.02,0.00
1.6349999999999967,0.4650000000000003,23680.23,12.50,110.00,100.00,0.00
0.015,0.4800000000000003,24161.06,25.00,8602.71,510.01,10.00
0.03,0.4800000000000003,24401.48,387.51,1090.04,280.00,10.00
0.045,0.4800000000000003,24872.32,450.01,330.00,380.01,0.00
0.06,0.4800000000000003,24251.22,975.03,470.01,350.00,0.00
0.075,0.4800000000000003,25283.06,850.03,400.01,500.01,0.00
0.09,0.4800000000000003,24561.77,887.53,530.01,450.01,0.00
0.105,0.4800000000000003,24651.93,2275.19,520.01,500.01,0.00
0.12,0.4800000000000003,24110.98,887.53,330.00,320.00,0.00
0.135,0.4800000000000003,25022.59,537.51,430.01,200.00,0.00
0.15000000000000002,0.4800000000000003,24531.72,812.52,640.02,640.02,0.00
0.16500000000000004,0.4800000000000003,25463.39,625.01,440.01,430.01,0.00
0.18000000000000005,0.4800000000000003,25212.94,537.51,460.01,620.01,0.00
0.19500000000000006,0.4800000000000003,23519.96,425.01,3190.37,1760.11,0.00
0.21000000000000008,0.4800000000000003,25794.01,912.53,7512.07,1180.05,10.00
0.2250000000000001,0.4800000000000003,24952.47,1212.55,11464.81,1690.11,0.00
0.2400000000000001,0.4800000000000003,26595.52,1125.05,15969.33,990.04,10.00
0.2550000000000001,0.4800000000000003,29210.78,1012.54,40600.28,1400.07,0.00
0.27000000000000013,0.4800000000000003,27978.24,1687.60,47903.90,23430.21,80.00
0.28500000000000014,0.4800000000000003,28108.51,95328.95,52842.06,48024.85,70.00
0.30000000000000016,0.4800000000000003,28389.08,133380.58,3270.39,14517.76,10.00
0.31500000000000017,0.4800000000000003,27537.36,139149.77,960.03,12225.51,20.00
0.3300000000000002,0.4800000000000003,27577.44,129216.14,1010.04,10784.28,0.00
0.3450000000000002,0.4800000000000003,27326.94,121635.04,670.02,11404.79,0.00
0.3600000000000002,0.4800000000000003,26896.10,140412.50,520.01,14908.19,10.00
0.3750000000000002,0.4800000000000003,26765.85,140968.13,1410.07,18092.06,0.00
0.39000000000000024,0.4800000000000003,27357.00,135438.03,4740.82,21446.94,0.00
0.40500000000000025,0.4800000000000003,26956.22,121433.27,860.03,15228.54,0.00
0.42000000000000026,0.4800000000000003,26645.61,134301.98,980.04,12045.34,0.00
0.4350000000000003,0.4800000000000003,26775.87,129531.58,14067.24,13486.70,10.00
0.4500000000000003,0.4800000000000003,27086.47,29168.37,22989.34,2510.23,0.00
0.4650000000000003,0.4800000000000003,26886.08,3312.90,47673.09,2010.15,0.00
0.4800000000000003,0.4800000000000003,27126.55,2787.78,57932.65,1760.11,0.00
0.49500000000000033,0.4800000000000003,26986.27,2025.15,26926.53,1120.05,0.00
0.5100000000000003,0.4800000000000003,27517.32,1825.12,26866.41,970.03,10.00
0.5250000000000004,0.4800000000000003,26525.39,2287.69,26305.32,1490.08,0.00
0.5400000000000004,0.4800000000000003,27797.88,2050.15,64039.84,920.03,0.00
0.5550000000000004,0.4800000000000003,25383.25,1900.13,37110.37,3690.50,0.00
0.5700000000000004,0.4800000000000003,28138.57,88936.38,5871.26,20956.17,0.00
0.5850000000000004,0.4800000000000003,28348.99,147839.66,8472.63,15088.38,0.00
0.6000000000000004,0.4800000000000003,27066.43,44032.82,7191.89,970.03,0.00
0.6150000000000004,0.4800000000000003,25633.71,1125.05,780.02,380.01,0.00
0.6300000000000004,0.4800000000000003,24261.24,437.51,540.01,400.01,0.00
0.6450000000000005,0.4800000000000003,24141.03,387.51,320.00,320.00,0.00
0.6600000000000005,0.4800000000000003,25283.06,975.03,420.01,360.00,10.00
0.6750000000000005,0.4800000000000003,24541.73,200.00,360.00,350.00,0.00
0.6900000000000005,0.4800000000000003,24952.47,300.00,260.00,330.00,0.00
0.7050000000000005,0.4800000000000003,24461.59,2137.67,38935.44,2090.16,10.00
0.7200000000000005,0.4800000000000003,28058.40,2237.68,25032.93,1690.11,10.00
0.7350000000000005,0.4800000000000003,25102.74,412.51,2740.27,280.00,0.00
0.7500000000000006,0.4800000000000003,24812.21,350.00,1010.04,280.00,20.00
0.7650000000000006,0.4800000000000003,24131.01,487.51,870.03,260.00,0.00
0.7800000000000006,0.4800000000000003,24872.32,425.01,560.01,350.00,0.00
0.7950000000000006,0.4800000000000003,24601.84,937.53,540.01,590.01,0.00
0.8100000000000006,0.4800000000000003,25783.99,10303.86,30604.26,10153.80,0.00
0.8250000000000006,0.4800000000000003,28298.89,93944.48,15378.66,19433.91,0.00
0.8400000000000006,0.4800000000000003,28749.82,116188.28,3620.48,11044.49,0.00
0.8550000000000006,0.4800000000000003,31044.77,133367.96,1440.08,5341.05,0.00
0.8700000000000007,0.4800000000000003,30253.02,133203.88,1220.05,4170.64,0.00
0.8850000000000007,0.4800000000000003,32006.96,127273.17,3110.35,2970.32,0.00
0.9000000000000007,0.4800000000000003,29661.74,78133.62,7382.00,2470.22,0.00
0.9150000000000007,0.4800000000000003,30293.11,131525.36,2290.19,2400.21,0.00
0.9300000000000007,0.4800000000000003,29892.24,93025.78,3220.38,1700.11,10.00
0.9450000000000007,0.4800000000000003,29952.37,140665.05,970.03,2130.17,0.00
0.9600000000000007,0.4800000000000003,29802.04,84332.54,1890.13,1120.05,0.00
0.9750000000000008,0.4800000000000003,30884.41,51860.00,980.04,900.03,0.00
0.9900000000000008,0.4800000000000003,29110.57,70969.98,930.03,1100.04,0.00
1.0050000000000008,0.4800000000000003,30052.58,57181.02,790.02,1300.06,0.00
1.0200000000000007,0.4800000000000003,30573.72,105477.57,730.02,1480.08,0.00
1.0350000000000006,0.4800000000000003,29421.23,47180.72,600.01,1150.05,0.00
1.0500000000000005,0.4800000000000003,28990.32,117587.60,590.01,2420.22,0.00
1.0650000000000004,0.4800000000000003,30232.98,116566.47,590.01,2200.18,0.00
1.0800000000000003,0.4800000000000003,31104.90,128118.46,420.01,2060.16,0.00
1.0950000000000002,0.4800000000000003,30192.89,129544.20,580.01,1770.12,10.00
1.11,0.4800000000000003,30423.39,119743.56,510.01,2570.24,0.00
1.125,0.4800000000000003,29180.72,61600.03,630.01,1410.07,0.00
1.14,0.4800000000000003,29411.21,124258.32,760.02,1780.12,0.00
1.1549999999999998,0.4800000000000003,27747.78,29844.82,500.01,1250.06,0.00
1.1699999999999997,0.4800000000000003,30633.85,74526.20,890.03,980.04,0.00
1.1849999999999996,0.4800000000000003,29371.12,26951.36,600.01,1220.05,0.00
1.1999999999999995,0.4800000000000003,30964.59,98891.45,540.01,1690.11,0.00
1.2149999999999994,0.4800000000000003,31104.90,81968.32,570.01,1080.04,0.00
1.2299999999999993,0.4800000000000003,29561.53,51558.88,500.01,1860.13,20.00
1.2449999999999992,0.4800000000000003,31425.63,72829.65,520.01,800.02,0.00
1.2599999999999991,0.4800000000000003,30453.46,70492.54,790.02,2310.20,10.00
1.274999999999999,0.4800000000000003,31545.90,73068.42,880.03,1140.05,10.00
1.289999999999999,0.4800000000000003,29872.19,79202.20,690.02,2280.19,0.00
1.3049999999999988,0.4800000000000003,30092.67,98513.76,1000.04,1390.07,0.00
1.3199999999999987,0.4800000000000003,28348.99,13293.92,1220.05,1210.05,0.00
1.3349999999999986,0.4800000000000003,30874.39,92937.68,810.02,4930.90,40.00
1.3499999999999985,0.4800000000000003,35004.20,131272.98,1250.06,3900.56,10.00
1.3649999999999984,0.4800000000000003,33901.46,129153.05,910.03,6391.51,10.00
1.3799999999999983,0.4800000000000003,30212.93,108324.55,680.02,23600.51,30.00
1.3949999999999982,0.4800000000000003,31616.06,129153.05,20295.07,85689.75,100.00
1.4099999999999981,0.4800000000000003,31205.13,30972.31,16850.39,11925.24,20.00
1.424999999999998,0.4800000000000003,30273.06,1987.64,4070.61,2270.19,0.00
1.439999999999998,0.4800000000000003,30082.65,1150.05,12245.49,3740.52,0.00
1.4549999999999979,0.4800000000000003,26946.20,400.01,1050.04,750.02,0.00
1.4699999999999978,0.4800000000000003,24631.89,325.00,100.00,370.01,0.00
1.4849999999999977,0.4800000000000003,26194.76,200.00,230.00,410.01,0.00
1.4999999999999976,0.4800000000000003,24692.00,187.50,300.00,280.00,0.00
1.5149999999999975,0.4800000000000003,24722.05,737.52,160.00,250.00,10.00
1.5299999999999974,0.4800000000000003,25122.77,62.50,210.00,390.01,0.00
1.5449999999999973,0.4800000000000003,24171.08,125.00,210.00,390.01,0.00
1.5599999999999972,0.4800000000000003,22918.95,87.50,260.00,250.00,0.00
1.574999999999997,0.4800000000000003,25002.56,87.50,320.00,190.00,0.00
1.589999999999997,0.4800000000000003,25333.16,175.00,600.01,220.00,0.00
1.6049999999999969,0.4800000000000003,24732.07,1550.09,3310.40,240.00,0.00
1.6199999999999968,0.4800000000000003,24531.72,237.50,990.04,200.00,0.00
1.6349999999999967,0.4800000000000003,24030.84,75.00,180.00,50.00,0.00
0.015,0.49500000000000033,24261.24,0.00,2720.27,280.00,0.00
0.03,0.49500000000000033,24732.07,475.01,250.00,280.00,0.00
0.045,0.49500000000000033,25032.61,262.50,290.00,410.01,0.00
0.06,0.49500000000000033,24481.63,850.03,500.01,570.01,0.00
0.075,0.49500000000000033,23489.91,825.02,600.01,540.01,0.00
0.09,0.49500000000000033,24431.54,500.01,510.01,380.01,0.00
0.105,0.49500000000000033,24401.48,787.52,390.01,510.01,0.00
0.12,0.49500000000000033,24000.79,487.51,530.01,560.01,0.00
0.135,0.49500000000000033,26084.55,487.51,620.01,320.00,0.00
0.15000000000000002,0.49500000000000033,24331.36,437.51,700.02,670.02,0.00
0.16500000000000004,0.49500000000000033,25283.06,387.51,420.01,390.01,0.00
0.18000000000000005,0.49500000000000033,24321.34,337.50,360.00,320.00,0.00
0.19500000000000006,0.49500000000000033,24571.78,925.03,10033.69,3140.36,0.00
0.21000000000000008,0.49500000000000033,26695.71,1250.06,10003.66,2280.19,0.00
0.2250000000000001,0.49500000000000033,26224.81,712.52,16580.06,1570.09,0.00
0.2400000000000001,0.49500000000000033,27266.82,1087.54,16139.53,1180.05,0.00
0.2550000000000001,0.49500000000000033,27467.22,1000.04,30935.01,1110.05,0.00
0.27000000000000013,0.49500000000000033,27346.98,1262.56,35786.84,2270.19,20.00
0.28500000000000014,0.49500000000000033,26365.08,41462.35,152426.16,65467.57,130.00
0.30000000000000016,0.49500000000000033,28539.39,139010.88,8302.52,16109.56,10.00
0.31500000000000017,0.49500000000000033,27617.52,119844.44,2170.17,10524.08,10.00
0.3300000000000002,0.49500000000000033,27467.22,129632.53,820.02,12215.50,10.00
0.3450000000000002,0.49500000000000033,26024.44,136574.17,660.02,11254.67,0.00
0.3600000000000002,0.49500000000000033,26365.08,128017.52,860.03,20595.62,20.00
0.3750000000000002,0.49500000000000033,26204.78,138202.81,1360.07,22488.62,0.00
0.39000000000000024,0.49500000000000033,27377.04,132800.02,790.02,13036.26,0.00
0.40500000000000025,0.49500000000000033,28529.36,138303.81,800.02,16520.05,30.00
0.42000000000000026,0.49500000000000033,27296.88,140488.26,7121.86,13166.39,0.00
0.4350000000000003,0.49500000000000033,26896.10,24258.86,33210.34,2630.25,0.00
0.4500000000000003,0.49500000000000033,27647.58,3725.50,20765.78,1330.07,0.00
0.4650000000000003,0.49500000000000033,27637.56,2187.67,19083.33,1130.05,0.00
0.4800000000000003,0.49500000000000033,27567.42,2025.15,52350.18,1300.06,0.00
0.49500000000000033,0.49500000000000033,26976.25,2412.71,67184.90,1310.06,0.00
0.5100000000000003,0.49500000000000033,27637.56,1787.62,43609.54,1240.06,0.00
0.5250000000000004,0.49500000000000033,27096.49,1787.62,34413.32,940.03,0.00
0.5400000000000004,0.49500000000000033,27517.32,1937.64,34493.52,1870.13,0.00
0.5550000000000004,0.49500000000000033,26174.72,2087.66,37290.86,10263.88,0.00
0.5700000000000004,0.49500000000000033,29110.57,110189.26,8052.37,20795.92,0.00
0.5850000000000004,0.49500000000000033,27156.61,125280.01,6461.53,20916.11,0.00
0.6000000000000004,0.49500000000000033,27447.18,55775.27,8342.55,1700.11,0.00
0.6150000000000004,0.49500000000000033,24541.73,1350.07,800.02,470.01,0.00
0.6300000000000004,0.49500000000000033,24431.54,825.02,460.01,360.00,0.00
0.6450000000000005,0.49500000000000033,25693.82,687.52,380.01,380.01,0.00
0.6600000000000005,0.49500000000000033,25313.12,675.02,210.00,260.00,60.00
0.6750000000000005,0.49500000000000033,23850.53,850.03,410.01,260.00,0.00
0.6900000000000005,0.49500000000000033,24141.03,375.01,410.01,250.00,0.00
0.7050000000000005,0.49500000000000033,25613.67,2750.27,104659.62,1580.09,0.00
0.7200000000000005,0.49500000000000033,28749.82,2350.20,72361.25,2350.20,20.00
0.7350000000000005,0.49500000000000033,30182.86,2075.16,58967.06,1590.09,0.00
0.7500000000000006,0.49500000000000033,26695.71,925.03,6461.53,460.01,0.00
0.7650000000000006,0.49500000000000033,24852.28,687.52,670.02,240.00,0.00
0.7800000000000006,0.49500000000000033,24030.84,287.50,3650.49,570.01,0.00
0.7950000000000006,0.49500000000000033,25493.45,1837.62,30854.83,810.02,0.00
0.8100000000000006,0.49500000000000033,27086.47,800.02,18162.07,680.02,0.00
0.8250000000000006,0.49500000000000033,25844.10,1687.60,16670.17,3170.37,110.00
0.8400000000000006,0.49500000000000033,30283.08,59428.00,23089.51,14027.25,0.00
0.8550000000000006,0.49500000000000033,28509.32,144125.58,1400.07,6511.56,0.00
0.8700000000000007,0.49500000000000033,30473.50,153905.59,3030.34,4300.68,0.00
0.8850000000000007,0.49500000000000033,33811.24,11704.97,4970.90,820.02,0.00
0.9000000000000007,0.49500000000000033,33801.21,63182.17,2150.17,2140.17,0.00
0.9150000000000007,0.49500000000000033,31255.24,112344.08,1870.13,3050.34,0.00
0.9300000000000007,0.49500000000000033,33360.14,128496.96,1740.11,1920.14,10.00
0.9450000000000007,0.49500000000000033,31054.79,133973.81,970.03,1720.11,0.00
