D:\Data\McGill_4wk_ctl_femurhead.b\089SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:03:02 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,34272.37,0.00,3710.50,14167.39,40.00
1.0160,37811.56,38152.80,5241.01,4740.83,10.00
1.5100,36768.76,62692.44,5591.14,11344.74,0.00
2.0041,37089.61,166273.18,1300.06,9843.57,10.00
2.4981,36327.60,149785.53,850.03,10414.00,30.00
2.9921,36698.58,171638.44,660.02,10704.22,0.00
3.4861,35485.42,169018.81,700.02,11695.04,0.00
3.9801,35475.39,165906.30,960.03,10083.75,0.00
4.4741,35966.66,177879.42,1040.04,9133.07,0.00
4.9681,36257.41,141864.77,850.03,10353.95,0.00
5.4621,35074.37,178107.34,1000.04,12675.92,10.00
5.9561,37109.67,167854.70,2610.25,12595.84,10.00
6.4501,34693.42,155536.27,1080.04,14047.27,0.00
6.9441,35565.62,160163.88,1100.04,14828.10,0.00
7.4381,36147.13,165109.29,1110.05,17561.36,0.00
7.9321,35014.22,158444.16,840.03,17080.74,0.00
8.4261,36127.07,162288.55,710.02,21296.70,0.00
8.9201,34122.00,152136.09,630.01,15178.49,0.00
9.4141,34533.01,165223.16,1150.05,11084.53,0.00
9.9081,35415.24,158102.76,1960.14,11885.20,0.00
10.4021,36688.55,154082.56,2940.32,12926.15,0.00
10.8961,36417.83,113188.45,3970.58,9783.53,0.00
11.3902,34412.71,133519.42,2990.33,15829.23,0.00
11.8841,35024.25,161377.95,1440.08,17220.92,0.00
12.3782,34041.80,164691.85,2560.24,14758.02,40.00
12.8722,34312.47,151188.22,1390.07,16960.59,10.00
13.3662,34332.52,143582.45,1300.06,18602.74,0.00
13.8602,34081.90,96071.58,17310.97,2620.25,20.00
14.3542,34412.71,4338.18,27307.28,1660.10,0.00
14.8482,33550.60,2975.32,55111.01,1050.04,0.00
15.3422,34061.85,2775.28,37120.39,1510.08,0.00
15.8362,34522.99,6001.31,32147.80,4980.91,0.00
16.3302,34753.56,85904.71,11024.45,13736.95,20.00
16.8242,33771.14,175752.36,31827.06,16690.26,0.00
17.3182,34913.97,157988.97,1040.04,16109.56,10.00
17.8122,34322.49,171954.85,1320.06,19353.79,0.00
18.3062,32297.63,171613.13,1240.06,16249.73,0.00
18.8002,33801.21,152704.83,910.03,9993.68,0.00
19.2942,33490.46,147132.13,1180.05,10444.02,10.00
19.7882,34051.82,168436.76,1140.05,25023.06,0.00
20.2822,33580.68,164856.30,1010.04,16560.10,0.00
20.7762,33660.87,140955.51,2320.20,18933.20,10.00
21.2703,33660.87,147650.14,5891.27,18442.53,0.00
21.7642,34412.71,103109.73,14747.96,9723.48,0.00
22.2583,32357.77,79617.08,14007.18,8412.61,0.00
22.7523,33550.60,81666.54,10223.83,8452.63,0.00
23.2463,32558.24,76813.72,13816.99,8402.60,10.00
23.7403,33520.53,69173.37,12585.80,8542.69,0.00
24.2343,32909.06,42716.18,14577.78,5120.97,0.00
24.7283,32207.42,29819.76,17070.67,3100.35,0.00
25.2223,33310.02,25423.46,21106.30,4920.89,0.00
25.7163,34522.99,35433.05,20585.51,4270.67,30.00
26.2103,31676.20,49978.06,35486.06,5140.97,20.00
26.7043,34041.80,100843.03,9983.65,12305.58,0.00
27.1983,32067.09,176068.86,2600.25,19744.36,0.00
27.6923,32307.65,148041.81,1130.05,16049.49,0.00
28.1863,31806.49,149406.44,1100.04,13987.21,0.00
28.6803,30814.25,147296.38,2960.32,14167.39,0.00
29.1743,32909.06,127260.55,21617.10,4480.74,0.00
29.6683,33851.33,5025.92,43970.69,1570.09,10.00
30.1623,31305.35,1287.56,16369.81,610.01,0.00
30.6563,31746.35,2562.74,42807.01,2690.27,0.00
31.1503,34843.79,3487.94,62552.97,1620.10,0.00
31.6444,33530.55,3050.34,54297.76,2030.15,10.00
32.1384,35385.16,2912.81,72733.23,1180.05,0.00
32.6324,32478.05,2375.20,36308.21,2540.24,560.01
33.1264,36437.89,63244.96,44773.30,20044.80,0.00
33.6204,32067.09,122051.20,10594.11,22087.97,40.00
34.1144,32808.83,151200.87,32248.04,26275.42,0.00
34.6084,37621.04,154524.98,2780.28,4870.87,0.00
35.1024,39295.69,13193.82,6321.46,1170.05,0.00
35.5964,39566.46,17686.35,4740.82,2040.15,10.00
36.0904,38232.72,51395.77,8402.58,1860.13,40.00
36.5844,39335.80,133001.94,3740.51,2160.17,0.00
37.0784,35495.44,68758.80,870.03,1140.05,0.00
37.5724,34683.39,82521.61,780.02,2240.18,0.00
38.0664,32237.49,51245.21,780.02,1810.12,0.00
38.5604,37691.24,158520.02,790.02,2090.16,0.00
39.0544,35736.06,124497.96,760.02,2850.30,0.00
39.5484,37560.88,138101.80,890.03,2490.23,0.00
40.0424,38373.11,122669.16,780.02,2260.19,10.00
40.5364,35164.60,32112.41,1650.10,1070.04,0.00
41.0304,34783.64,66887.11,720.02,3310.40,0.00
41.5244,35234.78,143291.93,610.01,2500.23,0.00
42.0185,35565.62,108274.16,1030.04,2150.17,0.00
42.5125,35244.80,118243.18,820.02,5651.18,0.00
43.0065,33851.33,146942.63,700.02,11624.98,10.00
43.5005,35194.68,144403.47,14097.27,41894.58,50.00
43.9945,35174.63,53993.18,17741.52,9403.26,0.00
44.4885,36598.31,3112.85,7472.04,870.03,10.00
44.9825,34492.91,1275.06,2950.32,400.01,0.00
45.4765,31004.68,537.51,3180.37,560.01,10.00
45.9705,31926.77,662.52,4670.80,380.01,0.00
46.4645,28980.30,37.50,380.01,230.00,0.00
46.9585,29551.51,137.50,520.01,380.01,0.00
47.4525,27497.28,137.50,1010.04,210.00,0.00
47.9465,27878.04,1200.05,840.03,210.00,0.00
48.4405,27146.59,62.50,250.00,200.00,0.00
48.9345,27126.55,62.50,310.00,250.00,0.00
49.4285,27978.24,212.50,2240.18,610.01,0.00
49.9225,29501.40,712.52,9133.05,510.01,0.00
50.4165,29531.46,337.50,4010.59,610.01,0.00
50.9105,29812.06,212.50,1150.05,370.01,0.00
51.4045,27667.62,87.50,200.00,240.00,0.00
51.8986,27707.70,0.00,130.00,260.00,0.00
52.3926,27126.55,100.00,240.00,190.00,0.00
52.8866,27296.88,237.50,6421.51,820.02,0.00
53.3806,32067.09,875.03,7211.90,1080.04,0.00
53.8746,30984.63,125.00,380.01,50.00,0.00


          Printed:4/29/2018 11:03:58 AM
