D:\Data\McGill_4wk_ctl_femurhead.b\023SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:54:19 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24561.77,25.00,430.01,230.00,0.00
1.0160,24782.16,362.50,1620.10,4730.82,10.00
1.5100,27667.62,775.02,7502.06,3720.51,20.00
2.0041,28459.22,1412.57,8772.82,3990.59,30.00
2.4980,28960.26,1112.54,5150.97,1610.10,10.00
2.9921,25182.88,687.52,490.01,390.01,20.00
3.4861,24481.63,637.51,340.00,320.00,0.00
3.9801,24471.61,687.52,220.00,440.01,0.00
4.4741,24521.70,487.51,240.00,340.00,0.00
4.9681,24221.17,625.01,460.01,330.00,0.00
5.4621,24060.89,1125.05,180.00,210.00,0.00
5.9561,24110.98,475.01,1300.06,1930.14,10.00
6.4501,27326.94,1450.08,16309.74,1730.11,0.00
6.9441,27497.28,1225.05,13957.13,1230.06,20.00
7.4381,28429.16,1912.63,6581.59,1190.05,10.00
7.9321,31365.49,9878.54,43830.24,29932.98,90.00
8.4261,31485.76,85326.14,16479.94,53153.92,60.00
8.9201,32598.33,79227.35,3590.47,14467.71,10.00
9.4141,31335.42,103298.65,1770.11,11915.23,0.00
9.9081,30483.52,95316.37,2430.22,8512.67,0.00
10.4021,30593.77,145110.84,1300.06,13877.09,0.00
10.8961,29110.57,135387.54,1160.05,19173.54,0.00
11.3901,27677.64,143026.71,13396.57,12816.05,20.00
11.8841,28008.30,102379.31,6651.62,26495.85,10.00
12.3781,26956.22,117991.02,4820.85,26054.99,0.00
12.8722,27276.84,110012.87,4310.68,20305.18,0.00
13.3662,26375.10,122833.11,1950.14,18803.02,0.00
13.8602,27006.32,123741.19,1900.13,19193.57,0.00
14.3542,28148.59,121105.40,2190.18,19564.10,0.00
14.8482,27146.59,122328.64,2020.15,22308.32,10.00
15.3422,30774.16,130124.64,1340.07,11975.28,0.00
15.8362,27216.73,119819.22,1130.05,14888.16,0.00
16.3302,27326.94,100792.67,4010.59,14657.91,0.00
16.8242,27256.80,126289.18,6601.60,18011.95,0.00
17.3182,26815.94,89716.41,32338.25,13446.66,10.00
17.8122,28148.59,73269.48,19493.91,16920.54,10.00
18.3062,26725.77,111802.19,8882.89,25383.72,0.00
18.8002,26906.12,100792.67,5921.28,25273.52,0.00
19.2942,27096.49,98841.09,2920.31,24993.00,0.00
19.7882,26896.10,115658.85,5781.22,17831.71,0.00
20.2822,28599.51,78259.33,27848.37,13146.37,0.00
20.7762,27346.98,40584.74,45846.85,3700.50,0.00
21.2702,28078.44,42829.02,28088.86,10744.25,0.00
21.7642,27657.60,95291.19,15268.53,24722.50,0.00
22.2582,27807.90,95933.13,30904.94,13536.75,0.00
22.7523,28829.98,71686.18,25193.22,8382.59,0.00
23.2463,28619.55,108513.53,12015.28,9123.07,20.00
23.7403,29150.66,117411.10,15388.67,10123.78,10.00
24.2343,30192.89,100477.88,11685.00,6001.33,0.00
24.7283,31666.17,78975.91,22688.84,6231.43,0.00
25.2223,33189.74,14107.23,6381.49,1290.06,0.00
25.7163,35846.35,4575.76,3450.44,460.01,0.00
26.2103,34613.21,4025.59,5811.24,630.01,0.00
26.7043,35375.14,70341.77,4660.80,3320.41,0.00
27.1983,30373.28,30195.58,14297.48,2760.28,0.00
27.6923,32167.33,119718.35,1480.08,1720.11,10.00
28.1863,32548.21,97242.27,1040.04,1660.10,0.00
28.6803,31585.99,73194.08,11925.21,680.02,0.00
29.1743,30122.73,9816.00,9983.65,1350.07,0.00
29.6683,31044.77,104935.95,770.02,1500.08,10.00
30.1623,29210.78,89993.21,480.01,1960.14,0.00
30.6563,29812.06,71849.53,590.01,1400.07,1670.11
31.1503,29070.49,114234.54,610.01,2520.23,0.00
31.6444,29080.51,95203.08,650.02,1530.09,0.00
32.1383,30232.98,86319.80,660.02,1530.09,0.00
32.6324,29611.63,99357.28,490.01,2710.27,0.00
33.1264,30333.19,116906.84,630.01,2280.19,20.00
33.6204,30092.67,106397.11,680.02,1820.12,10.00
34.1144,28258.81,39556.75,520.01,1830.12,0.00
34.6084,31405.58,30558.88,850.03,1050.04,0.00
35.1024,30463.48,73194.08,770.02,2710.27,0.00
35.5964,30253.02,105238.25,1170.05,1810.12,0.00
36.0904,30433.41,102794.89,570.01,2340.20,0.00
36.5844,29671.76,119314.86,630.01,4200.65,10.00
37.0784,31986.91,119226.60,7371.99,3260.39,0.00
37.5724,31786.45,114789.13,560.01,5431.09,0.00
38.0664,30313.15,134642.79,960.03,5100.96,0.00
38.5604,31435.65,107745.02,820.02,5221.00,10.00
39.0544,29351.08,105301.24,580.01,7872.28,10.00
39.5484,30824.27,98274.56,4220.65,43800.59,50.00
40.0424,30673.94,90886.56,15598.91,47161.83,50.00
40.5364,30423.39,29293.63,28329.36,13436.65,20.00
41.0304,30443.43,4525.74,11414.77,3330.41,0.00
41.5244,29912.28,2012.65,4480.74,760.02,0.00
42.0184,31014.70,1100.04,3820.53,800.02,10.00
42.5125,30764.14,975.03,9953.63,1000.04,0.00
43.0065,30152.80,1162.55,7542.08,1820.12,0.00
43.5005,30724.05,850.03,4600.77,4980.91,190.00
43.9945,27547.38,612.51,2340.20,2690.27,0.00
44.4885,25874.15,837.53,430.01,360.00,0.00
44.9825,25072.68,325.00,370.00,420.01,0.00
45.4765,25583.62,187.50,260.00,260.00,0.00
