D:\Data\McGill_4wk_ctl_femurhead.b\090SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:04:04 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,27477.24,0.00,2400.21,5130.97,0.00
1.0160,28018.32,83200.68,1020.04,6461.54,0.00
1.5100,28990.32,99923.87,1000.04,5591.15,30.00
2.0040,27827.94,111991.23,4170.64,10133.78,30.00
2.4980,28238.77,129455.89,550.01,10804.30,0.00
2.9920,29411.21,145995.13,2030.15,11965.27,20.00
3.4860,29331.04,124157.40,850.03,11524.89,0.00
3.9800,29481.35,138316.43,1580.09,7822.25,0.00
4.4740,28890.11,120903.64,720.02,9823.56,0.00
4.9680,28409.12,144352.95,670.02,11845.17,0.00
5.4620,28429.16,121660.26,760.02,14097.32,0.00
5.9560,28970.28,138265.93,1430.07,12806.04,10.00
6.4501,29000.34,136309.06,690.02,11975.28,0.00
6.9441,28689.69,135450.65,710.02,11254.67,0.00
7.4381,28208.71,127550.72,860.03,13496.71,10.00
7.9321,29170.70,129645.16,630.01,17731.58,0.00
8.4261,28288.87,100893.40,3020.33,13526.74,0.00
8.9201,28308.91,123968.22,850.03,11194.62,0.00
9.4141,28489.28,129683.01,1330.06,12225.51,0.00
9.9081,28829.98,126415.32,750.02,13176.40,0.00
10.4021,27447.18,127336.25,870.03,11845.17,10.00
10.8961,27306.90,126125.17,1380.07,12515.77,80.00
11.3901,29812.06,121445.88,5851.25,9803.54,10.00
11.8841,28168.63,103235.67,2320.20,11374.77,10.00
12.3781,27477.24,115734.49,2020.15,11224.64,20.00
12.8721,29371.12,131399.16,2480.23,17511.29,0.00
13.3661,29691.80,73721.89,34052.41,2110.16,0.00
13.8601,27036.37,2862.80,26014.76,1020.04,0.00
14.3541,27767.82,2250.18,28058.80,1040.04,10.00
14.8481,28078.44,2562.74,69958.78,1140.05,0.00
15.3421,28278.85,27277.00,20024.67,11084.53,0.00
15.8361,28689.69,113213.65,3580.47,20285.15,10.00
