D:\Data\McGill_4wk_ctl_femurhead.b\059SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:31:47 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,34793.66,12.50,2400.21,460.01,0.00
1.0161,35756.11,575.01,250.00,390.01,0.00
1.5101,34563.09,1700.10,540.01,600.01,0.00
2.0041,34923.99,4513.24,300.00,480.01,0.00
2.4981,34653.31,2550.24,1020.04,890.03,0.00
2.9921,34723.49,2550.24,410.01,570.01,0.00
3.4861,34021.75,1650.10,630.01,970.03,0.00
3.9801,35124.50,1712.61,280.00,810.02,0.00
4.4741,34583.14,662.52,720.02,690.02,0.00
4.9681,33751.09,1075.04,2290.19,2180.18,0.00
5.4621,37119.69,3212.88,13106.29,2200.18,0.00
5.9561,36939.21,1537.59,21476.88,1220.05,0.00
6.4501,36357.68,49137.55,303312.22,78456.20,150.00
6.9441,36818.89,155498.34,27397.46,32158.07,70.00
7.4381,34813.72,203619.93,2850.30,12715.96,30.00
7.9321,36337.63,177385.61,1150.05,11334.73,0.00
8.4261,36718.63,187911.39,730.02,11965.27,10.00
8.9201,36528.12,169006.17,1010.04,10914.39,0.00
9.4142,34553.06,172752.24,760.02,10694.21,0.00
9.9081,35685.93,180348.75,640.02,13466.68,10.00
10.4022,35726.03,173334.50,1040.04,22228.19,0.00
10.8962,35535.55,179892.83,1100.04,19994.72,0.00
11.3902,36377.73,194299.15,1020.04,16750.33,0.00
11.8842,37611.02,178588.52,1190.05,8012.37,0.00
12.3782,37009.40,174980.12,1470.08,15108.41,0.00
12.8722,34883.89,163730.48,1780.12,15088.38,0.00
13.3662,34543.04,164008.76,900.03,18702.88,0.00
13.8602,34101.95,158494.73,3960.57,14868.14,0.00
14.3542,33199.76,161504.41,940.03,13696.91,0.00
14.8482,33400.24,160581.20,1990.15,15789.18,0.00
15.3422,33510.51,159658.06,990.04,17461.23,20.00
15.8362,32969.21,154980.06,1930.14,21817.53,20.00
16.3302,33400.24,173018.05,1590.09,24542.18,20.00
16.8242,33340.09,167449.82,1540.09,31797.22,0.00
17.3182,33781.16,162996.84,1990.15,25313.59,100.00
17.8122,34081.90,109899.47,23670.50,9773.52,30.00
18.3062,32878.99,26224.96,72280.83,10173.81,0.00
18.8002,34292.42,171954.85,4410.71,26856.55,0.00
19.2942,33099.52,138796.23,4780.84,19944.65,0.00
19.7882,33049.40,160732.96,920.03,19083.41,0.00
20.2823,32087.14,156218.94,1040.04,13396.61,0.00
20.7763,33390.22,149697.07,1680.10,23670.63,0.00
21.2703,33380.19,111474.55,22137.93,4270.67,0.00
21.7643,34212.22,5175.97,24211.45,1350.07,0.00
22.2583,32147.28,2437.72,24762.44,1360.07,0.00
22.7523,33450.36,28153.76,19604.06,7011.81,0.00
23.2463,34172.12,125330.47,4790.84,25884.67,0.00
23.7403,33981.65,168816.36,1470.08,18762.96,0.00
24.2343,32277.58,146677.32,4860.87,19233.62,0.00
24.7283,33741.06,144504.52,13536.71,8372.58,0.00
25.2223,32768.73,46754.27,57882.44,3450.44,0.00
25.7163,33690.94,4113.11,121114.84,1590.09,0.00
26.2103,33400.24,3225.38,28499.72,1210.05,0.00
26.7043,34242.29,3425.43,35897.13,1510.08,0.00
27.1983,34713.46,7401.99,29251.30,5471.10,0.00
27.6923,33610.75,99936.46,11685.00,33972.48,0.00
28.1863,35375.14,176284.09,2380.21,18953.23,0.00
28.6803,33660.87,156105.17,2550.24,21456.95,0.00
29.1743,33510.51,147738.58,3390.42,24452.01,0.00
29.6683,31195.10,160707.67,1900.13,27237.31,0.00
30.1624,32558.24,109798.66,20074.75,12916.14,0.00
30.6564,33791.19,52474.83,83243.01,11865.19,0.00
31.1504,32016.98,86282.07,17381.06,26024.94,0.00
31.6444,34873.87,164831.00,2240.18,26145.17,0.00
32.1384,33660.87,150189.90,3760.52,25373.71,0.00
32.6324,34813.72,147372.18,1060.04,27297.43,0.00
33.1264,34212.22,139175.03,1950.14,24812.67,0.00
33.6204,33941.55,175233.30,1290.06,5821.25,0.00
34.1144,40669.65,114801.72,3590.47,1540.09,650.02
34.6084,41803.02,18111.91,3500.45,1370.07,0.00
35.1024,44882.64,77253.67,2950.32,2320.20,0.00
35.5964,39636.66,183945.87,1280.06,2550.24,0.00
36.0904,43939.61,181488.58,980.04,2130.17,0.00
36.5844,40268.48,135122.45,2590.25,2020.15,0.00
37.0784,43036.79,107543.47,6321.46,990.04,0.00
37.5724,41090.89,30583.94,3180.37,1640.10,0.00
38.0664,39135.23,70304.08,4300.68,2600.25,0.00
38.5604,39365.89,145868.79,1190.05,3230.38,10.00
39.0544,39335.80,153374.72,1810.12,2150.17,0.00
39.5485,39586.52,54821.45,690.02,990.04,0.00
40.0425,37931.89,19626.48,1300.06,610.01,0.00
40.5365,37049.51,59641.43,920.03,1540.09,0.00
41.0305,37400.45,109319.88,600.01,1240.06,0.00
41.5245,36137.10,18199.52,360.00,380.01,0.00
42.0185,32678.52,18537.47,700.02,1120.05,10.00
42.5125,35766.14,89477.37,510.01,2450.22,0.00
43.0065,38984.81,153627.52,730.02,1830.12,0.00
43.5005,36287.49,115482.39,570.01,1150.05,0.00
43.9945,33590.70,37889.58,490.01,1290.06,10.00
44.4885,37751.40,152793.31,610.01,2000.15,0.00
44.9825,36137.10,66020.44,610.01,1490.08,0.00
45.4765,33951.58,114650.48,570.01,1770.12,0.00
45.9705,32087.14,61800.92,770.02,1620.10,0.00
46.4645,33761.11,39957.91,550.01,1940.14,0.00
46.9585,33721.02,127929.21,440.01,7772.23,10.00
47.4525,36237.36,138518.45,980.04,13766.98,10.00
47.9465,34533.01,61713.03,1860.13,11584.94,10.00
48.4405,35605.73,92786.67,1780.12,49741.01,30.00
48.9345,35585.68,41462.35,12495.72,12185.47,10.00
49.4285,34643.29,6313.95,12685.89,2880.31,0.00
49.9226,34603.19,1500.08,5040.93,2300.19,10.00
50.4166,30874.39,412.51,460.01,550.01,0.00
50.9106,28038.36,212.50,190.00,320.00,0.00
51.4046,27076.45,337.50,370.00,480.01,0.00
51.8986,27918.12,262.50,510.01,320.00,0.00
52.3926,27767.82,75.00,400.01,530.01,0.00
52.8866,27186.67,237.50,360.00,190.00,0.00
53.3806,28669.65,112.50,540.01,250.00,0.00
53.8746,27156.61,0.00,720.02,100.00,0.00


          Printed:4/29/2018 10:32:44 AM
