D:\Data\McGill_4wk_ctl_femurhead.b\045SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:17:13 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5216,24401.48,12.50,1700.11,690.02,0.00
1.0156,24481.63,250.00,180.00,680.02,0.00
1.5096,24982.52,287.50,250.00,500.01,0.00
2.0036,24171.08,1287.56,600.01,470.01,0.00
2.4976,25533.53,1100.04,390.01,680.02,0.00
2.9916,25002.56,537.51,410.01,420.01,0.00
3.4856,24241.20,1100.04,510.01,530.01,0.00
3.9796,24521.70,437.51,290.00,320.00,0.00
4.4736,23780.40,225.00,310.00,350.00,0.00
4.9676,23449.84,250.00,260.00,300.00,0.00
5.4616,23860.54,425.01,150.00,500.01,0.00
5.9556,24992.54,462.51,470.01,1460.08,0.00
6.4496,23319.62,437.51,400.01,730.02,0.00
6.9437,25443.36,737.52,19113.37,1960.14,0.00
7.4377,26405.16,987.54,3920.56,1030.04,0.00
7.9317,25904.21,1062.54,8872.88,1110.05,0.00
8.4257,26936.18,16735.17,262530.07,90198.84,120.00
8.9197,26274.91,108740.31,34122.59,43569.85,60.00
9.4137,28008.30,114322.77,14808.03,52089.80,20.00
9.9077,27316.92,105981.42,7091.84,25674.27,10.00
10.4017,27286.86,117549.78,1630.10,17260.97,10.00
10.8957,27266.82,89238.33,18682.77,5271.02,0.00
11.3897,25804.02,3275.39,23089.51,780.02,0.00
11.8837,26345.04,9128.03,23620.41,6511.56,0.00
12.3777,27667.62,98425.63,3970.58,18292.32,0.00
12.8717,26645.61,130377.02,2120.16,36428.84,0.00
13.3657,27727.74,115873.15,2160.17,25503.95,0.00
13.8597,27016.34,121521.54,1240.06,24251.65,0.00
14.3537,25974.34,145527.71,4780.84,23550.42,0.00
14.8477,27236.76,107971.80,3210.38,15999.43,0.00
15.3417,26926.16,110441.27,1990.15,15929.35,0.00
15.8357,27186.67,115860.55,2850.30,14677.93,0.00
16.3298,27166.63,80610.34,21286.58,4410.72,0.00
16.8238,27487.26,9315.65,17320.98,1080.04,0.00
17.3178,27507.30,2575.24,56205.45,1240.06,0.00
17.8118,27657.60,1800.12,11815.11,1170.05,0.00
18.3058,27236.76,1825.12,14707.92,1200.05,0.00
18.7998,26224.81,1387.57,19323.67,1320.06,0.00
19.2938,27797.88,1775.11,31365.99,1350.07,0.00
19.7878,26635.60,2612.75,56416.32,1240.06,0.00
20.2818,26274.91,2125.16,31025.21,1470.08,0.00
20.7758,27296.88,38867.30,20715.71,12415.68,0.00
21.2698,27236.76,121571.99,8752.80,17651.48,0.00
21.7638,27747.78,111298.13,2270.19,21987.80,0.00
22.2578,28168.63,109408.07,1060.04,16700.27,0.00
22.7518,27036.37,114549.65,19834.40,5140.97,0.00
23.2458,26054.49,5363.54,28549.82,3300.40,0.00
23.7398,28328.95,1775.11,57601.25,2610.25,0.00
24.2338,28038.36,1800.12,47111.14,1540.09,0.00
24.7278,27126.55,3062.84,27828.33,1900.13,0.00
25.2218,27387.06,2012.65,51517.02,1960.14,0.00
25.7158,28709.74,8064.86,70632.24,4990.92,0.00
26.2098,29240.85,71736.43,19874.46,19343.78,0.00
26.7039,28158.61,123312.37,1590.09,18142.12,0.00
27.1979,28509.32,92610.49,23510.22,4410.72,0.00
27.6919,28318.93,5301.02,35305.59,1480.08,0.00
28.1859,27737.76,2900.31,38514.25,6621.62,10.00
28.6799,27517.32,91792.54,11034.46,24872.78,0.00
29.1739,27667.62,73181.51,38253.52,4710.82,0.00
29.6679,28669.65,7927.28,51587.28,1160.05,0.00
30.1619,25663.76,1662.60,37832.34,3170.37,0.00
30.6559,30423.39,79302.78,11124.53,6871.74,0.00
31.1499,33219.81,34906.70,5571.14,920.03,0.00
31.6439,36157.15,5000.91,3580.47,390.01,0.00
32.1379,36117.05,4788.33,1520.08,790.02,0.00
32.6319,36337.63,27402.25,8392.58,1340.07,0.00
33.1259,33991.68,104948.55,5661.17,1290.06,0.00
33.6199,28499.30,32801.54,3440.43,1740.11,0.00
34.1139,29942.34,94800.32,1300.06,2380.21,0.00
34.6079,30724.05,123451.10,1050.04,2110.16,0.00
35.1019,32307.65,60143.60,1460.08,920.03,0.00
35.5959,26916.14,12267.96,1210.05,1050.04,10.00
36.0900,32628.40,78913.04,2160.17,1380.07,0.00
36.5840,31585.99,89250.91,1860.13,1210.05,0.00
37.0780,29641.70,31160.23,1970.14,1230.06,0.00
37.5720,31686.22,77241.10,1070.04,1480.08,0.00
38.0660,30243.00,98740.37,470.01,2320.20,0.00
38.5600,30864.36,66083.24,490.01,1050.04,0.00
39.0540,28930.19,6426.50,470.01,510.01,0.00
39.5480,29060.47,44509.34,420.01,1780.12,10.00
40.0420,30623.83,117058.12,430.01,1610.10,180.00
40.5360,29581.57,51998.02,510.01,1250.06,10.00
41.0300,30593.77,92912.51,500.01,1280.06,0.00
41.5240,27607.50,42741.25,610.01,1280.06,0.00
42.0180,30633.85,91717.03,550.01,1610.10,0.00
42.5120,28599.51,38879.83,430.01,420.01,0.00
43.0060,27998.28,6363.97,640.02,1340.07,0.00
43.5000,29461.31,61549.80,620.01,1090.04,0.00
43.9940,30232.98,61876.26,530.01,1310.06,10.00
44.4880,31956.84,48309.62,780.02,610.01,0.00
44.9820,29731.89,25135.43,480.01,1500.08,0.00
45.4760,31235.19,104822.60,630.01,1090.04,10.00
45.9700,29982.43,34430.51,1180.05,1230.06,0.00
46.4641,28679.67,67301.63,840.03,3290.40,0.00
46.9581,30112.71,104898.17,560.01,3900.56,10.00
47.4521,31345.44,111310.73,4040.60,29993.11,60.00
47.9461,30774.16,102530.43,6721.65,55643.87,120.00
48.4401,31876.65,90597.16,51848.27,44392.51,50.00
48.9341,29300.97,10629.10,14277.46,7141.88,20.00
49.4281,30122.73,1987.64,5731.20,3290.40,0.00
49.9221,28208.71,550.01,820.02,630.01,0.00
50.4161,25172.86,125.00,180.00,350.00,0.00
50.9101,24351.40,637.51,190.00,380.01,0.00
51.4041,24651.93,237.50,600.01,290.00,0.00
51.8981,24671.96,125.00,400.01,850.03,0.00
52.3921,24441.55,150.00,410.01,420.01,0.00
52.8861,24110.98,75.00,920.03,170.00,0.00
53.3801,23970.73,75.00,450.01,270.00,10.00
53.8741,24351.40,50.00,480.01,100.00,0.00


          Printed:4/29/2018 10:18:10 AM
