D:\Data\McGill_4wk_ctl_femurhead.b\072SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:45:20 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,25122.77,125.00,5781.22,1990.15,30.00
1.0160,25182.88,787.52,760.02,960.03,0.00
1.5100,24391.47,1450.08,1100.04,1600.09,10.00
2.0040,24171.08,2512.73,11134.54,3080.35,0.00
2.4980,26515.37,2650.26,17511.22,3160.37,50.00
2.9920,27076.45,3637.98,101898.86,25123.24,100.00
3.4860,28138.57,72151.10,252432.30,98989.81,210.00
3.9801,26966.23,77668.50,38534.30,100319.53,110.00
4.4741,27567.42,129935.37,3200.38,17731.58,40.00
4.9681,27868.02,138619.46,1590.09,13346.56,0.00
5.4621,26996.29,131765.14,900.03,14878.15,0.00
5.9561,26735.79,104369.17,3440.43,14307.54,0.00
6.4501,26154.68,126579.31,660.02,11054.50,20.00
6.9441,27086.47,128597.90,360.00,11184.61,20.00
7.4381,26785.89,122807.88,600.01,11755.09,0.00
7.9321,25523.51,101296.34,950.03,14707.97,0.00
8.4261,26585.50,120651.44,710.02,8512.67,0.00
8.9201,26876.06,133746.61,610.01,10444.02,0.00
9.4141,26866.04,128068.00,890.03,10183.82,0.00
9.9081,27316.92,124851.14,670.02,12375.64,0.00
10.4021,25954.30,119604.87,450.01,12005.31,0.00
10.8961,27086.47,119226.60,720.02,15018.31,0.00
11.3901,26876.06,122227.75,1020.04,14878.15,0.00
11.8841,26585.50,125633.21,2310.20,16500.03,0.00
12.3781,27216.73,112633.93,1670.10,14087.31,0.00
12.8721,26906.12,112949.00,3050.34,14477.72,0.00
13.3661,27397.08,115898.37,1290.06,32799.60,10.00
13.8602,27517.32,145868.79,2150.17,25894.69,0.00
14.3542,27216.73,126301.79,1570.09,12525.78,0.00
14.8482,26264.89,122921.39,1510.08,23881.00,10.00
15.3422,26966.23,70957.42,22208.05,2540.24,0.00
15.8362,25944.29,3000.33,35014.84,880.03,10.00
16.3302,28258.81,2687.76,29421.67,2360.21,0.00
16.8242,26665.65,2275.19,34954.69,1330.07,0.00
17.3182,26425.19,1837.62,42004.52,900.03,0.00
17.8122,26425.19,3125.35,25083.02,1280.06,0.00
18.3062,25904.21,1825.12,28750.24,1320.06,0.00
18.8002,28338.97,2237.68,25173.19,930.03,0.00
19.2942,26325.00,2400.21,41553.14,1540.09,0.00
19.7882,27296.88,22555.97,37020.12,9203.12,40.00
20.2822,27797.88,137634.66,3710.50,19804.44,0.00
20.7762,26886.08,118570.97,2230.18,21697.34,0.00
21.2702,27106.51,154790.43,4510.74,16159.62,10.00
21.7642,27537.36,29807.24,21727.28,2510.23,0.00
22.2582,27527.34,3687.99,32899.59,860.03,0.00
22.7522,26675.68,2612.75,28519.76,1990.15,0.00
23.2463,27036.37,2512.73,23630.43,1790.12,0.00
23.7403,27126.55,2225.18,19423.81,1320.06,0.00
24.2343,28699.72,1987.64,32538.73,1980.14,0.00
24.7283,27397.08,2062.65,30634.33,1980.14,0.00
25.2223,28238.77,2287.69,44071.01,1280.06,0.00
25.7163,28359.01,2150.17,19644.12,1380.07,10.00
26.2103,27236.76,13168.80,12415.64,5941.30,0.00
26.7043,27096.49,150720.65,1890.13,20034.78,0.00
27.1983,27507.30,145856.17,1010.04,12816.05,0.00
27.6923,30092.67,144580.30,1610.09,29622.30,0.00
28.1863,27346.98,138859.37,880.03,20445.39,0.00
28.6803,26655.63,131411.78,950.03,28419.74,0.00
29.1743,27026.35,97405.92,13166.35,11424.81,0.00
