D:\Data\McGill_4wk_ctl_femurhead.b\099SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:13:26 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5216,34623.24,12.50,5921.28,5441.09,40.00
1.0156,36337.63,111310.73,1870.13,5160.98,0.00
1.5096,38092.33,123816.86,1070.04,5891.28,10.00
2.0037,36708.60,139894.77,1240.06,16650.21,0.00
2.4977,37189.88,171967.51,1060.04,12425.69,10.00
2.9917,37771.45,167917.97,670.02,10544.10,10.00
3.4857,37059.54,174157.28,980.04,11344.74,20.00
3.9797,36708.60,179487.60,1290.06,9643.43,0.00
4.4737,37129.72,176360.06,830.03,9843.57,0.00
4.9677,35716.01,161605.58,1500.08,9093.05,0.00
5.4617,36568.23,174296.52,780.02,9783.53,10.00
5.9557,36056.89,177005.77,800.02,10414.00,0.00
6.4497,37069.56,194755.55,770.02,13296.51,0.00
6.9437,36949.24,171448.60,770.02,13306.52,0.00
7.4377,37009.40,183933.20,4380.70,17971.90,0.00
7.9317,35675.91,89162.84,28589.90,3880.55,0.00
8.4257,36859.00,81100.70,17991.85,12926.15,10.00
8.9197,36407.81,147296.38,4750.83,18782.99,10.00
9.4137,35525.52,66648.46,24972.82,4640.79,0.00
9.9077,36197.26,6901.73,38484.16,1730.11,0.00
10.4017,36237.36,13694.31,25583.95,3410.43,0.00
10.8958,37340.29,114448.81,10113.74,24812.67,10.00
11.3897,35084.40,187505.91,2350.20,17331.06,0.00
11.8838,35395.19,155940.81,980.04,11895.21,0.00
12.3778,34332.52,160657.08,1140.05,15829.23,0.00
12.8718,33751.09,159898.33,750.02,13126.35,0.00
13.3658,34593.16,158418.88,660.02,13526.74,0.00
13.8598,34593.16,168626.55,800.02,13146.37,0.00
14.3538,34312.47,164603.30,830.03,11454.83,0.00
14.8478,33741.06,166893.12,730.02,12295.57,10.00
15.3418,33600.72,162326.49,800.02,12205.49,0.00
15.8358,34192.17,175511.82,1800.12,12005.31,20.00
16.3298,33259.90,156800.50,2400.21,10534.09,0.00
16.8238,34252.32,180728.68,850.03,10504.06,0.00
17.3178,34723.49,169487.03,800.02,9833.56,0.00
17.8118,32598.33,161592.95,640.02,9903.61,0.00
18.3058,32959.19,165843.05,740.02,10303.91,0.00
18.7998,33390.22,161049.12,660.02,10023.70,0.00
19.2938,32488.07,168348.17,640.02,10203.84,0.00
19.7878,32508.12,165261.11,920.03,9173.10,0.00
20.2818,33400.24,156358.00,650.02,9843.57,10.00
20.7759,32387.84,144504.52,930.03,8942.95,20.00
21.2698,32167.33,152692.20,650.02,7432.03,10.00
21.7639,32157.30,141107.05,560.01,8602.73,20.00
22.2579,33400.24,156674.06,740.02,12025.33,30.00
22.7519,32949.16,151049.22,26375.45,38283.94,90.00
23.2459,33851.33,74199.44,46970.66,21296.70,50.00
23.7399,34502.94,24258.86,37862.43,6131.38,10.00
24.2339,33179.71,2350.20,10674.17,860.03,0.00
24.7279,32848.92,837.53,11815.11,640.02,0.00
25.2219,33690.94,1087.54,11234.62,630.01,0.00
25.7159,32107.19,687.52,11584.91,670.02,0.00
26.2099,32317.68,1362.57,7962.32,470.01,0.00
26.7039,31946.82,612.51,5841.25,700.02,0.00
27.1979,32207.42,587.51,7101.85,510.01,0.00
27.6919,32939.14,562.51,11865.15,670.02,0.00
28.1859,32738.66,1000.04,11965.24,610.01,0.00
28.6799,33450.36,650.02,4320.68,620.01,0.00
29.1739,33209.78,887.53,6221.42,760.02,0.00
29.6679,32588.31,825.02,9233.12,660.02,0.00
30.1619,33400.24,700.02,7191.89,530.01,0.00
30.6559,32788.78,650.02,9843.55,830.03,0.00
31.1500,32949.16,887.53,17210.84,800.02,0.00
31.6440,32097.17,762.52,13957.13,780.02,0.00
32.1380,33109.54,1037.54,13937.11,990.04,0.00
32.6320,32407.89,837.53,14527.73,680.02,0.00
33.1260,32658.47,825.02,13366.54,540.01,0.00
33.6200,32147.28,775.02,17330.99,770.02,0.00
34.1140,33119.57,925.03,26706.09,710.02,0.00
34.6080,33179.71,837.53,45736.48,1120.05,20.00
35.1020,34152.07,8540.15,57932.65,8272.52,0.00
35.5960,34392.67,31285.51,63266.25,19163.52,30.00
36.0900,35314.98,58160.11,73034.83,35115.39,70.00
36.5840,35856.37,78523.33,49208.52,43399.30,90.00
37.0780,36628.39,88596.70,46830.18,29832.76,40.00
37.5720,36197.26,73445.41,36438.56,31095.59,30.00
38.0660,36026.81,31661.37,38203.37,15649.02,10.00
38.5600,37019.43,5713.69,13206.38,1320.06,0.00
39.0540,35455.34,1325.06,7351.98,740.02,0.00
39.5480,34823.74,1150.05,11374.74,850.03,0.00
40.0420,34152.07,937.53,4220.65,420.01,0.00
40.5360,32347.75,625.01,750.02,250.00,0.00
41.0300,30212.93,150.00,3050.34,510.01,0.00
41.5241,34162.10,750.02,5451.09,870.03,0.00
42.0181,34613.21,250.00,840.03,220.00,0.00
42.5121,28669.65,112.50,190.00,130.00,0.00
43.0061,28348.99,25.00,540.01,250.00,0.00
43.5001,29290.95,25.00,870.03,450.01,10.00
43.9941,32277.58,1150.05,5190.99,840.03,0.00
44.4881,35104.45,562.51,4620.78,900.03,0.00
44.9821,31395.56,200.00,710.02,210.00,0.00
45.4761,28809.94,325.00,2720.27,290.00,0.00
45.9701,29531.46,87.50,260.00,390.01,0.00
46.4641,28298.89,37.50,200.00,200.00,0.00
46.9581,28759.84,312.50,310.00,240.00,0.00
47.4521,28829.98,387.51,2400.21,680.02,0.00
47.9461,30112.71,650.02,2420.21,27477.80,0.00
48.4401,30273.06,1287.56,5831.25,1080.04,0.00
48.9341,31736.33,1475.08,16560.04,2580.25,10.00
49.4281,33841.31,1587.59,7271.94,1190.05,0.00
49.9221,35084.40,1337.56,6911.75,1190.05,0.00
50.4161,32257.53,525.01,3550.46,590.01,0.00
50.9101,28719.76,487.51,3440.43,570.01,0.00
51.4042,29130.61,337.50,3700.50,1320.06,0.00
51.8982,32387.84,1312.56,4620.78,1350.07,20.00
52.3922,33540.58,1050.04,4330.69,1140.05,10.00
52.8862,33269.93,837.53,5311.03,1150.05,20.00
53.3802,34954.07,1062.54,10283.87,1310.06,0.00
53.8742,31786.45,75.00,420.01,110.00,0.00


          Printed:4/29/2018 11:14:24 AM
