D:\Data\McGill_4wk_ctl_femurhead.b\065SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:38:02 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,25042.63,12.50,2060.16,950.03,20.00
1.0161,25473.41,1000.04,460.01,500.01,0.00
1.5101,25333.16,962.53,510.01,760.02,0.00
2.0041,25453.38,1012.54,440.01,670.02,0.00
2.4981,24171.08,987.54,760.02,920.03,10.00
2.9921,24291.29,1425.07,760.02,740.02,0.00
3.4861,24531.72,1187.55,600.01,1130.05,0.00
3.9801,23650.18,1825.12,4670.80,2210.18,10.00
4.4741,27016.34,1362.57,14537.74,1690.11,0.00
4.9681,27066.43,1787.62,23259.80,4400.71,40.00
5.4621,26825.96,58599.46,241456.44,107594.95,160.00
5.9561,26455.25,103978.74,31496.29,80216.44,110.00
6.4501,26866.04,106762.42,4310.68,25854.61,60.00
6.9441,26124.62,125633.21,1190.05,14978.26,50.00
7.4381,26715.75,138581.58,820.02,11434.82,0.00
7.9321,26926.16,124939.44,590.01,10664.19,10.00
8.4261,26244.85,115936.18,970.03,18072.03,0.00
8.9201,26605.54,115810.12,920.03,14447.69,0.00
9.4141,26054.49,117663.24,670.02,13776.99,10.00
9.9081,26314.98,128307.71,760.02,9012.99,0.00
10.4022,25713.86,124359.22,690.02,10744.25,0.00
10.8962,26856.02,117562.38,640.02,11084.53,0.00
11.3902,26194.76,128030.14,1720.11,12355.62,10.00
11.8842,26024.44,89037.03,8082.39,10494.06,10.00
12.3782,27066.43,28592.16,23460.14,3400.43,0.00
12.8722,27898.08,72993.02,7432.02,12465.72,0.00
13.3662,26244.85,115142.06,1110.05,13376.59,0.00
13.8602,27577.44,125633.21,1170.05,20365.27,0.00
14.3542,26415.18,124409.67,1060.04,16109.56,0.00
14.8482,26876.06,119289.65,3960.57,17961.88,10.00
15.3422,27547.38,106674.23,10954.39,8892.91,0.00
15.8362,26976.25,29043.11,30534.11,3270.39,0.00
16.3302,26755.83,3950.57,50944.87,2120.17,30.00
