D:\Data\McGill_4wk_ctl_femurhead.b\060SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:32:50 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,27457.20,25.00,2570.24,800.02,0.00
1.0161,26996.29,337.50,360.00,350.00,0.00
1.5101,26304.97,725.02,390.01,580.01,0.00
2.0041,26555.44,1125.05,370.00,930.03,10.00
2.4981,26785.89,2112.66,510.01,1170.05,0.00
2.9921,27377.04,1975.14,1490.08,820.02,50.00
3.4861,27306.90,1337.56,510.01,800.02,0.00
3.9801,27196.69,1525.08,290.00,650.02,0.00
4.4741,26475.29,1137.55,2610.25,1680.10,0.00
4.9681,27056.41,1362.57,8042.37,2460.22,30.00
5.4621,30082.65,1875.13,12385.62,1900.13,0.00
5.9561,30633.85,1387.57,38093.07,4090.62,50.00
6.4501,30343.21,91754.79,156876.14,51477.47,40.00
6.9441,29050.45,154423.84,9393.23,20525.51,50.00
7.4381,29090.53,149886.61,2240.18,12715.96,10.00
7.9321,28188.67,138467.95,1100.04,9623.41,0.00
8.4261,29651.72,138796.23,660.02,10794.29,0.00
8.9202,28759.84,140589.29,530.01,10213.84,0.00
9.4142,28910.15,147612.23,510.01,9273.17,0.00
9.9082,27467.22,133923.32,700.02,13086.31,0.00
10.4022,29130.61,144959.27,1530.09,13386.60,0.00
10.8962,31014.70,142736.21,850.03,11394.78,0.00
11.3902,28549.41,140627.18,970.03,12826.06,0.00
11.8842,29120.59,131159.39,760.02,13466.68,10.00
12.3782,28569.45,136006.08,700.02,15338.67,0.00
12.8722,27597.48,137154.90,740.02,13026.25,0.00
13.3662,28920.18,136195.44,770.02,15568.93,0.00
13.8602,28208.71,142748.84,690.02,19704.30,0.00
14.3542,28218.73,130162.49,590.01,12886.12,0.00
14.8482,28619.55,139831.63,1050.04,20144.94,0.00
15.3422,27988.26,135690.49,2010.15,23139.72,0.00
15.8362,27557.40,132547.60,1070.04,18122.09,20.00
