D:\Data\McGill_4wk_ctl_femurhead.b\095SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:09:16 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5222,36307.55,0.00,2510.23,5381.07,10.00
1.0162,36668.50,114965.59,1250.06,5331.05,10.00
1.5102,37129.72,149494.89,1530.09,5341.05,0.00
2.0042,37129.72,136296.44,1450.08,9053.02,10.00
2.4982,36578.26,173676.26,750.02,10524.08,0.00
2.9922,37089.61,176676.58,1260.06,12725.97,20.00
3.4862,36778.79,176524.65,890.03,18652.81,0.00
3.9802,37540.83,176106.85,820.02,14137.36,20.00
4.4742,35776.16,164881.60,1220.05,17120.80,0.00
4.9682,35836.32,157255.64,770.02,10874.36,0.00
5.4622,35786.19,165602.68,880.03,9093.05,0.00
5.9562,35796.22,161719.41,910.03,7602.13,0.00
6.4502,35224.75,159544.25,690.02,11374.77,20.00
6.9442,36528.12,176018.22,760.02,13456.67,10.00
7.4382,35856.37,159190.19,870.03,17801.67,0.00
7.9322,34944.04,179614.24,1410.07,24792.63,0.00
8.4262,35214.73,199586.50,1620.10,27688.22,0.00
8.9202,35615.75,181235.27,890.03,22358.41,10.00
9.4142,34332.52,168373.49,920.03,16469.99,10.00
9.9083,35695.96,174650.98,930.03,16840.45,0.00
10.4023,34402.69,163110.68,1540.09,18452.54,10.00
10.8963,35465.37,126125.17,29301.41,3800.53,0.00
11.3903,35214.73,4575.76,19283.61,2330.20,10.00
11.8843,35515.50,3913.06,31195.60,1880.13,0.00
12.3783,34322.49,2937.81,25954.65,980.04,0.00
12.8723,34482.89,2175.17,19944.56,650.02,0.00
13.3663,35104.45,3112.85,19353.71,1420.07,0.00
13.8603,33781.16,3025.33,27407.48,1450.08,20.00
14.3543,34713.46,2725.27,36318.24,1250.06,10.00
14.8483,35455.34,4288.17,22979.32,1150.05,0.00
15.3423,34111.97,3462.94,21777.35,2000.15,0.00
15.8363,34202.19,28304.07,30323.64,5281.03,0.00
16.3303,34041.80,159822.45,3140.36,15208.52,0.00
16.8243,34883.89,176271.44,1020.04,22258.24,0.00
17.3183,33861.36,174347.16,950.03,20355.26,0.00
17.8123,33650.85,168740.43,850.03,15959.38,0.00
18.3063,33891.43,161200.88,750.02,15548.90,0.00
18.8004,34583.14,169676.83,650.02,16269.75,10.00
19.2943,33049.40,168310.21,840.03,13466.68,0.00
19.7884,33921.51,161365.29,1110.05,11404.79,0.00
20.2824,33620.77,172853.50,930.03,11715.05,0.00
20.7764,33721.02,173537.02,1520.08,11825.15,0.00
21.2704,32768.73,172954.76,570.01,10904.38,10.00
21.7644,33460.39,162288.55,660.02,11174.60,0.00
22.2584,32899.04,152704.83,720.02,10313.92,10.00
22.7524,32959.19,165084.00,730.02,11314.72,10.00
23.2464,31736.33,168917.59,910.03,9673.45,0.00
23.7404,32417.91,157685.53,860.03,8262.52,0.00
24.2344,32848.92,154701.94,1170.05,12545.80,0.00
24.7284,33219.81,167943.28,1740.11,33992.53,30.00
25.2224,32047.05,132635.94,21446.83,36890.08,120.00
25.7164,32868.97,114032.88,33801.79,37622.09,30.00
26.2104,33330.07,106989.16,53594.99,32448.76,80.00
26.7044,34011.73,78674.18,41553.14,16620.17,40.00
27.1984,32197.39,5676.17,20385.21,1520.09,0.00
27.6924,32949.16,1712.61,24522.00,970.03,10.00
28.1864,33079.47,1150.05,13736.91,730.02,0.00
28.6804,30804.23,1537.59,15999.37,970.03,0.00
29.1744,32417.91,1225.05,19964.59,720.02,20.00
29.6685,30964.59,1650.10,9433.26,790.02,20.00
30.1625,32447.98,7051.81,52490.71,11174.60,30.00
30.6565,32297.63,51558.88,49890.99,32879.79,110.00
31.1505,32658.47,175486.50,9643.40,33451.19,80.00
31.6445,33680.92,168753.09,3530.46,17070.73,120.00
32.1385,34282.39,163958.17,3820.53,17551.34,30.00
32.6325,34623.24,135286.55,7261.93,28529.97,130.00
33.1265,34041.80,141258.58,13366.54,8812.86,40.00
33.6205,36828.92,7589.59,2930.31,790.02,0.00
34.1145,39315.74,3387.92,2430.22,2480.23,40.00
34.6085,37009.40,70505.10,9143.06,16369.87,60.00
35.1025,34522.99,145009.79,28249.19,8572.71,90.00
35.5965,35415.24,150430.00,3750.52,4140.63,140.00
36.0905,33710.99,140336.73,1610.09,4360.70,30.00
36.5845,34833.77,145186.64,1160.05,5961.31,20.00
37.0785,36558.21,122757.44,850.03,2990.33,10.00
37.5725,37169.83,103991.32,940.03,6651.63,0.00
38.0665,36347.65,125696.28,1570.09,2830.30,10.00
38.5606,37350.31,151339.88,940.03,4280.67,0.00
39.0546,35595.70,166791.90,1440.08,5391.07,0.00
39.5486,40629.53,132686.43,1170.05,7662.16,20.00
40.0426,35776.16,153058.73,970.03,27567.98,20.00
40.5366,34673.36,143683.50,12125.38,33130.40,60.00
41.0306,35224.75,79114.20,20735.73,20966.19,10.00
41.5246,35455.34,12080.30,5281.02,1440.08,0.00
42.0186,36357.68,2050.15,4970.90,530.01,10.00
42.5126,34944.04,1087.54,4370.70,450.01,0.00
43.0066,32197.39,475.01,1520.08,850.03,0.00
43.5006,31435.65,687.52,5040.93,700.02,0.00
43.9946,34192.17,800.02,2440.22,460.01,0.00
44.4886,28369.04,50.00,310.00,200.00,0.00
44.9826,28669.65,200.00,210.00,330.00,0.00
45.4766,28328.95,325.00,4370.70,930.03,0.00
45.9706,33310.02,850.03,8992.96,760.02,10.00
46.4646,31636.10,1062.54,8122.42,1150.05,0.00
46.9586,34041.80,1200.05,7552.09,900.03,0.00
47.4526,29030.40,112.50,560.01,150.00,0.00
47.9466,28419.14,75.00,270.00,250.00,0.00
48.4406,28078.44,75.00,440.01,350.00,0.00
48.9347,27627.54,537.51,33541.15,2500.23,0.00
