D:\Data\McGill_4wk_ctl_femurhead.b\002SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:32:05 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24591.82,0.00,2750.28,5571.14,20.00
1.0160,24872.32,537.51,850.03,720.02,0.00
1.5100,25192.90,50.00,1010.04,2220.18,0.00
2.0041,25052.65,87.50,890.03,380.01,10.00
2.4980,24822.23,87.50,900.03,250.00,10.00
2.9921,24010.80,75.00,330.00,360.00,20.00
3.4861,25132.79,362.50,1500.08,170.00,0.00
3.9801,25463.39,0.00,610.01,600.01,0.00
4.4741,25303.10,12.50,1560.09,430.01,0.00
4.9681,23850.53,112.50,910.03,460.01,10.00
5.4621,24221.17,75.00,420.01,550.01,30.00
5.9561,24922.41,50.00,400.01,190.00,0.00
6.4501,24912.39,212.50,1680.10,460.01,0.00
6.9441,24872.32,125.00,1610.09,260.00,0.00
7.4381,25453.38,137.50,1090.04,450.01,30.00
7.9321,25653.75,487.51,2590.25,360.00,20.00
8.4261,25283.06,137.50,2830.29,850.03,10.00
8.9201,24882.34,137.50,760.02,930.03,20.00
9.4141,25042.63,300.00,780.02,480.01,0.00
9.9081,24772.14,475.01,1190.05,650.02,10.00
10.4021,25423.32,387.51,1110.05,900.03,0.00
10.8961,24982.52,312.50,2450.22,810.02,0.00
11.3901,25553.56,387.51,3700.50,500.01,20.00
11.8841,24591.82,512.51,2090.16,540.01,0.00
12.3781,23850.53,962.53,910.03,960.03,10.00
12.8722,24922.41,450.01,940.03,1000.04,10.00
13.3662,24641.91,362.50,2440.22,570.01,0.00
13.8602,23770.39,575.01,1130.05,9543.36,10.00
14.3542,25082.70,437.51,790.02,870.03,0.00
14.8482,24511.68,725.02,1290.06,690.02,0.00
15.3422,25593.63,975.03,1770.11,830.03,0.00
15.8362,25603.65,1862.63,2420.21,1540.09,10.00
16.3302,24792.18,2612.75,1440.08,1200.05,10.00
16.8242,25202.92,1900.13,710.02,1460.08,0.00
17.3182,25353.19,7614.61,1470.08,1680.10,10.00
17.8122,25603.65,1562.59,1690.10,900.03,0.00
18.3062,23910.63,887.53,990.04,1210.05,10.00
18.8002,24321.34,1275.06,560.01,970.03,20.00
19.2942,24141.03,875.03,1790.12,1350.07,20.00
19.7882,25052.65,662.52,970.03,1140.05,20.00
20.2822,24181.10,1562.59,1200.05,1180.05,10.00
20.7762,25102.74,1350.07,1190.05,1200.05,20.00
21.2702,24211.15,950.03,1020.04,1380.07,0.00
21.7642,24822.23,1287.56,940.03,1610.10,20.00
22.2582,24551.75,1600.09,600.01,940.03,0.00
22.7523,24030.84,2137.67,2190.18,880.03,0.00
23.2463,25012.58,1812.62,980.04,1080.04,10.00
23.7403,25092.72,2312.69,790.02,1620.10,0.00
24.2343,25323.14,1412.57,620.01,1300.06,0.00
24.7283,24621.87,1812.62,1110.05,1380.07,0.00
25.2223,24651.93,1650.10,1770.11,1450.08,10.00
25.7163,25573.60,1200.05,920.03,990.04,0.00
26.2103,25232.97,1875.13,2460.22,1720.11,10.00
26.7043,24742.09,2312.69,1730.11,1890.13,10.00
27.1983,24832.25,2950.32,1330.06,1450.08,0.00
27.6923,24852.28,2700.26,860.03,1620.10,10.00
28.1863,25162.85,1712.61,1180.05,1360.07,20.00
28.6803,25102.74,2662.76,760.02,1660.10,0.00
29.1743,26074.53,2625.25,1690.10,1560.09,10.00
29.6683,24892.36,2650.26,1520.08,1490.08,0.00
30.1623,24521.70,3087.85,1180.05,1930.14,0.00
30.6563,25473.41,2012.65,1710.11,1430.08,0.00
31.1503,25042.63,3900.55,2260.19,1750.11,10.00
31.6444,23980.75,1837.62,1240.06,1250.06,0.00
32.1383,24351.40,2400.21,1430.07,1380.07,0.00
32.6324,24511.68,2250.18,1110.05,900.03,0.00
33.1264,24090.94,2550.24,1100.04,1110.05,20.00
33.6204,23760.37,2212.68,1340.07,1560.09,10.00
34.1144,25373.23,2475.22,940.03,1110.05,0.00
34.6084,24090.94,2462.72,790.02,950.03,240.00
35.1024,24331.36,2325.20,5261.01,1100.04,0.00
35.5964,25693.82,2162.67,790.02,1080.04,100.00
36.0904,24962.48,1525.08,680.02,770.02,0.00
36.5844,25523.51,1250.06,1600.09,790.02,110.00
37.0784,24341.38,712.52,550.01,670.02,0.00
37.5724,25202.92,787.52,1280.06,720.02,0.00
38.0664,24892.36,2025.15,860.03,1120.05,0.00
38.5604,24421.52,1087.54,280.00,660.02,0.00
39.0544,25072.68,1675.10,700.02,690.02,0.00
39.5484,25132.79,612.51,390.01,1060.04,0.00
40.0424,25242.99,700.02,590.01,630.01,0.00
40.5364,25182.88,562.51,310.00,490.01,0.00
41.0304,24291.29,587.51,280.00,540.01,0.00
41.5244,24311.33,812.52,510.01,550.01,0.00
42.0184,24962.48,537.51,540.01,560.01,0.00
42.5125,25713.86,737.52,530.01,580.01,0.00
43.0065,24451.57,625.01,330.00,750.02,0.00
43.5005,23349.67,900.03,740.02,460.01,0.00
43.9945,24581.80,775.02,320.00,740.02,0.00
44.4885,24952.47,987.54,280.00,600.01,0.00
44.9825,25463.39,925.03,320.00,780.02,0.00
45.4765,24401.48,525.01,400.01,530.01,0.00
45.9705,25273.05,425.01,320.00,860.03,20.00
46.4645,25253.01,700.02,390.01,710.02,20.00
46.9585,25172.86,387.51,680.02,510.01,0.00
47.4525,24942.45,300.00,300.00,750.02,0.00
47.9465,24621.87,600.01,280.00,490.01,0.00
48.4405,25503.47,187.50,250.00,550.01,0.00
48.9345,24341.38,312.50,270.00,370.01,0.00
49.4285,25653.75,487.51,360.00,470.01,0.00
49.9225,24621.87,162.50,280.00,630.01,10.00
50.4165,24241.20,175.00,2560.24,710.02,0.00
50.9105,25032.61,312.50,840.03,800.02,50.00
51.4045,24321.34,175.00,1510.08,420.01,30.00
51.8985,25393.27,112.50,650.02,680.02,10.00
52.3926,25102.74,150.00,1470.08,290.00,0.00
52.8866,24421.52,237.50,1100.04,660.02,10.00
53.3806,24581.80,112.50,640.02,830.03,10.00
53.8746,24922.41,50.00,570.01,100.00,0.00


          Printed:4/29/2018 9:33:24 AM
