D:\Data\McGill_4wk_ctl_femurhead.b\008SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:38:41 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5218,24451.57,25.00,90.00,240.00,0.00
1.0158,24120.99,25.00,140.00,110.00,0.00
1.5098,23620.13,112.50,110.00,210.00,0.00
2.0038,24311.33,100.00,70.00,330.00,0.00
2.4978,22888.90,112.50,240.00,190.00,0.00
2.9918,24341.38,87.50,1130.05,180.00,10.00
3.4858,24080.92,125.00,90.00,210.00,0.00
3.9798,23840.51,37.50,150.00,190.00,0.00
4.4739,23890.60,100.00,100.00,260.00,0.00
4.9679,23910.63,50.00,160.00,420.01,0.00
5.4619,24581.80,87.50,130.00,280.00,0.00
5.9559,24191.12,162.50,80.00,140.00,0.00
6.4499,24040.85,175.00,270.00,300.00,0.00
6.9439,24110.98,187.50,980.04,240.00,0.00
7.4379,24391.47,137.50,170.00,440.01,0.00
7.9319,24010.80,337.50,170.00,440.01,0.00
8.4259,23519.96,200.00,3440.43,4660.80,0.00
8.9199,24371.43,250.00,1390.07,630.01,0.00
9.4139,25062.66,287.50,240.00,150.00,0.00
9.9079,23850.53,175.00,290.00,400.01,0.00
10.4019,23389.74,225.00,230.00,490.01,0.00
10.8959,22788.74,250.00,90.00,320.00,0.00
11.3899,24301.31,300.00,200.00,350.00,0.00
11.8839,24151.05,362.50,120.00,420.01,0.00
12.3779,24421.52,325.00,170.00,340.00,0.00
12.8719,24812.21,225.00,220.00,280.00,0.00
13.3659,24962.48,175.00,360.00,750.02,0.00
13.8600,26695.71,512.51,3110.35,2350.20,10.00
14.3540,28359.01,1175.05,7622.13,3000.33,20.00
14.8480,30122.73,975.03,4320.68,1860.13,0.00
15.3420,29341.06,1525.08,6691.64,9683.45,40.00
15.8360,29381.14,21241.38,49951.21,47733.82,100.00
16.3300,31114.93,48397.43,36258.08,42717.14,80.00
16.8240,29802.04,74048.63,20435.28,46900.93,30.00
17.3180,29761.96,71799.26,10233.83,54398.84,50.00
17.8120,29300.97,118634.02,4210.65,22288.29,40.00
18.3060,28429.16,45274.33,3370.42,9033.01,10.00
18.8000,29842.13,90873.97,1050.04,21056.33,0.00
19.2940,31155.01,103978.74,800.02,9053.02,10.00
19.7880,31225.17,120348.81,1330.06,3940.57,10.00
20.2820,28579.47,86370.11,740.02,7792.24,0.00
20.7760,29952.37,115835.33,580.01,4600.78,30.00
21.2700,32107.19,102492.65,2470.22,5451.09,0.00
21.7640,28829.98,98287.15,540.01,7051.83,0.00
22.2580,28970.28,65819.48,3650.49,1510.08,0.00
22.7520,28188.67,61361.46,1180.05,4390.71,30.00
23.2460,29531.46,95870.19,1000.04,2230.18,0.00
23.7400,32578.28,101888.19,1080.04,5150.98,0.00
24.2341,29892.24,97745.81,620.01,4590.78,10.00
24.7281,28369.04,99243.98,1920.14,4030.60,0.00
25.2221,30182.86,114915.18,560.01,4100.62,0.00
25.7161,29761.96,119831.83,1620.10,6411.51,20.00
26.2101,28599.51,72339.58,910.03,3790.53,0.00
26.7041,29441.27,112671.74,460.01,4460.73,0.00
27.1981,28369.04,52386.99,2740.27,2570.24,10.00
27.6921,29451.29,95895.36,830.03,8352.57,30.00
28.1861,28258.81,70756.39,1680.10,6931.77,0.00
28.6801,31205.13,96940.14,2910.31,34834.66,50.00
29.1741,29461.31,72842.23,3050.34,59208.92,70.00
29.6681,30022.52,88898.63,4020.59,48707.27,20.00
30.1621,29180.72,76612.61,4810.85,97176.78,110.00
30.6561,29080.51,70153.31,43087.89,47884.35,50.00
31.1501,30002.47,17461.07,11925.21,6471.54,0.00
31.6441,31856.61,10128.72,17801.60,8012.37,20.00
32.1381,32508.12,1587.59,3670.49,1540.09,10.00
32.6321,31185.08,1450.08,2380.21,1460.08,0.00
33.1261,30633.85,1050.04,3910.56,2950.32,0.00
33.6201,30954.57,1112.54,4280.67,3360.42,0.00
34.1142,28248.79,650.02,3500.45,2410.21,20.00
34.6082,26244.85,250.00,700.02,530.01,0.00
35.1022,24261.24,375.01,240.00,580.01,0.00
35.5962,23670.22,287.50,200.00,250.00,0.00
36.0902,24201.13,175.00,240.00,240.00,0.00
36.5842,24451.57,325.00,200.00,280.00,0.00
37.0782,24311.33,475.01,240.00,280.00,0.00
37.5722,24141.03,425.01,150.00,250.00,0.00
38.0662,24381.45,162.50,370.00,330.00,0.00
38.5602,24722.05,200.00,240.00,200.00,0.00
39.0542,24641.91,287.50,230.00,190.00,0.00
39.5482,23660.20,1787.62,270.00,260.00,240.00
40.0422,23449.84,187.50,140.00,280.00,0.00
40.5362,24261.24,325.00,200.00,270.00,0.00
41.0302,24191.12,250.00,200.00,240.00,0.00
41.5242,24902.38,87.50,160.00,350.00,10.00
42.0182,24231.19,125.00,270.00,200.00,0.00
42.5122,23249.50,562.51,170.00,320.00,0.00
43.0062,23509.94,137.50,120.00,250.00,0.00
43.5002,24231.19,200.00,9703.45,420.01,0.00
43.9943,24391.47,150.00,310.00,250.00,0.00
44.4883,24301.31,312.50,290.00,200.00,0.00
44.9823,24461.59,62.50,150.00,260.00,0.00
45.4763,24100.96,75.00,120.00,290.00,0.00
45.9703,24371.43,150.00,400.01,240.00,10.00
46.4643,24491.65,187.50,130.00,260.00,0.00
46.9583,24020.82,50.00,200.00,180.00,0.00
