D:\Data\McGill_4wk_ctl_femurhead.b\017SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:48:03 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5218,35304.96,62.50,360.00,500.01,0.00
1.0158,35355.08,400.01,150.00,330.00,0.00
1.5098,35936.58,275.00,190.00,310.00,0.00
2.0038,34111.97,512.51,230.00,540.01,0.00
2.4978,34111.97,787.52,300.00,380.01,0.00
2.9918,35345.06,1112.54,5471.10,8272.52,0.00
3.4858,38252.77,1225.05,9083.02,8862.89,0.00
3.9799,37841.64,975.03,7912.29,11004.46,0.00
4.4739,37831.62,850.03,3480.44,1370.07,0.00
4.9679,34733.52,662.52,430.01,290.00,0.00
5.4619,33279.95,412.51,280.00,340.00,0.00
5.9559,33450.36,387.51,340.00,390.01,0.00
6.4499,35014.22,1187.55,140.00,310.00,0.00
6.9439,33761.11,1050.04,3210.38,3330.41,0.00
7.4379,39385.94,2250.18,10464.01,2970.32,0.00
7.9319,42585.39,2475.22,22748.94,1370.07,0.00
8.4259,43538.35,12668.33,31526.36,59178.78,70.00
8.9199,43277.53,102190.41,20895.98,93843.44,90.00
9.4139,40599.44,156800.50,1620.10,21577.15,10.00
9.9079,38974.78,184667.94,1310.06,6771.69,20.00
10.4019,39265.60,164413.54,1880.13,6121.38,0.00
10.8959,37420.50,143355.11,820.02,4490.74,0.00
11.3899,35976.68,144580.30,850.03,5140.97,0.00
11.8839,39726.92,173131.97,1130.05,4410.72,10.00
12.3779,39355.86,159620.12,960.03,3190.38,0.00
12.8720,39014.89,151087.12,930.03,3130.36,0.00
13.3659,41010.65,207185.04,2260.19,2840.30,10.00
13.8600,39496.26,131209.88,2200.18,3380.42,0.00
14.3540,39436.09,158153.35,3190.37,2930.32,0.00
14.8480,40649.59,135059.34,7842.25,1770.12,0.00
15.3420,43528.32,103487.55,12856.05,1640.10,0.00
15.8360,43478.16,75632.21,8512.65,1980.14,1970.15
16.3300,42324.60,159556.90,2400.21,2310.20,0.00
16.8240,40198.27,162566.81,4200.65,2350.20,0.00
17.3180,41151.07,170258.96,6981.78,2400.21,0.00
17.8120,41181.16,90773.31,4340.69,1950.14,10.00
18.3060,39706.86,207895.63,1890.13,2160.17,10.00
18.8000,38603.74,151251.42,1110.05,2020.15,0.00
19.2940,38112.39,161592.95,2170.17,2840.30,0.00
19.7880,38884.53,130377.02,3550.46,2820.29,10.00
20.2820,37260.07,173916.76,1960.14,2340.20,0.00
20.7760,37340.29,151112.41,2100.16,2600.25,0.00
21.2700,37029.46,140008.41,1580.09,3160.37,10.00
21.7640,37490.69,117902.77,1900.13,1710.11,0.00
22.2580,37641.10,124270.93,930.03,2140.17,0.00
22.7520,36979.32,166640.08,2960.32,2000.15,0.00
23.2460,38493.44,147814.40,1690.10,1440.08,0.00
23.7401,34793.66,17148.18,1100.04,1360.07,0.00
24.2341,37250.04,86143.70,920.03,1460.08,10.00
24.7281,37590.96,128875.47,1050.04,2140.17,0.00
25.2221,38012.11,176132.17,650.02,1860.13,0.00
25.7161,36949.24,130313.92,1280.06,1200.05,0.00
26.2101,34643.29,113125.44,1170.05,4170.64,20.00
26.7041,37189.88,122379.09,700.02,1630.10,20.00
27.1981,35515.50,95706.56,730.02,2100.16,10.00
27.6921,34111.97,26838.64,1890.13,780.02,0.00
28.1861,34703.44,91792.54,1020.04,1580.09,0.00
28.6801,32939.14,22380.68,1670.10,910.03,20.00
29.1741,34472.87,57570.14,1370.07,1100.04,0.00
29.6681,35014.22,16322.17,880.03,440.01,0.00
30.1621,35916.53,62152.50,790.02,1670.10,0.00
30.6561,37550.86,111776.99,660.02,2940.32,0.00
31.1501,33249.88,46791.89,730.02,670.02,0.00
31.6441,33229.83,42979.49,1040.04,1220.05,0.00
32.1381,35986.71,139717.98,910.03,2490.23,0.00
32.6321,34873.87,100326.78,790.02,2060.16,10.00
33.1261,34783.64,128522.20,540.01,2840.30,0.00
33.6202,35645.83,141119.67,4000.59,3080.35,0.00
34.1142,35054.32,88458.31,3410.43,1920.14,0.00
34.6082,35124.50,110983.11,460.01,4440.73,0.00
35.1022,35264.86,150657.46,770.02,7612.13,0.00
35.5962,35936.58,99823.14,1090.04,7862.28,10.00
36.0902,34583.14,112558.32,610.01,44231.99,110.00
36.5842,35004.20,82458.74,17591.33,32158.07,20.00
37.0782,34954.07,6126.36,2420.21,1740.11,10.00
37.5722,35726.03,2087.66,3290.40,920.03,0.00
38.0662,35906.50,1350.07,2910.31,670.02,0.00
38.5602,34162.10,1250.06,11594.92,1180.05,10.00
39.0542,33300.00,837.53,2620.25,1250.06,30.00
39.5482,33380.19,1162.55,2150.17,1840.12,0.00
40.0422,30503.57,1575.09,3230.38,3210.38,0.00
40.5362,32427.93,912.53,3650.49,4090.62,10.00
41.0302,31114.93,362.50,3070.35,2140.17,20.00
41.5242,30062.60,237.50,380.01,440.01,0.00
42.0182,28900.13,275.00,230.00,360.00,0.00
42.5122,29290.95,225.00,310.00,270.00,0.00
43.0062,28028.34,200.00,260.00,250.00,0.00
43.5003,27757.80,350.00,220.00,240.00,0.00
43.9943,27637.56,250.00,250.00,480.01,10.00
44.4883,28278.85,250.00,130.00,250.00,0.00
44.9823,27346.98,225.00,330.00,210.00,0.00
45.4763,27958.20,200.00,250.00,250.00,0.00
45.9703,28268.83,362.50,1680.10,210.00,0.00
46.4643,28659.63,175.00,270.00,270.00,0.00
46.9583,27938.16,75.00,170.00,250.00,0.00
47.4523,27878.04,137.50,250.00,170.00,50.00
47.9463,27577.44,37.50,220.00,360.00,0.00
48.4403,28479.26,100.00,130.00,220.00,0.00
48.9343,28539.39,250.00,140.00,230.00,0.00
49.4283,28038.36,87.50,130.00,370.01,0.00
49.9223,28038.36,75.00,200.00,240.00,0.00
50.4163,27727.74,50.00,220.00,460.01,0.00
50.9103,27978.24,87.50,320.00,190.00,0.00
51.4043,27948.18,37.50,330.00,310.00,0.00
51.8983,27807.90,62.50,460.01,120.00,0.00
52.3923,27667.62,37.50,170.00,170.00,0.00
52.8863,27186.67,25.00,310.00,140.00,0.00
53.3804,28238.77,87.50,540.01,130.00,0.00
53.8744,28519.34,112.50,160.00,90.00,10.00


          Printed:4/29/2018 9:49:01 AM
