D:\Data\McGill_4wk_ctl_femurhead.b\025SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:56:24 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24341.38,25.00,510.01,300.00,0.00
1.0160,25092.72,562.51,3480.44,5421.08,10.00
1.5101,27066.43,1237.56,9233.12,4250.67,0.00
2.0041,28228.75,1400.07,2120.16,1410.07,0.00
2.4981,25012.58,1087.54,440.01,700.02,0.00
2.9921,24261.24,1125.05,560.01,560.01,0.00
3.4861,25463.39,1137.55,390.01,900.03,0.00
3.9801,24301.31,762.52,390.01,780.02,0.00
4.4741,24792.18,600.01,320.00,390.01,0.00
4.9681,25323.14,1200.05,360.00,280.00,0.00
5.4621,24591.82,712.52,210.00,380.01,0.00
5.9561,23670.22,825.02,360.00,450.01,0.00
6.4501,25904.21,2750.27,7582.10,2320.20,10.00
6.9441,27858.00,1337.56,12345.58,2500.23,0.00
7.4381,29671.76,10666.63,82216.82,29802.70,50.00
7.9321,28559.43,56013.73,73185.63,78013.65,70.00
8.4261,29731.89,118823.13,4740.82,7942.32,10.00
8.9201,28348.99,99369.88,2160.17,9033.01,10.00
9.4141,30603.79,122971.83,1650.10,11795.13,0.00
9.9081,28218.73,101749.67,920.03,14557.81,0.00
10.4022,27156.61,119667.91,1350.07,10534.09,10.00
10.8961,26866.04,103890.58,1050.04,16289.77,0.00
11.3902,27407.10,124094.34,1630.10,24532.16,10.00
11.8842,27236.76,134857.36,1790.12,15649.02,0.00
12.3782,27497.28,115205.08,840.03,11414.80,0.00
12.8722,26575.48,103915.76,1590.09,17931.84,0.00
13.3662,29771.98,131979.68,1010.04,9813.55,0.00
13.8602,30513.59,141965.81,1000.04,16419.93,10.00
14.3542,28228.75,112016.42,1510.08,15699.08,10.00
14.8482,27717.72,110227.07,2620.25,15669.04,0.00
15.3422,26144.66,119907.47,3990.58,22118.01,0.00
15.8362,27667.62,98614.47,26866.41,7852.27,0.00
16.3302,27336.96,26738.44,58243.97,7842.27,0.00
16.8242,26755.83,4775.83,32839.45,1310.06,30.00
17.3182,27276.84,3575.46,51225.92,2770.28,0.00
17.8122,29341.06,3025.33,33029.91,49178.97,150.00
18.3062,28499.30,29118.27,12045.31,11434.82,10.00
18.8002,27888.06,129342.32,2670.26,11885.20,0.00
19.2942,30052.58,127929.21,1920.14,15438.78,10.00
19.7882,27707.70,121231.50,1400.07,20265.12,0.00
20.2822,26765.85,119163.56,1440.08,19443.92,0.00
20.7762,27306.90,114373.18,4130.62,20355.26,0.00
21.2703,28910.15,109055.29,6541.57,23249.90,0.00
21.7643,28389.08,98501.17,22819.05,7972.34,20.00
22.2583,27216.73,16434.81,74764.15,1680.10,0.00
22.7523,27166.63,1812.62,10253.85,400.01,0.00
23.2463,24892.36,1475.08,1390.07,470.01,0.00
23.7403,23830.49,575.01,4360.70,430.01,0.00
24.2343,25363.21,1725.11,66853.28,1160.05,100.00
24.7283,28609.53,11041.93,61548.42,5010.93,0.00
25.2223,30633.85,66786.63,25563.91,8132.44,0.00
25.7163,33440.34,118104.49,6581.59,3680.50,0.00
26.2103,32127.23,20790.69,5411.07,1090.04,0.00
26.7043,34232.27,22631.09,3380.42,1490.08,0.00
27.1983,35365.11,17673.84,3590.47,1150.05,0.00
27.6923,35505.47,13731.85,10083.72,1560.09,0.00
28.1863,31766.40,100377.14,4340.69,1640.10,0.00
28.6803,29882.21,52688.14,4740.82,2010.15,0.00
29.1743,30824.27,27502.45,7682.16,1340.07,0.00
29.6683,32217.44,91515.71,3910.56,1340.07,0.00
30.1623,32728.64,68030.19,2090.16,1700.11,0.00
30.6563,32197.39,80044.55,810.02,970.03,10.00
31.1504,27767.82,23081.84,970.03,900.03,10.00
31.6444,29902.26,108941.90,550.01,1510.08,0.00
32.1384,31345.44,93000.60,650.02,1420.07,0.00
32.6324,28960.26,106598.66,430.01,2400.21,0.00
33.1264,29952.37,118104.49,730.02,1950.14,10.00
33.6204,29391.16,72477.81,580.01,2490.23,0.00
34.1144,30443.43,126995.62,560.01,2640.26,10.00
34.6084,29170.70,23119.40,860.03,800.02,0.00
35.1024,28338.97,38566.45,590.01,1640.10,0.00
35.5964,30794.21,99823.14,890.03,2270.19,0.00
36.0904,29731.89,87992.85,790.02,4050.60,0.00
36.5844,30353.24,98727.78,730.02,1700.11,0.00
37.0784,30974.61,117839.74,650.02,3860.55,0.00
37.5724,30744.10,105250.84,580.01,2110.16,0.00
38.0664,28920.18,100754.89,790.02,2300.19,0.00
38.5604,30142.78,99646.87,660.02,3400.43,0.00
39.0544,29050.45,84860.77,1060.04,3600.48,0.00
39.5484,30513.59,120184.89,550.01,4160.64,0.00
40.0424,29922.30,117108.54,380.01,5741.21,10.00
40.5364,31736.33,126415.32,4080.61,8722.80,20.00
41.0305,32267.56,82307.84,5631.16,12986.21,30.00
41.5245,30232.98,106535.67,2910.31,33020.13,80.00
42.0185,30132.76,83100.08,13426.60,39677.93,120.00
42.5125,30764.14,48284.53,18142.05,19894.58,50.00
43.0065,31165.04,9278.13,7912.29,2820.29,0.00
43.5005,31896.70,1287.56,4890.88,1370.07,0.00
43.9945,30463.48,1100.04,5251.01,1920.14,0.00
44.4885,30683.96,1087.54,5150.97,3890.56,10.00
44.9825,29541.48,837.53,4300.68,4130.63,0.00
45.4765,27106.51,525.01,1010.04,560.01,0.00
45.9705,25192.90,350.00,310.00,410.01,0.00
46.4645,24261.24,250.00,240.00,270.00,0.00
46.9585,24922.41,137.50,180.00,360.00,0.00
47.4525,25012.58,137.50,190.00,360.00,0.00
47.9465,24732.07,137.50,250.00,220.00,0.00
48.4405,24040.85,200.00,140.00,480.01,0.00
48.9345,24441.55,100.00,250.00,280.00,0.00
49.4285,24932.43,125.00,170.00,280.00,0.00
49.9226,24621.87,125.00,310.00,200.00,0.00
50.4165,24962.48,150.00,270.00,270.00,0.00
50.9106,24060.89,112.50,220.00,370.01,0.00
51.4046,25102.74,50.00,240.00,360.00,0.00
51.8986,24040.85,87.50,710.02,250.00,0.00
52.3926,24631.89,87.50,290.00,260.00,0.00
52.8866,23750.35,125.00,1040.04,370.01,0.00
53.3806,24271.25,212.50,420.01,230.00,0.00
53.8746,24571.78,0.00,380.01,40.00,0.00


          Printed:4/29/2018 9:57:21 AM
