D:\Data\McGill_4wk_ctl_femurhead.b\043SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:15:08 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,27517.32,0.00,1080.04,280.00,0.00
1.0160,27316.92,650.02,240.00,300.00,0.00
1.5100,26545.42,325.00,250.00,310.00,0.00
2.0040,27016.34,800.02,340.00,610.01,10.00
2.4980,26976.25,1187.55,450.01,570.01,0.00
2.9920,27717.72,1212.55,480.01,550.01,0.00
3.4860,26725.77,750.02,400.01,430.01,0.00
3.9800,26385.12,887.53,430.01,400.01,0.00
4.4741,27236.76,462.51,490.01,440.01,0.00
4.9681,26134.64,387.51,520.01,500.01,0.00
5.4621,26856.02,362.50,460.01,660.02,0.00
5.9561,26375.10,375.01,350.00,430.01,0.00
6.4501,26034.46,400.01,420.01,490.01,0.00
6.9441,27126.55,525.01,4200.65,1690.11,0.00
7.4381,28158.61,1300.06,16770.29,1120.05,0.00
7.9321,28639.59,862.53,9723.46,1260.06,0.00
8.4261,30874.39,1675.10,20144.85,2820.29,40.00
8.9201,30393.32,81163.58,146825.27,70774.12,200.00
9.4141,29882.21,126995.62,6661.62,18302.34,40.00
9.9081,29030.40,151301.97,1650.10,17291.01,10.00
10.4021,28719.76,127411.94,3320.40,13666.88,0.00
10.8961,28950.24,143670.87,1330.06,16129.58,10.00
11.3901,29000.34,73860.13,25834.42,2860.30,20.00
11.8841,28008.30,3713.00,39366.67,3300.40,0.00
12.3781,30483.52,76109.83,10614.12,21036.30,0.00
12.8721,28198.69,124144.80,3260.39,39577.64,0.00
13.3661,28228.75,129253.99,2730.27,29421.87,0.00
13.8601,28429.16,132686.43,1010.04,14818.09,10.00
14.3542,28870.07,148547.21,1930.14,23720.72,0.00
14.8482,28158.61,111411.54,1430.07,18843.08,90.00
15.3422,27717.72,114297.56,1720.11,27738.33,30.00
15.8362,28008.30,120701.88,1270.06,20515.50,0.00
16.3302,29381.14,118293.61,1450.08,24171.51,0.00
16.8242,28048.38,130124.64,13536.71,8312.55,0.00
17.3182,28559.43,19601.45,20655.61,2290.19,0.00
17.8122,29190.74,2625.25,23149.61,1200.05,0.00
18.3062,28890.11,2237.68,38153.24,1740.11,0.00
18.8002,30092.67,1562.59,25323.46,1720.11,0.00
19.2942,29681.78,2262.69,43790.12,1160.05,0.00
19.7882,28579.47,2537.73,25333.48,1530.09,0.00
20.2822,30072.63,57293.99,22969.30,17321.05,0.00
20.7762,27827.94,128749.29,2630.25,17250.96,40.00
21.2702,28940.22,144049.80,1140.05,14758.02,10.00
21.7642,29010.36,131575.83,1510.08,17941.86,10.00
22.2582,29381.14,117373.28,1280.06,22208.16,0.00
22.7522,29511.42,38842.22,50974.98,2370.21,0.00
23.2463,29170.70,3200.37,76041.17,1080.04,0.00
23.7402,30042.56,2350.20,75809.89,1380.07,0.00
24.2343,29661.74,3900.55,57079.07,1960.14,0.00
24.7283,29310.99,2975.32,32939.69,1350.07,0.00
25.2223,29862.17,2275.19,43067.82,1060.04,0.00
25.7163,29180.72,2637.75,68933.59,1430.08,0.00
26.2103,28599.51,2300.19,34323.09,2590.25,0.00
