D:\Data\McGill_4wk_ctl_femurhead.b\014SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:44:56 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5222,24742.09,0.00,140.00,290.00,0.00
1.0162,24581.80,100.00,220.00,150.00,0.00
1.5102,23890.60,275.00,190.00,250.00,10.00
2.0042,24421.52,400.01,260.00,240.00,0.00
2.4982,24832.25,625.01,230.00,450.01,0.00
2.9922,24852.28,312.50,300.00,250.00,0.00
3.4862,24872.32,437.51,3210.38,3200.38,10.00
3.9802,24441.55,325.00,6321.46,9143.08,0.00
4.4742,25242.99,675.02,4690.81,6421.52,0.00
4.9682,25553.56,537.51,4990.91,7952.33,20.00
5.4622,26214.79,287.50,4980.91,5311.04,0.00
5.9562,25092.72,250.00,420.01,610.01,0.00
6.4502,23760.37,337.50,440.01,420.01,0.00
6.9442,23920.65,500.01,270.00,350.00,0.00
7.4382,24411.50,362.50,370.00,360.00,0.00
7.9323,24211.15,312.50,360.00,380.01,0.00
8.4263,24351.40,287.50,280.00,490.01,0.00
8.9203,25393.27,1250.06,5701.19,3140.36,0.00
9.4143,29200.76,1300.06,9513.31,2400.21,0.00
9.9083,30683.96,2087.66,9673.43,6111.38,30.00
10.4023,31856.61,39594.36,25684.14,104319.53,90.00
10.8963,29381.14,88131.22,5090.95,55563.54,50.00
11.3903,28429.16,122934.00,1680.10,18853.09,10.00
11.8843,29090.53,116389.98,820.02,11695.04,10.00
12.3783,28228.75,121912.48,6441.52,4590.78,0.00
12.8723,29100.55,117209.39,650.02,4550.76,0.00
13.3663,30022.52,104507.72,900.03,2590.25,0.00
13.8603,28409.12,90735.56,350.00,2290.19,0.00
14.3543,29751.93,114864.75,720.02,3220.38,0.00
14.8483,29541.48,130616.78,960.03,3190.38,0.00
15.3423,29822.08,103424.59,660.02,3400.43,10.00
15.8363,28108.51,100931.17,1530.09,2290.19,0.00
16.3303,28679.67,69173.37,1880.13,2250.19,0.00
16.8244,29892.24,72791.96,950.03,1610.10,0.00
17.3183,29371.12,133304.86,1390.07,1430.08,0.00
17.8124,26876.06,47243.43,1180.05,2090.16,0.00
18.3064,28960.26,58210.32,1720.11,1530.09,0.00
18.8004,29461.31,87502.24,900.03,1670.10,0.00
19.2944,28840.01,99017.35,900.03,3570.47,0.00
19.7884,29571.55,121143.23,1500.08,3360.42,20.00
20.2824,28960.26,125078.19,670.02,2690.27,80.00
20.7764,31345.44,117978.42,830.03,1500.08,20.00
21.2704,27717.72,32763.95,1550.09,1040.04,0.00
21.7644,30754.12,83640.84,1410.07,1600.09,0.00
22.2584,28138.57,41913.71,1180.05,1280.06,0.00
22.7524,28739.80,87665.77,720.02,2280.19,0.00
23.2464,28840.01,130604.15,760.02,2550.24,10.00
23.7404,29972.41,123224.08,790.02,2260.19,0.00
24.2344,30814.25,114474.01,650.02,2560.24,0.00
24.7284,29341.06,113743.00,480.01,1970.14,0.00
25.2224,29070.49,134516.56,830.03,2640.26,0.00
25.7164,30092.67,95102.39,980.04,1540.09,10.00
26.2104,27607.50,34405.44,1130.05,950.03,0.00
26.7044,29321.02,68809.05,740.02,2910.31,0.00
27.1985,28098.48,92962.86,830.03,2290.19,0.00
27.6925,26825.96,24108.59,840.03,1240.06,0.00
28.1865,30283.08,96046.41,520.01,1980.14,10.00
28.6805,30052.58,111776.99,600.01,1740.11,0.00
29.1745,29190.74,78762.18,650.02,2270.19,0.00
29.6685,29300.97,98224.20,600.01,2080.16,0.00
30.1625,28759.84,65065.91,1000.04,1110.05,0.00
30.6565,30673.94,83137.81,1170.05,4100.62,0.00
31.1505,30122.73,104394.36,440.01,3660.49,0.00
31.6445,30192.89,96159.69,510.01,4000.59,0.00
32.1385,29922.30,118444.90,800.02,4800.85,10.00
32.6325,28900.13,108412.75,660.02,2970.32,0.00
33.1265,29290.95,92723.74,440.01,4860.87,10.00
33.6205,28689.69,123577.22,370.00,4650.80,0.00
34.1145,29391.16,117058.12,1560.09,7362.00,10.00
34.6085,30333.19,116226.10,6041.34,55804.53,60.00
35.1025,29421.23,47130.55,11014.44,41031.95,20.00
35.5965,30693.99,42352.56,50573.50,16630.19,10.00
36.0905,29902.26,3100.35,7862.26,1580.09,0.00
36.5845,30363.26,1162.55,3380.42,1110.05,0.00
37.0785,29982.43,962.53,6491.54,1700.11,10.00
37.5726,28288.87,925.03,3010.33,2840.30,0.00
38.0666,27216.73,1100.04,4080.61,2610.25,0.00
38.5606,26094.57,512.51,1670.10,1080.04,0.00
39.0546,23700.27,325.00,1070.04,450.01,0.00
39.5486,23570.05,75.00,210.00,300.00,0.00
40.0426,25202.92,312.50,140.00,360.00,0.00
40.5366,24381.45,75.00,190.00,350.00,0.00
41.0306,24742.09,275.00,330.00,190.00,10.00
41.5246,25353.19,175.00,250.00,220.00,0.00
42.0186,23800.44,212.50,250.00,150.00,0.00
42.5126,24591.82,300.00,170.00,160.00,0.00
43.0066,24581.80,125.00,210.00,340.00,0.00
43.5006,24311.33,212.50,160.00,230.00,0.00
43.9946,24802.20,137.50,160.00,260.00,0.00
44.4886,24621.87,387.51,170.00,250.00,0.00
44.9826,24651.93,225.00,230.00,230.00,0.00
45.4766,23089.24,212.50,190.00,340.00,0.00
45.9706,24651.93,275.00,160.00,190.00,0.00
46.4646,24471.61,162.50,140.00,250.00,0.00
46.9586,23610.11,50.00,160.00,270.00,30.00
47.4527,23529.98,162.50,110.00,250.00,10.00
47.9467,24341.38,275.00,170.00,220.00,0.00
48.4407,23449.84,112.50,160.00,120.00,10.00
48.9347,25293.08,62.50,190.00,280.00,0.00
49.4287,24060.89,162.50,1660.10,200.00,0.00
49.9227,24992.54,37.50,140.00,260.00,0.00
50.4167,23529.98,100.00,210.00,160.00,0.00
50.9107,23630.15,100.00,270.00,140.00,0.00
51.4047,24641.91,62.50,380.01,210.00,0.00
51.8987,24371.43,125.00,930.03,630.01,0.00
52.3927,23960.72,37.50,270.00,130.00,0.00
52.8867,24581.80,162.50,120.00,110.00,0.00
53.3807,23870.56,75.00,550.01,130.00,0.00
53.8747,25323.14,37.50,90.00,140.00,0.00


          Printed:4/29/2018 9:45:53 AM
