D:\Data\McGill_4wk_ctl_femurhead.b\039SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:10:58 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24181.10,0.00,1410.07,270.00,0.00
1.0161,24401.48,62.50,230.00,370.01,0.00
1.5101,23840.51,125.00,320.00,650.02,0.00
2.0041,24812.21,350.00,280.00,490.01,0.00
2.4981,25353.19,525.01,430.01,430.01,10.00
2.9921,24732.07,687.52,930.03,680.02,0.00
3.4861,24541.73,387.51,290.00,550.01,0.00
3.9801,24942.45,462.51,280.00,570.01,0.00
4.4741,24371.43,275.00,280.00,610.01,50.00
4.9681,24070.91,800.02,380.01,370.01,0.00
5.4621,25002.56,600.01,520.01,470.01,0.00
5.9561,23760.37,375.01,360.00,660.02,0.00
6.4501,23429.81,650.02,400.01,350.00,0.00
6.9441,24311.33,825.02,9963.63,2200.18,0.00
7.4381,26515.37,987.54,9723.46,770.02,0.00
7.9321,25373.23,650.02,7412.01,980.04,20.00
8.4261,26104.59,1050.04,22598.69,870.03,0.00
8.9201,26224.81,1337.56,28930.62,6841.72,40.00
9.4142,27487.26,58837.98,82126.27,39276.77,40.00
9.9082,27316.92,125052.96,3720.51,16800.40,10.00
10.4022,27146.59,131209.88,1910.13,17991.92,10.00
10.8962,26906.12,117171.57,1170.05,17321.05,0.00
11.3902,26815.94,137571.54,1040.04,13436.65,0.00
11.8842,28338.97,124952.05,2080.16,12535.79,0.00
12.3782,26946.20,124371.83,1590.09,14457.70,0.00
12.8722,26164.70,131601.08,1960.14,22809.16,0.00
13.3662,26515.37,112797.77,800.02,11054.50,0.00
13.8602,27507.30,132787.39,1350.07,20054.81,10.00
14.3542,26956.22,45048.59,22077.84,2050.15,0.00
14.8482,27046.39,3662.99,41192.05,1530.09,40.00
15.3422,26896.10,2937.81,26495.69,1860.13,0.00
15.8362,26856.02,2237.68,30093.13,1500.08,50.00
16.3302,26635.60,2262.69,35566.27,1020.04,0.00
16.8242,26946.20,20878.32,16349.78,4620.79,0.00
17.3182,26575.48,28704.90,13116.30,10414.00,0.00
17.8122,27908.10,127386.71,5020.92,29822.74,0.00
18.3062,25834.08,49024.64,24922.73,6171.40,0.00
18.8002,26886.08,3125.35,40710.61,1680.10,0.00
19.2942,28920.18,2962.82,32538.73,6851.73,10.00
