D:\Data\McGill_4wk_ctl_femurhead.b\082SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:55:44 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5217,24271.25,0.00,3970.58,34744.43,60.00
1.0157,27006.32,64802.17,3490.45,12826.06,10.00
1.5097,25673.78,78749.62,2390.21,10073.74,0.00
2.0037,26294.95,117940.60,680.02,7922.31,10.00
2.4977,26104.59,132459.26,1290.06,6141.39,10.00
2.9917,26355.06,129935.37,560.01,10564.11,0.00
3.4857,27377.04,142887.77,660.02,11134.57,0.00
3.9797,26455.25,133860.21,610.01,12375.64,0.00
4.4738,26725.77,121496.32,610.01,12595.84,0.00
4.9678,26695.71,139945.28,1340.07,18021.96,0.00
5.4618,27176.65,120676.66,1070.04,18983.27,0.00
5.9558,28088.46,137003.41,3460.44,13977.20,0.00
6.4498,26565.46,128206.78,1570.09,12435.70,10.00
6.9438,26815.94,133519.42,640.02,15358.69,20.00
7.4378,25984.36,121609.82,1180.05,15759.15,20.00
7.9318,26565.46,105200.47,800.02,9533.35,0.00
8.4258,26575.48,118634.02,1410.07,11244.66,10.00
8.9198,26645.61,132282.56,1260.06,13056.28,0.00
9.4138,26625.58,120134.44,5231.00,13136.36,0.00
9.9078,26314.98,17874.10,64270.92,1150.05,0.00
10.4018,26314.98,1462.58,15739.07,650.02,0.00
10.8958,25904.21,1287.56,21567.02,700.02,30.00
11.3898,24932.43,1150.05,47181.39,680.02,0.00
11.8838,25162.85,1087.54,75628.89,1380.07,10.00
12.3778,25323.14,14119.74,60975.86,3090.35,10.00
12.8718,26415.18,45587.86,36228.00,5921.29,10.00
13.3658,26825.96,72616.04,23540.28,6111.38,0.00
13.8598,27206.71,77919.91,13126.31,7782.23,20.00
14.3538,27607.50,69060.30,16419.87,5731.21,50.00
14.8479,28058.40,59202.03,34122.59,3720.51,0.00
15.3419,27807.90,38591.52,24301.61,4260.67,0.00
15.8359,27066.43,8214.95,20525.42,1640.10,0.00
16.3299,27116.53,2562.74,21947.63,1620.10,0.00
16.8239,27968.22,2125.16,19103.36,1590.09,0.00
17.3179,27817.92,1662.60,23690.54,1140.05,0.00
17.8119,26294.95,1875.13,17561.29,1940.14,0.00
18.3059,26134.64,2250.18,20435.28,1710.11,0.00
18.7999,27717.72,2162.67,19393.76,1330.07,0.00
19.2939,27647.58,2087.66,27858.39,1320.06,0.00
19.7879,27517.32,4713.31,17591.33,3440.44,10.00
20.2819,26996.29,54018.28,12645.85,13586.80,0.00
20.7759,26765.85,121647.65,7221.91,24782.61,0.00
21.2699,26705.73,123034.89,650.02,16640.20,0.00
21.7639,26415.18,119642.69,1990.15,11004.46,0.00
22.2579,26425.19,141435.39,750.02,21006.25,0.00
22.7519,27657.60,131765.14,670.02,17681.51,0.00
23.2459,27637.56,125961.18,720.02,16690.26,0.00
23.7400,26445.23,128282.47,780.02,16530.06,0.00
24.2339,27046.39,123287.14,670.02,18672.84,10.00
24.7280,26775.87,132042.78,1910.13,19894.58,20.00
25.2220,27397.08,139250.78,1320.06,26856.55,0.00
25.7160,25814.04,124485.34,1780.12,15538.89,0.00
26.2100,27256.80,135135.07,1240.06,20285.15,0.00
26.7040,27106.51,132219.46,1860.13,21026.28,0.00
27.1980,25864.14,86860.69,13947.12,6621.62,10.00
27.6920,26615.56,21954.99,20505.39,2230.18,0.00
28.1860,27286.86,3637.98,25193.22,1320.06,0.00
28.6800,27367.02,2700.26,23500.21,1040.04,0.00
29.1740,26986.27,2612.75,16109.50,1050.04,0.00
29.6680,27918.12,1550.09,25273.37,1390.07,0.00
30.1620,27116.53,2650.26,32107.71,1440.08,0.00
30.6560,28148.59,2025.15,49188.45,1890.13,0.00
31.1500,28338.97,2037.65,25183.21,870.03,0.00
31.6440,27276.84,2187.67,55261.62,9943.64,0.00
32.1380,27747.78,2112.66,121568.85,1500.08,0.00
32.6320,28118.52,2937.81,57410.45,3970.58,0.00
33.1260,28639.59,76021.85,9593.37,23249.90,10.00
33.6200,27246.78,147700.67,2780.28,26255.38,10.00
34.1140,27637.56,104822.60,21707.24,10984.44,0.00
34.6081,26846.00,12380.57,26836.35,1150.05,0.00
35.1021,27377.04,10203.78,48245.09,3220.38,0.00
35.5961,29882.21,96839.44,2900.31,4330.69,10.00
36.0901,27457.20,111020.90,2830.29,2750.28,0.00
36.5841,31094.88,138796.23,2520.23,2530.24,0.00
37.0781,31165.04,76700.59,7812.23,1410.07,0.00
37.5721,31355.47,81264.17,1860.13,850.03,0.00
38.0661,29511.42,21717.12,1780.12,1210.05,10.00
38.5601,32868.97,29306.16,2380.21,1060.04,0.00
39.0541,31084.86,121155.84,910.03,1200.05,10.00
39.5481,27898.08,37262.87,710.02,1100.04,0.00
40.0421,31585.99,127550.72,960.03,2410.21,10.00
40.5361,29240.85,82471.32,720.02,2390.21,0.00
41.0301,31024.72,99470.60,840.03,1010.04,0.00
41.5241,27737.76,13631.75,890.03,1430.08,10.00
42.0181,29391.16,75556.79,530.01,1950.14,10.00
42.5121,28779.88,87703.51,510.01,3720.51,0.00
43.0061,30884.41,84735.00,730.02,2010.15,0.00
43.5001,30573.72,98790.73,610.01,3040.34,10.00
43.9941,31575.97,76034.41,650.02,3420.43,0.00
44.4882,32287.61,101094.87,950.03,5401.07,10.00
44.9822,32548.21,128698.83,510.01,9883.60,20.00
45.4762,30343.21,101082.28,13186.36,44793.82,130.00
45.9702,31114.93,52161.14,27367.40,14838.11,0.00
46.4642,31375.51,3575.46,4430.72,1080.04,0.00
