D:\Data\McGill_4wk_ctl_femurhead.b\080SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:53:39 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5217,23730.32,0.00,42094.79,38885.65,60.00
1.0157,26415.18,62792.90,8742.80,28560.03,80.00
1.5097,26455.25,82068.92,2400.21,10634.17,30.00
2.0037,26004.40,121181.06,830.03,9273.17,10.00
2.4977,27176.65,129001.65,830.03,7552.10,0.00
2.9917,26345.04,140450.38,720.02,7261.94,10.00
3.4857,26304.97,128042.76,1520.08,7712.19,0.00
3.9797,27617.52,120626.22,520.01,9083.04,30.00
4.4737,26785.89,132194.23,730.02,11735.07,20.00
4.9677,27116.53,130654.63,910.03,10844.33,10.00
5.4617,28138.57,128774.54,1360.07,13386.60,0.00
5.9557,28078.44,147094.23,930.03,18883.13,0.00
6.4497,29070.49,139074.01,1030.04,9463.30,0.00
6.9437,29341.06,140905.00,720.02,8452.63,0.00
7.4377,29541.48,132484.50,760.02,11995.30,20.00
7.9317,26976.25,133317.48,580.01,14167.39,20.00
8.4257,27256.80,136523.67,1550.09,13286.50,0.00
8.9198,26335.02,118684.45,1080.04,14067.29,20.00
9.4138,26264.89,118432.29,1470.08,15178.49,0.00
9.9078,27016.34,118432.29,2660.26,17561.36,0.00
10.4018,26575.48,70856.90,35646.47,4530.76,0.00
10.8958,26996.29,21554.36,48365.52,2040.15,0.00
11.3898,26735.79,1812.62,43057.79,650.02,0.00
11.8838,26886.08,1150.05,35987.37,1510.08,0.00
12.3778,27948.18,1287.56,131207.46,880.03,0.00
12.8718,26846.00,1350.07,143570.95,860.03,0.00
13.3658,26565.46,737.52,94334.78,2030.15,0.00
13.8598,28298.89,1600.09,96530.05,2070.16,10.00
14.3538,28719.76,1875.13,33902.04,1840.12,0.00
14.8478,28268.83,2475.22,23760.66,1530.09,0.00
15.3418,27878.04,2100.16,27297.26,1290.06,0.00
15.8358,26395.14,2487.72,21046.21,1020.04,0.00
16.3298,26475.29,2537.73,28609.94,910.03,0.00
16.8238,27026.35,2175.17,19373.74,1150.05,0.00
17.3178,26435.21,1550.09,59298.50,1480.08,0.00
17.8118,27046.39,875.03,31857.12,490.01,0.00
18.3058,26685.69,1525.08,18842.99,650.02,0.00
18.7999,26825.96,1250.06,22718.89,930.03,0.00
19.2939,28559.43,22668.65,34443.39,1220.05,0.00
19.7879,27767.82,2325.20,29321.45,1110.05,0.00
20.2819,26655.63,1875.13,28800.34,1310.06,0.00
20.7759,26515.37,2500.23,32638.97,2210.18,0.00
21.2699,27817.92,12330.52,23339.93,4600.78,0.00
21.7639,28178.65,45261.79,23099.52,5621.16,0.00
22.2579,26825.96,35470.64,15638.95,4780.84,0.00
22.7519,27757.80,37012.19,22308.21,7812.25,0.00
23.2459,27868.02,78460.48,9583.36,17291.01,0.00
23.7399,27096.49,123463.71,1550.09,20785.91,0.00
24.2339,27587.46,126352.25,620.01,17531.32,0.00
24.7279,27998.28,128648.37,710.02,15518.87,0.00
