D:\Data\McGill_4wk_ctl_femurhead.b\027SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:58:28 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24932.43,0.00,450.01,430.01,0.00
1.0162,25994.38,987.54,4810.85,5871.27,10.00
1.5102,27336.96,712.52,5461.09,3660.49,0.00
2.0042,25683.80,537.51,630.01,1060.04,10.00
2.4982,24551.75,1112.54,620.01,590.01,0.00
2.9922,23590.08,512.51,450.01,440.01,0.00
3.4862,24151.05,625.01,720.02,400.01,0.00
3.9802,23960.72,475.01,500.01,570.01,0.00
4.4742,24712.04,325.00,380.01,590.01,0.00
4.9682,25232.97,1812.62,430.01,280.00,0.00
5.4622,24020.82,237.50,270.00,430.01,0.00
5.9562,24351.40,675.02,290.00,350.00,0.00
6.4502,24451.57,312.50,1280.06,1350.07,120.00
6.9442,26024.44,625.01,12475.70,1590.09,10.00
7.4382,26725.77,1862.63,18652.73,1510.08,0.00
7.9322,28038.36,1562.59,23169.64,9593.39,60.00
8.4262,27196.69,44070.43,53986.53,41994.89,120.00
8.9202,27837.96,116768.17,6171.39,22178.11,40.00
9.4142,27677.64,126705.47,1340.07,18883.13,0.00
9.9082,28840.01,116175.69,2770.28,11384.77,10.00
10.4022,26815.94,102014.12,1580.09,14337.57,20.00
10.8963,26856.02,113856.42,1460.08,21416.89,0.00
11.3903,27487.26,125166.48,1870.13,17341.08,20.00
11.8843,27116.53,131449.64,1400.07,23720.72,0.00
12.3783,27236.76,121937.70,2700.27,20755.86,0.00
12.8723,27046.39,131840.86,1300.06,14858.13,0.00
13.3663,28499.30,113238.87,1420.07,19754.37,0.00
13.8603,27186.67,125809.81,940.03,26846.54,20.00
14.3543,27136.57,124321.38,1110.05,17230.93,0.00
14.8483,27026.35,144567.68,17701.47,6641.63,0.00
15.3423,28659.63,7376.98,25664.10,1810.12,0.00
15.8363,26335.02,2562.74,49911.06,2030.15,0.00
16.3303,28058.40,2612.75,41262.26,1010.04,0.00
16.8243,27146.59,2025.15,25203.24,1870.13,0.00
17.3183,26064.51,1937.64,70069.34,1700.11,0.00
17.8123,27427.14,1700.10,17891.72,1040.04,0.00
18.3063,26605.54,14770.42,12695.90,15178.49,10.00
18.8003,27918.12,134036.92,2670.26,17501.28,0.00
19.2943,30142.78,139819.01,1040.04,14397.64,0.00
19.7883,26745.81,99105.48,6051.34,27888.63,10.00
20.2823,27106.51,104709.24,15208.47,8192.47,0.00
20.7764,25012.58,3512.95,51105.47,1510.08,20.00
21.2704,27206.71,4025.59,88415.37,1640.10,10.00
21.7644,30603.79,3650.48,57209.61,2060.16,0.00
22.2584,29190.74,3575.46,47111.14,1440.08,0.00
22.7524,29431.25,3087.85,46830.18,2830.30,0.00
23.2464,29792.02,38967.58,44361.96,11955.26,0.00
23.7404,27908.10,124636.71,5170.98,28099.07,0.00
24.2344,27116.53,113591.75,4690.81,27608.06,0.00
24.7284,27797.88,127525.49,14838.06,13346.56,0.00
25.2224,27216.73,25122.91,12145.40,2020.15,10.00
25.7164,25553.56,5038.42,50904.72,4090.62,0.00
26.2104,30563.70,106220.75,8792.83,9253.15,0.00
26.7044,34041.80,103084.55,7982.33,4220.66,0.00
27.1984,34122.00,11467.27,5150.97,470.01,0.00
