D:\Data\McGill_4wk_ctl_femurhead.b\093SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:07:11 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5212,25142.81,12.50,3830.54,4960.91,10.00
1.0152,26475.29,65128.71,1010.04,6561.59,0.00
1.5092,25753.93,94573.77,1360.07,8352.57,20.00
2.0032,26054.49,103235.67,700.02,9383.24,20.00
2.4972,27086.47,116894.23,630.01,8312.55,10.00
2.9912,27086.47,119251.82,700.02,8652.76,10.00
3.4852,25242.99,127954.43,800.02,10253.87,20.00
3.9792,26455.25,121080.18,590.01,9073.03,10.00
4.4732,26595.52,122051.20,580.01,8662.76,0.00
4.9673,27126.55,117713.67,640.02,11094.53,20.00
5.4613,26495.33,126402.70,670.02,11945.26,0.00
5.9553,25924.25,117272.43,920.03,11044.49,0.00
6.4493,26154.68,116692.53,600.01,8382.59,0.00
6.9433,26535.40,133948.56,1030.04,7782.23,0.00
7.4373,27457.20,132004.91,610.01,11554.92,0.00
7.9313,26575.48,113175.86,550.01,11194.62,0.00
8.4253,26625.58,118570.97,910.03,22578.77,0.00
8.9193,26455.25,126163.03,900.03,21336.76,0.00
9.4133,27407.10,125494.45,850.03,14137.36,0.00
9.9073,26755.83,121281.95,1340.07,13626.84,10.00
10.4013,26595.52,124989.90,950.03,18863.10,0.00
10.8953,26876.06,118583.58,700.02,21997.82,0.00
11.3893,26445.23,113932.05,2570.24,20134.93,0.00
11.8833,25994.38,82018.62,62452.51,2740.28,0.00
12.3773,26154.68,3975.57,24321.65,2400.21,0.00
12.8713,26585.50,2650.26,31085.35,2930.32,0.00
13.3653,27026.35,2937.81,22077.84,770.02,0.00
13.8593,26655.63,1987.64,24732.38,990.04,0.00
14.3533,26575.48,3750.51,16970.54,1200.05,0.00
14.8474,27226.75,2687.76,17981.83,1450.08,0.00
15.3414,27176.65,14920.58,24802.51,2330.20,0.00
15.8354,26475.29,33315.27,24301.61,6911.76,0.00
16.3294,28058.40,113932.05,4370.70,18602.74,10.00
16.8234,27166.63,129266.62,1340.07,26335.54,0.00
17.3174,26695.71,126238.71,630.01,15598.96,0.00
17.8114,26375.10,123741.19,470.01,16069.51,0.00
18.3054,26395.14,133001.94,570.01,21887.64,10.00
18.7994,26525.39,122845.72,3210.38,17641.46,0.00
19.2934,27737.76,125633.21,810.02,15889.30,10.00
19.7874,27467.22,121546.77,990.04,16560.10,10.00
20.2814,26976.25,124308.77,1100.04,14597.85,0.00
20.7754,25974.34,112621.33,1770.11,12916.14,20.00
21.2694,26214.79,128358.17,1530.09,12755.99,20.00
21.7634,27066.43,130086.79,980.04,14828.10,10.00
22.2574,26024.44,116957.27,670.02,11484.86,0.00
22.7514,26565.46,121559.38,970.03,11104.54,0.00
23.2454,26184.74,132812.64,3850.54,10744.25,0.00
23.7394,26505.35,122845.72,4600.77,13526.74,30.00
24.2334,26765.85,144630.84,880.03,12355.62,10.00
24.7275,26946.20,137824.04,700.02,15608.97,40.00
25.2215,26946.20,144959.27,1050.04,12685.93,0.00
25.7155,27206.71,139680.11,1450.08,14307.54,30.00
26.2095,26455.25,129884.90,3100.35,10794.29,30.00
26.7035,26665.65,113465.73,1630.10,11184.61,40.00
27.1975,29200.76,133519.42,1480.08,18392.46,50.00
27.6915,28278.85,137293.78,8572.69,28770.47,80.00
28.1855,27346.98,100049.78,13396.57,32388.61,70.00
28.6795,26825.96,116289.14,7111.85,33751.93,70.00
29.1735,26785.89,137016.03,2440.22,33110.35,450.01
29.6675,27136.57,116982.47,4490.74,23430.21,80.00
30.1615,25964.32,94171.02,9453.27,16289.77,60.00
