D:\Data\McGill_4wk_ctl_femurhead.b\055SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:27:38 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24581.80,0.00,3600.47,760.02,0.00
1.0161,25333.16,550.01,190.00,630.01,0.00
1.5101,23940.68,262.50,290.00,570.01,0.00
2.0041,24671.96,387.51,270.00,430.01,0.00
2.4981,25222.96,650.02,380.01,710.02,10.00
2.9921,23319.62,812.52,480.01,620.01,0.00
3.4861,23600.10,900.03,440.01,470.01,0.00
3.9801,24541.73,575.01,490.01,690.02,0.00
4.4741,23229.47,712.52,400.01,580.01,0.00
4.9681,24030.84,575.01,440.01,660.02,0.00
5.4621,24201.13,425.01,400.01,540.01,0.00
5.9561,24591.82,962.53,3010.33,1670.10,0.00
6.4501,25132.79,950.03,4840.86,1340.07,0.00
6.9441,27447.18,750.02,49218.56,15749.14,50.00
7.4381,26765.85,84131.31,79641.62,55001.26,90.00
7.9321,27607.50,131878.71,5090.95,14818.09,10.00
8.4261,25984.36,129884.90,1270.06,11655.00,20.00
8.9201,26896.10,113944.66,890.03,8962.96,0.00
9.4141,26294.95,123640.29,1060.04,9503.33,0.00
9.9081,26605.54,135299.17,960.03,9323.20,0.00
10.4022,25773.97,114713.50,900.03,10153.80,0.00
10.8962,26585.50,115835.33,910.03,11805.13,10.00
11.3902,25884.17,126692.86,760.02,10994.45,0.00
11.8842,27657.60,120840.59,1040.04,10664.19,0.00
12.3782,25894.19,127361.48,590.01,10984.44,0.00
12.8722,27226.75,122467.37,990.04,13266.48,0.00
13.3662,27407.10,120613.61,1330.06,14888.16,0.00
13.8602,27928.14,119680.52,1360.07,26425.71,10.00
14.3542,26846.00,124270.93,2510.23,18082.04,0.00
14.8482,26625.58,65744.12,19664.15,3950.57,0.00
15.3422,27056.41,4938.39,24241.50,1790.12,0.00
15.8362,26785.89,2650.26,19023.24,1990.15,0.00
16.3302,27126.55,2650.26,23139.59,1740.11,0.00
16.8242,26605.54,2125.16,33651.42,930.03,0.00
17.3182,27156.61,2250.18,28329.36,2140.17,0.00
17.8122,26395.14,2062.65,26134.99,2060.16,0.00
18.3062,27096.49,1975.14,35054.95,1330.07,0.00
18.8002,26365.08,1375.07,23169.64,2490.23,0.00
19.2942,27166.63,2700.26,27136.94,1950.14,0.00
19.7882,27377.04,15458.67,21727.28,4820.86,0.00
20.2822,28549.41,80585.19,24201.43,21026.28,10.00
20.7763,26715.75,126352.25,1580.09,21476.98,0.00
21.2703,26134.64,117121.15,2400.21,15849.25,10.00
21.7643,26495.33,19038.16,23450.12,1600.09,0.00
22.2583,27918.12,4088.11,36719.31,1650.10,20.00
22.7523,26926.16,3075.34,41823.96,820.02,0.00
23.2463,26886.08,2412.71,24291.59,2850.30,0.00
23.7403,27336.96,6826.69,15598.91,1040.04,0.00
24.2343,26505.35,3087.85,16159.56,4960.91,10.00
24.7283,27276.84,89917.72,4730.82,21987.80,0.00
