D:\Data\McGill_4wk_ctl_femurhead.b\091SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:05:07 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,23890.60,0.00,1720.11,4240.66,10.00
1.0160,24872.32,68859.30,1280.06,3310.40,20.00
1.5100,25924.25,80145.13,1320.06,4530.76,10.00
2.0041,25553.56,109823.85,1170.05,11614.97,0.00
2.4981,26495.33,112482.71,920.03,9653.43,20.00
2.9921,26194.76,115936.18,760.02,8922.93,10.00
3.4861,26735.79,133506.80,610.01,8782.84,10.00
3.9801,25854.12,123072.73,630.01,9183.11,10.00
4.4741,26264.89,122391.70,610.01,11474.85,10.00
4.9681,26515.37,125242.18,870.03,12705.95,0.00
5.4621,26715.75,114751.31,880.03,10193.83,0.00
5.9561,27357.00,117764.09,910.03,11384.77,10.00
6.4501,26174.72,140096.80,750.02,11665.01,0.00
6.9441,26916.14,120865.81,1730.11,9012.99,0.00
7.4381,26785.89,122858.33,620.01,11705.05,0.00
7.9321,27747.78,129468.50,540.01,15278.60,0.00
8.4261,26795.91,119125.74,540.01,12976.20,0.00
8.9201,27196.69,115066.42,660.02,17661.49,0.00
9.4141,26345.04,118041.46,1000.04,19053.37,0.00
9.9081,26375.10,112961.60,1430.07,15839.24,0.00
10.4021,26545.42,112911.20,650.02,9873.59,0.00
10.8961,26505.35,106384.51,580.01,9563.37,0.00
11.3902,27417.12,112079.43,1280.06,13306.52,0.00
11.8841,25834.08,100515.65,1060.04,14077.30,0.00
12.3782,25443.36,106775.01,1660.10,19233.62,20.00
12.8722,27266.82,87338.70,19203.50,5221.00,0.00
13.3662,26385.12,3425.43,46529.15,3340.41,0.00
13.8602,25884.17,3913.06,32258.06,1830.12,0.00
14.3542,27206.71,2550.24,39848.07,1750.11,0.00
14.8482,26254.87,3187.87,42656.53,8072.40,0.00
15.3422,27256.80,106913.59,4130.62,19654.22,0.00
15.8362,26886.08,129872.28,1210.05,12715.96,0.00
16.3302,26074.53,127967.06,1050.04,10403.99,0.00
16.8242,26655.63,120500.12,570.01,13396.61,10.00
17.3182,26535.40,129947.99,960.03,18893.15,0.00
17.8122,27306.90,121622.43,940.03,18112.08,0.00
18.3062,26435.21,134844.74,690.02,13426.64,10.00
18.8002,26595.52,128825.00,47372.04,22288.29,0.00
19.2942,26856.02,127134.39,830.03,22448.56,0.00
19.7882,25603.65,115305.92,1120.05,18793.01,0.00
20.2822,26475.29,107014.37,1460.08,15649.02,0.00
20.7762,27166.63,112949.00,2870.30,20946.16,0.00
21.2703,27336.96,95656.21,9243.13,14798.07,0.00
21.7642,27006.32,110945.30,5331.04,15568.93,0.00
22.2583,26425.19,116856.41,1780.12,16289.77,10.00
22.7523,27036.37,110529.47,900.03,14477.72,0.00
23.2463,26375.10,123261.92,2430.22,14297.53,10.00
23.7403,26635.60,122782.66,1340.07,15468.81,30.00
24.2343,26345.04,122618.70,1490.08,15028.32,20.00
24.7283,27266.82,119781.39,1310.06,15258.58,0.00
25.2223,26846.00,132383.52,1390.07,15939.36,30.00
25.7163,27076.45,89854.81,6371.49,9083.04,10.00
26.2103,27226.75,123022.28,1230.06,15428.77,10.00
26.7043,26575.48,126478.40,2300.19,11955.26,0.00
27.1983,26435.21,139831.63,1240.06,19273.68,10.00
27.6923,26214.79,133973.81,1550.09,15128.43,0.00
28.1863,25463.39,121609.82,1240.06,11534.90,0.00
28.6803,28509.32,130477.97,1760.11,8672.77,10.00
29.1743,26415.18,115331.13,4000.59,10103.76,60.00
29.6683,27787.86,138669.96,1280.06,14137.36,40.00
30.1623,27216.73,117045.51,3960.57,10514.07,20.00
30.6563,26835.98,133620.40,6571.58,13867.08,90.00
31.1503,27016.34,137180.15,2220.18,14687.95,50.00
31.6444,27266.82,130364.40,1760.11,19854.52,50.00
32.1384,27306.90,119617.47,4600.77,17130.81,20.00
32.6324,26575.48,126175.64,3310.40,18082.04,20.00
33.1264,27577.44,121824.20,6551.57,20134.93,20.00
33.6204,26876.06,36022.07,37310.91,6371.50,10.00
34.1144,28118.52,82521.61,9353.20,9963.66,30.00
34.6084,32848.92,34793.92,3480.44,1200.05,10.00
35.1024,34302.44,50542.62,4130.62,4440.73,0.00
35.5964,30082.65,115873.15,9263.14,3820.54,0.00
36.0904,30904.46,127008.24,2890.31,2060.16,0.00
36.5844,31345.44,32275.29,1760.11,1150.05,0.00
37.0784,31205.13,116440.41,1040.04,2420.22,0.00
37.5724,28880.09,60344.48,1220.05,1650.10,0.00
38.0664,30353.24,71661.05,1000.04,1840.12,0.00
38.5604,29351.08,36849.26,970.03,1880.13,0.00
39.0544,33450.36,150000.35,640.02,1930.14,0.00
39.5484,31575.97,91075.30,970.03,1320.06,0.00
40.0424,27918.12,13043.68,600.01,1200.05,0.00
40.5364,31044.77,94800.32,1020.04,3590.48,0.00
41.0304,32427.93,75368.27,920.03,2890.31,0.00
41.5244,30764.14,135084.59,990.04,4530.76,0.00
42.0185,29701.83,86873.27,1200.05,14958.24,20.00
42.5125,28258.81,79667.37,3380.42,39336.95,60.00
43.0065,31646.13,81880.31,25493.78,21036.30,80.00
43.5005,31616.06,7577.08,4560.76,1720.11,0.00
43.9945,30994.66,1775.11,5751.21,540.01,0.00
44.4885,29220.81,537.51,2560.24,490.01,0.00
44.9825,26425.19,225.00,2540.24,740.02,0.00
45.4765,28809.94,600.01,2900.31,550.01,10.00
45.9705,24521.70,162.50,190.00,200.00,0.00
46.4645,24301.31,87.50,310.00,300.00,0.00
46.9585,26204.78,612.51,5491.10,840.03,0.00
47.4525,29461.31,537.51,3500.45,870.03,10.00
47.9465,29972.41,875.03,4280.67,870.03,0.00
48.4405,29441.27,500.01,8082.39,1190.05,0.00
48.9345,30553.68,862.53,8892.89,1070.04,10.00
49.4285,28729.78,375.01,2880.30,400.01,0.00
49.9225,26014.42,62.50,790.02,250.00,0.00
50.4165,25002.56,37.50,250.00,300.00,0.00
50.9105,23529.98,62.50,90.00,190.00,0.00
51.4045,24932.43,62.50,150.00,120.00,0.00
51.8986,24581.80,587.51,7031.81,1170.05,0.00
52.3926,29290.95,925.03,7772.21,1110.05,0.00
52.8866,29982.43,862.53,6231.42,920.03,10.00
53.3806,30343.21,1000.04,9723.46,1490.08,0.00
53.8746,25313.12,62.50,300.00,150.00,0.00


          Printed:4/29/2018 11:06:03 AM
