D:\Data\McGill_4wk_ctl_femurhead.b\033SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:04:44 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5222,24161.06,25.00,8602.71,510.01,10.00
1.0162,24401.48,387.51,1090.04,280.00,10.00
1.5102,24872.32,450.01,330.00,380.01,0.00
2.0042,24251.22,975.03,470.01,350.00,0.00
2.4982,25283.06,850.03,400.01,500.01,0.00
2.9922,24561.77,887.53,530.01,450.01,0.00
3.4862,24651.93,2275.19,520.01,500.01,0.00
3.9802,24110.98,887.53,330.00,320.00,0.00
4.4742,25022.59,537.51,430.01,200.00,0.00
4.9682,24531.72,812.52,640.02,640.02,0.00
5.4622,25463.39,625.01,440.01,430.01,0.00
5.9562,25212.94,537.51,460.01,620.01,0.00
6.4502,23519.96,425.01,3190.37,1760.11,0.00
6.9442,25794.01,912.53,7512.07,1180.05,10.00
7.4382,24952.47,1212.55,11464.81,1690.11,0.00
7.9323,26595.52,1125.05,15969.33,990.04,10.00
8.4263,29210.78,1012.54,40600.28,1400.07,0.00
8.9203,27978.24,1687.60,47903.90,23430.21,80.00
9.4143,28108.51,95328.95,52842.06,48024.85,70.00
9.9083,28389.08,133380.58,3270.39,14517.76,10.00
10.4023,27537.36,139149.77,960.03,12225.51,20.00
10.8963,27577.44,129216.14,1010.04,10784.28,0.00
11.3903,27326.94,121635.04,670.02,11404.79,0.00
11.8843,26896.10,140412.50,520.01,14908.19,10.00
12.3783,26765.85,140968.13,1410.07,18092.06,0.00
12.8723,27357.00,135438.03,4740.82,21446.94,0.00
13.3663,26956.22,121433.27,860.03,15228.54,0.00
13.8603,26645.61,134301.98,980.04,12045.34,0.00
14.3543,26775.87,129531.58,14067.24,13486.70,10.00
14.8483,27086.47,29168.37,22989.34,2510.23,0.00
15.3423,26886.08,3312.90,47673.09,2010.15,0.00
15.8363,27126.55,2787.78,57932.65,1760.11,0.00
16.3303,26986.27,2025.15,26926.53,1120.05,0.00
16.8244,27517.32,1825.12,26866.41,970.03,10.00
17.3183,26525.39,2287.69,26305.32,1490.08,0.00
17.8124,27797.88,2050.15,64039.84,920.03,0.00
18.3064,25383.25,1900.13,37110.37,3690.50,0.00
18.8004,28138.57,88936.38,5871.26,20956.17,0.00
19.2944,28348.99,147839.66,8472.63,15088.38,0.00
19.7884,27066.43,44032.82,7191.89,970.03,0.00
20.2824,25633.71,1125.05,780.02,380.01,0.00
20.7764,24261.24,437.51,540.01,400.01,0.00
21.2704,24141.03,387.51,320.00,320.00,0.00
21.7644,25283.06,975.03,420.01,360.00,10.00
22.2584,24541.73,200.00,360.00,350.00,0.00
22.7524,24952.47,300.00,260.00,330.00,0.00
23.2464,24461.59,2137.67,38935.44,2090.16,10.00
23.7404,28058.40,2237.68,25032.93,1690.11,10.00
24.2344,25102.74,412.51,2740.27,280.00,0.00
24.7284,24812.21,350.00,1010.04,280.00,20.00
25.2224,24131.01,487.51,870.03,260.00,0.00
25.7164,24872.32,425.01,560.01,350.00,0.00
26.2104,24601.84,937.53,540.01,590.01,0.00
26.7044,25783.99,10303.86,30604.26,10153.80,0.00
27.1985,28298.89,93944.48,15378.66,19433.91,0.00
27.6925,28749.82,116188.28,3620.48,11044.49,0.00
28.1865,31044.77,133367.96,1440.08,5341.05,0.00
28.6805,30253.02,133203.88,1220.05,4170.64,0.00
29.1745,32006.96,127273.17,3110.35,2970.32,0.00
29.6685,29661.74,78133.62,7382.00,2470.22,0.00
30.1625,30293.11,131525.36,2290.19,2400.21,0.00
30.6565,29892.24,93025.78,3220.38,1700.11,10.00
31.1505,29952.37,140665.05,970.03,2130.17,0.00
31.6445,29802.04,84332.54,1890.13,1120.05,0.00
32.1385,30884.41,51860.00,980.04,900.03,0.00
32.6325,29110.57,70969.98,930.03,1100.04,0.00
33.1265,30052.58,57181.02,790.02,1300.06,0.00
33.6205,30573.72,105477.57,730.02,1480.08,0.00
34.1145,29421.23,47180.72,600.01,1150.05,0.00
34.6085,28990.32,117587.60,590.01,2420.22,0.00
35.1025,30232.98,116566.47,590.01,2200.18,0.00
35.5965,31104.90,128118.46,420.01,2060.16,0.00
36.0905,30192.89,129544.20,580.01,1770.12,10.00
36.5845,30423.39,119743.56,510.01,2570.24,0.00
37.0785,29180.72,61600.03,630.01,1410.07,0.00
37.5726,29411.21,124258.32,760.02,1780.12,0.00
38.0666,27747.78,29844.82,500.01,1250.06,0.00
38.5606,30633.85,74526.20,890.03,980.04,0.00
39.0546,29371.12,26951.36,600.01,1220.05,0.00
39.5486,30964.59,98891.45,540.01,1690.11,0.00
40.0426,31104.90,81968.32,570.01,1080.04,0.00
40.5366,29561.53,51558.88,500.01,1860.13,20.00
41.0306,31425.63,72829.65,520.01,800.02,0.00
41.5246,30453.46,70492.54,790.02,2310.20,10.00
42.0186,31545.90,73068.42,880.03,1140.05,10.00
