D:\Data\McGill_4wk_ctl_femurhead.b\018SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:49:07 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,26274.91,12.50,190.00,520.01,0.00
1.0161,26365.08,237.50,190.00,190.00,0.00
1.5101,26044.47,225.00,190.00,510.01,0.00
2.0041,26866.04,362.50,290.00,370.01,0.00
2.4981,26846.00,500.01,3170.37,8062.39,0.00
2.9921,30232.98,737.52,7652.14,8122.43,0.00
3.4861,30573.72,1450.08,7061.83,8262.52,20.00
3.9801,30543.65,637.51,8532.67,3830.54,0.00
4.4741,28038.36,725.02,450.01,460.01,0.00
4.9681,25964.32,362.50,540.01,190.00,0.00
5.4621,28038.36,775.02,210.00,230.00,0.00
5.9561,26174.72,337.50,330.00,300.00,0.00
6.4501,26755.83,475.01,930.03,2460.22,0.00
6.9441,29471.34,1862.63,14677.89,2940.32,0.00
7.4381,33480.43,1612.59,12695.90,1580.09,10.00
7.9321,33771.14,2862.80,17300.95,10424.00,10.00
8.4261,34813.72,42803.95,32348.28,79411.73,50.00
8.9201,32868.97,133847.59,2520.23,49249.23,10.00
9.4142,31104.90,133557.28,1340.07,9633.42,0.00
9.9082,32808.83,134478.69,1990.15,6441.53,30.00
10.4022,31886.68,129077.35,1480.08,5381.07,20.00
10.8962,32117.21,144062.42,1430.07,3960.58,0.00
11.3902,31104.90,123072.73,2970.32,3980.58,0.00
11.8842,32508.12,116062.23,3790.53,3770.52,0.00
12.3782,31636.10,153020.82,4920.89,3050.34,0.00
12.8722,35806.24,60658.36,5811.24,2000.15,0.00
13.3662,36518.10,19814.25,6791.69,2070.16,0.00
13.8602,40017.75,36335.39,5921.28,800.02,0.00
14.3542,40850.18,18187.01,4580.77,1340.07,0.00
14.8482,40910.36,19288.50,4620.78,2080.16,0.00
15.3422,42605.46,51006.83,3080.35,15999.43,0.00
15.8362,38994.84,56051.39,2960.32,1820.12,0.00
16.3302,39155.29,9703.42,1140.05,600.01,10.00
16.8242,41492.08,5326.03,2180.17,440.01,0.00
