D:\Data\McGill_4wk_ctl_femurhead.b\079SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:52:37 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,25303.10,25.00,8672.75,4910.89,30.00
1.0161,26335.02,43054.73,84722.06,89091.56,140.00
1.5101,26825.96,85124.90,4550.76,30353.92,80.00
2.0041,26204.78,126339.63,1470.08,10213.84,20.00
2.4981,27116.53,105326.42,1130.05,6941.78,10.00
2.9921,27006.32,134668.03,1070.04,7542.10,0.00
3.4861,26785.89,149103.18,1110.05,7071.84,0.00
3.9801,27467.22,115885.76,1150.05,8462.64,10.00
4.4741,27276.84,115646.26,930.03,8262.52,20.00
4.9681,26966.23,120878.42,1240.06,11695.04,10.00
5.4621,26715.75,115368.95,780.02,9883.60,0.00
5.9562,27116.53,132837.87,970.03,12245.52,10.00
6.4502,29040.43,140286.22,830.03,14758.02,0.00
6.9442,27687.66,129884.90,940.03,17901.80,0.00
7.4382,26655.63,134402.96,2010.15,16019.45,0.00
7.9322,26625.58,125910.72,630.01,9263.16,0.00
8.4262,26525.39,118621.41,1360.07,6821.71,10.00
8.9202,26355.06,121975.54,2000.15,7832.26,10.00
9.4142,26956.22,128042.76,1480.08,12555.81,10.00
9.9082,26665.65,124472.73,910.03,15689.07,20.00
10.4022,25834.08,128206.78,1240.06,20265.12,0.00
10.8962,27817.92,120449.69,14397.59,17331.06,10.00
11.3902,27617.52,77806.78,52550.94,6631.62,10.00
11.8842,26615.56,18099.39,43890.43,2010.15,0.00
12.3782,26254.87,1900.13,129117.67,1420.07,0.00
12.8722,26385.12,1275.06,132136.36,1140.05,0.00
13.3662,26274.91,1550.09,178793.10,2100.16,0.00
13.8602,27948.18,637.51,36408.48,700.02,0.00
14.3542,25543.54,1275.06,161965.05,1340.07,0.00
14.8482,26485.31,1475.08,69948.73,2550.24,0.00
15.3422,27477.24,2062.65,47683.12,2270.19,0.00
15.8362,27687.66,1662.60,24962.80,960.03,0.00
16.3302,27647.58,1787.62,35335.67,1600.09,0.00
16.8243,27427.14,2137.67,27076.82,1160.05,0.00
17.3183,27847.98,1412.57,42877.23,870.03,0.00
17.8123,27206.71,1337.56,82418.02,880.03,0.00
18.3063,26535.40,1525.08,41382.62,1140.05,170.00
18.8003,27417.12,7502.04,34323.09,1320.06,330.00
19.2943,26655.63,1950.14,31426.13,1250.06,0.00
19.7883,26244.85,2175.17,20775.80,1400.07,0.00
20.2823,26936.18,2625.25,33731.62,1390.07,0.00
20.7763,27407.10,1700.10,33501.05,920.03,0.00
21.2703,28108.51,2962.82,51978.76,1860.13,0.00
21.7643,28359.01,2237.68,25093.04,1600.09,0.00
22.2583,27336.96,2062.65,20575.49,1050.04,0.00
22.7523,27787.86,2075.16,20645.60,1240.06,0.00
23.2463,27517.32,8890.37,15588.90,4870.87,0.00
23.7403,27587.46,88005.42,5771.22,24762.58,0.00
24.2343,27246.78,111071.30,860.03,20966.19,0.00
24.7283,26284.93,132206.84,580.01,17000.64,0.00
25.2223,26635.60,130389.63,620.01,17160.85,0.00
25.7163,26735.79,126390.09,750.02,17721.57,0.00
26.2104,25894.19,129733.47,920.03,19554.08,20.00
26.7044,26946.20,141283.84,2480.23,21046.31,10.00
27.1984,27236.76,127109.17,1840.12,14247.48,0.00
27.6924,26996.29,130730.34,1260.06,18702.88,0.00
28.1864,26755.83,111512.36,1110.05,14768.03,0.00
28.6804,26335.02,123539.38,12605.82,9933.64,0.00
29.1744,27286.86,21591.92,19934.54,2080.16,0.00
29.6684,26936.18,2337.70,19724.24,890.03,0.00
30.1624,26966.23,1725.11,20926.03,1340.07,0.00
30.6564,27176.65,1512.58,13216.39,1230.06,0.00
31.1504,27477.24,1800.12,35967.31,1500.08,0.00
31.6444,25864.14,1737.61,39326.56,1810.12,0.00
32.1384,26435.21,1350.07,14067.24,750.02,0.00
32.6324,26054.49,1700.10,22268.14,1390.07,0.00
33.1264,26876.06,1237.56,18672.76,440.01,0.00
33.6204,24892.36,1237.56,28389.48,2110.16,20.00
34.1144,27747.78,52587.76,15478.77,29522.08,10.00
34.6084,28559.43,56804.46,24451.88,3870.55,0.00
35.1024,26745.81,5175.97,98161.62,5451.09,0.00
35.5965,28729.78,96826.85,29592.04,9123.07,0.00
36.0905,33199.76,54369.66,13146.33,2920.31,0.00
36.5845,35595.70,9816.00,5831.25,680.02,0.00
37.0785,36447.91,4375.70,6901.74,910.03,0.00
37.5725,34984.14,51144.84,10814.28,1440.08,0.00
