D:\Data\McGill_4wk_ctl_femurhead.b\067SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:40:07 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24110.98,0.00,2910.31,910.03,10.00
1.0161,24321.34,525.01,4540.75,900.03,30.00
1.5101,24311.33,1025.04,1210.05,1060.04,0.00
2.0041,25092.72,1087.54,800.02,800.02,0.00
2.4981,24161.06,3062.84,790.02,870.03,0.00
2.9921,23790.42,1750.11,730.02,700.02,0.00
3.4861,24892.36,1312.56,7812.23,2430.22,0.00
3.9801,26495.33,1275.06,16499.96,1630.10,0.00
4.4741,25293.08,1225.05,14788.00,1770.12,10.00
4.9681,27367.02,47519.38,232370.82,76092.79,120.00
5.4621,27096.49,67904.57,205606.64,128273.54,110.00
5.9561,27377.04,134718.52,6301.45,22538.71,20.00
6.4502,27116.53,130011.07,3120.36,13406.62,20.00
6.9441,26455.25,123236.68,1080.04,13476.69,0.00
7.4382,26805.92,124636.71,1530.09,22678.94,10.00
7.9322,26916.14,119869.66,690.02,18172.16,0.00
8.4262,25733.89,114007.67,820.02,13967.18,0.00
8.9202,25844.10,118432.29,940.03,13626.84,0.00
9.4142,26114.61,109294.67,870.03,14597.85,20.00
9.9082,26805.92,117801.92,690.02,13586.80,10.00
10.4022,26625.58,113402.71,1670.10,11124.56,10.00
10.8962,26795.91,112495.30,1030.04,15148.45,0.00
11.3902,26856.02,70304.08,20625.57,2440.22,0.00
11.8842,26675.68,13031.16,29632.12,5391.07,0.00
12.3782,27567.42,80685.78,6791.69,10624.16,0.00
12.8722,26936.18,116995.08,2540.24,11204.63,0.00
13.3662,26565.46,108387.54,1330.06,17060.72,0.00
13.8602,26846.00,112218.06,1250.06,12215.50,0.00
14.3542,27016.34,118634.02,1550.09,17321.05,0.00
14.8482,27196.69,117436.31,16189.59,12245.52,0.00
15.3422,26916.14,45926.49,24922.73,4420.72,0.00
15.8362,27427.14,7289.43,39476.99,2220.18,0.00
16.3302,26615.56,2475.22,49429.32,6351.49,0.00
16.8242,26395.14,81528.22,6211.41,20335.23,0.00
17.3183,26695.71,128837.61,1920.14,25183.35,0.00
17.8123,25643.73,115570.62,2330.20,15869.27,20.00
18.3063,27176.65,121408.05,2420.21,24071.34,20.00
18.8003,27507.30,132219.46,2790.28,14447.69,10.00
19.2943,26395.14,123829.47,1010.04,21466.97,10.00
19.7883,26234.83,13581.70,33350.69,2280.19,0.00
20.2823,26665.65,3050.34,31696.75,1660.10,0.00
20.7763,27226.75,2850.30,18392.38,4900.88,0.00
21.2703,27397.08,43957.58,11594.92,11284.69,30.00
21.7643,26815.94,115822.73,2070.16,17741.59,0.00
22.2583,26375.10,125216.93,9233.12,21096.39,0.00
22.7523,27346.98,45249.25,34724.10,3950.57,0.00
23.2463,28288.87,3725.50,59730.38,2270.19,0.00
23.7403,27507.30,3062.84,39547.19,2270.19,0.00
24.2343,27647.58,3375.41,29622.10,2550.24,0.00
24.7283,27657.60,40873.09,18732.84,11124.56,0.00
25.2223,27677.64,110693.29,7802.23,25564.06,0.00
25.7163,27096.49,137445.28,2310.20,22648.89,0.00
26.2104,26214.79,131184.63,5851.25,16389.89,0.00
26.7043,27146.59,121269.34,1300.06,15038.33,0.00
27.1984,26996.29,126806.39,1180.05,22899.31,0.00
27.6924,27296.88,121433.27,15749.08,6141.39,0.00
28.1864,25944.29,6801.68,21216.47,1580.09,0.00
28.6804,26675.68,1537.59,18812.95,2650.26,0.00
29.1744,27727.74,1712.61,20585.51,1290.06,0.00
29.6684,27888.06,3037.84,23870.85,1710.11,0.00
30.1624,27938.16,2087.66,25503.80,1420.07,0.00
30.6564,27837.96,2237.68,27958.60,2090.16,0.00
31.1504,28459.22,2037.65,25874.49,1340.07,0.00
31.6444,26715.75,2362.70,30854.83,2090.16,10.00
32.1384,29050.45,41976.40,15638.95,12816.05,0.00
32.6324,27266.82,141763.75,2610.25,21076.36,0.00
33.1264,26996.29,145704.57,3300.40,18712.90,0.00
33.6204,27467.22,31072.53,31135.46,2910.31,0.00
34.1144,27597.48,10641.61,66772.89,7412.02,10.00
34.6084,28469.24,38202.94,73095.15,5381.07,0.00
35.1024,32658.47,40334.00,11755.06,7181.90,0.00
35.5964,33059.42,40659.96,4210.65,2960.32,0.00
36.0905,34843.79,14094.71,5721.20,720.02,0.00
36.5844,35615.75,4563.26,4510.74,670.02,0.00
37.0785,35816.27,4875.86,6411.51,660.02,0.00
37.5725,32608.36,52073.31,5531.12,1540.09,0.00
38.0665,32387.84,151630.56,1460.08,2570.24,30.00
38.5605,30774.16,107518.26,950.03,1780.12,0.00
39.0545,29351.08,87665.77,2000.15,1790.12,0.00
39.5485,32057.07,129052.11,830.03,1500.08,0.00
40.0425,30062.60,36485.79,520.01,780.02,0.00
40.5365,33109.54,74073.77,830.03,1830.12,0.00
41.0305,31776.43,120437.08,680.02,1880.13,10.00
41.5245,31776.43,117663.24,790.02,1840.12,10.00
42.0185,32227.47,121748.54,620.01,2440.22,0.00
42.5125,31786.45,136889.77,530.01,2040.15,0.00
43.0065,33019.33,119428.35,660.02,1440.08,0.00
43.5005,28890.11,25423.46,360.00,1470.08,50.00
43.9945,29471.34,18938.02,620.01,1150.05,0.00
44.4885,29782.00,88772.83,570.01,3380.42,0.00
44.9825,31155.01,115003.40,600.01,2880.31,10.00
45.4765,31676.20,128635.75,630.01,4130.63,0.00
45.9706,32447.98,14695.34,550.01,1940.14,10.00
46.4646,34101.95,40446.84,440.01,4570.77,10.00
46.9586,31305.35,89640.93,530.01,17831.71,20.00
47.4526,34793.66,141410.13,2670.26,37000.38,50.00
47.9466,33239.86,85275.83,8642.73,50313.12,60.00
48.4406,31946.82,35783.95,20765.78,17471.24,40.00
48.9346,33189.74,6614.09,9193.09,2110.16,0.00
49.4286,31054.79,1350.07,5711.19,1350.07,0.00
49.9226,27928.14,487.51,700.02,510.01,0.00
50.4166,25212.94,137.50,310.00,320.00,0.00
50.9106,24281.27,275.00,230.00,280.00,0.00
51.4046,25613.67,150.00,310.00,350.00,0.00
51.8986,24100.96,225.00,210.00,150.00,0.00
52.3926,25032.61,137.50,390.01,520.01,0.00
52.8866,24221.17,1387.57,390.01,190.00,0.00
53.3806,24020.82,100.00,850.03,350.00,0.00
53.8746,22668.54,37.50,120.00,170.00,0.00


          Printed:4/29/2018 10:41:04 AM
