D:\Data\McGill_4wk_ctl_femurhead.b\024SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:55:21 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,23880.58,25.00,520.01,210.00,0.00
1.0161,24391.47,225.00,3210.38,5861.27,10.00
1.5101,27377.04,800.02,8752.80,3870.55,20.00
2.0041,28739.80,750.02,6361.48,3620.48,0.00
2.4981,25443.36,600.01,690.02,630.01,0.00
2.9921,24912.39,875.03,490.01,550.01,0.00
3.4861,24692.00,825.02,340.00,520.01,0.00
3.9801,25012.58,337.50,370.00,370.01,0.00
4.4741,25052.65,325.00,390.01,460.01,10.00
4.9681,24191.12,287.50,210.00,290.00,0.00
5.4621,24471.61,287.50,270.00,600.01,0.00
5.9561,24541.73,525.01,760.02,1330.07,0.00
6.4501,26094.57,1612.59,8342.55,2080.16,0.00
6.9441,27657.60,1800.12,16439.89,2340.20,0.00
7.4381,28559.43,12693.35,111937.01,31296.05,90.00
7.9322,30623.83,65631.09,35636.45,63980.50,70.00
8.4262,31034.75,134529.18,3860.55,11544.91,40.00
8.9202,31646.13,101120.06,3020.33,3770.52,0.00
9.4142,31245.22,100830.45,2310.20,6131.38,0.00
9.9082,28950.24,112218.06,1750.11,16610.16,0.00
10.4022,27737.76,133557.28,940.03,15218.53,0.00
10.8962,26575.48,122114.25,1380.07,18682.85,0.00
11.3902,27958.20,134264.11,11384.74,21807.51,20.00
11.8842,26405.16,118709.67,1990.15,29401.83,0.00
12.3782,27657.60,127273.17,1770.11,20825.97,0.00
12.8722,27106.51,130137.26,1090.04,14617.87,0.00
13.3662,25924.25,119743.56,1990.15,12335.61,0.00
13.8602,26846.00,111739.19,1470.08,17250.96,0.00
14.3542,28769.86,125128.64,1430.07,10784.28,0.00
14.8482,30243.00,125746.73,1140.05,17641.46,10.00
15.3422,27577.44,117007.68,2330.20,17691.53,0.00
15.8362,27286.86,130427.49,2040.15,16449.97,0.00
16.3302,28178.65,127058.69,25864.48,17561.36,0.00
16.8242,28860.05,60507.69,52149.41,5861.27,0.00
17.3182,28930.19,8452.59,57460.66,3000.33,0.00
17.8123,28639.59,3662.99,43719.89,2890.31,0.00
18.3063,28689.69,52675.59,13076.26,19473.97,0.00
18.8003,27868.02,119806.61,2840.30,17301.02,0.00
19.2943,27306.90,117032.90,7201.90,15148.45,0.00
19.7883,26665.65,122051.20,1720.11,20485.45,0.00
20.2823,26896.10,110970.51,7271.94,25303.57,0.00
20.7763,27166.63,99130.66,4160.63,26185.24,10.00
21.2703,26956.22,123564.60,1030.04,20876.05,0.00
21.7643,26996.29,123123.18,1440.08,19654.22,0.00
22.2583,26575.48,108979.69,5521.12,25714.35,0.00
22.7523,27928.14,36723.92,75407.67,4930.90,0.00
23.2463,28880.09,14632.77,28128.95,1270.06,0.00
23.7403,27196.69,3050.34,81492.48,1030.04,0.00
24.2343,31155.01,18324.69,75186.46,2060.16,0.00
24.7283,30062.60,50906.46,40189.06,9583.38,0.00
25.2223,32838.90,100188.28,6981.78,9513.33,0.00
25.7163,33129.59,23257.13,4330.69,1580.09,0.00
26.2103,34122.00,4800.84,1360.07,1040.04,10.00
26.7043,35716.01,68407.06,1550.09,2520.23,10.00
27.1983,31245.22,135614.75,6091.36,2020.15,0.00
27.6924,31144.99,115469.78,3450.44,1740.11,0.00
28.1864,30643.88,110831.90,4370.70,1440.08,0.00
28.6804,30653.90,59641.43,4030.59,1380.07,0.00
29.1744,32798.81,47945.85,3450.44,1910.13,0.00
29.6684,31856.61,108752.91,930.03,1190.05,0.00
30.1624,27577.44,12881.02,690.02,1320.06,0.00
30.6564,30393.32,95517.75,800.02,1800.12,0.00
31.1504,30132.76,117839.74,690.02,1890.13,10.00
31.6444,29451.29,85477.06,610.01,1930.14,0.00
32.1384,29711.85,116415.19,710.02,2140.17,0.00
32.6324,32177.35,85753.78,670.02,720.02,0.00
33.1264,29932.32,23795.55,730.02,810.02,0.00
33.6204,29431.25,72000.31,580.01,2450.22,10.00
34.1144,30874.39,102291.16,580.01,9843.57,970.04
34.6084,30824.27,104369.17,600.01,3590.48,10.00
35.1024,29751.93,92119.71,1030.04,1740.11,0.00
35.5964,31205.13,82282.69,810.02,2970.32,0.00
36.0904,29140.63,115053.82,910.03,2380.21,0.00
36.5844,32588.31,105401.99,480.01,3240.39,0.00
37.0784,30904.46,130629.39,920.03,2810.29,0.00
37.5725,30042.56,107178.13,570.01,3980.58,0.00
38.0665,30964.59,144491.89,710.02,4660.80,0.00
38.5605,31596.01,106082.19,2710.27,4320.69,10.00
39.0545,29070.49,130023.70,1420.07,3880.55,0.00
39.5485,30724.05,106145.17,650.02,6661.64,20.00
40.0425,29741.91,110542.08,2850.30,24311.76,10.00
40.5365,29912.28,103349.01,7021.81,33691.78,40.00
41.0305,29962.39,87464.49,12585.80,52812.59,30.00
41.5245,30774.16,51119.74,20715.71,19584.12,70.00
42.0185,30162.82,6951.75,8752.80,4450.73,0.00
42.5125,31255.24,1675.10,9813.53,1090.04,30.00
43.0065,30112.71,1200.05,2250.19,900.03,20.00
43.5005,29862.17,1150.05,4760.83,1810.12,0.00
43.9945,29471.34,912.53,5651.17,5561.14,0.00
44.4885,28739.80,1050.04,4200.65,3380.42,0.00
44.9825,25914.23,387.51,730.02,520.01,0.00
45.4765,24191.12,362.50,500.01,250.00,0.00
45.9705,25222.96,337.50,190.00,330.00,0.00
46.4646,24341.38,162.50,260.00,370.01,0.00
46.9585,24992.54,250.00,270.00,380.01,260.00
47.4526,25323.14,75.00,200.00,220.00,0.00
47.9466,25092.72,187.50,160.00,330.00,0.00
48.4406,24932.43,150.00,170.00,320.00,0.00
