D:\Data\McGill_4wk_ctl_femurhead.b\040SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:12:00 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24431.54,0.00,1670.10,540.01,0.00
1.0161,24882.34,212.50,240.00,310.00,0.00
1.5101,24902.38,200.00,200.00,310.00,0.00
2.0041,23810.46,350.00,210.00,550.01,0.00
2.4981,24782.16,562.51,370.00,520.01,0.00
2.9921,24211.15,312.50,410.01,290.00,0.00
3.4861,25002.56,1100.04,280.00,510.01,0.00
3.9801,24812.21,662.52,1750.11,440.01,0.00
4.4741,24812.21,400.01,240.00,390.01,0.00
4.9681,24772.14,662.52,450.01,360.00,0.00
5.4621,24912.39,287.50,250.00,400.01,0.00
5.9561,24762.12,500.01,560.01,400.01,0.00
6.4501,24782.16,1000.04,430.01,380.01,0.00
6.9441,23870.56,487.51,1300.06,920.03,0.00
7.4381,25142.81,937.53,13426.60,1580.09,0.00
7.9321,25483.43,700.02,11244.63,1110.05,10.00
8.4261,27086.47,750.02,27006.68,940.03,0.00
8.9201,26304.97,10066.18,166468.75,60514.66,110.00
9.4142,26805.92,87338.70,22728.90,27147.13,20.00
9.9082,27306.90,142698.32,1800.12,13917.13,0.00
10.4022,27246.78,150682.74,750.02,19754.37,0.00
10.8962,27407.10,129228.76,1930.14,13466.68,10.00
11.3902,26565.46,126427.93,1210.05,18001.93,0.00
11.8842,27577.44,131007.96,1520.08,22057.91,0.00
12.3782,27537.36,134516.56,1470.08,23700.68,0.00
12.8722,26405.16,120588.39,840.03,10033.71,0.00
13.3662,25373.23,121622.43,940.03,11624.98,0.00
13.8602,26365.08,131007.96,960.03,13947.17,0.00
14.3542,27056.41,155106.46,9903.59,8252.51,0.00
14.8482,26896.10,11980.21,35997.39,2300.19,0.00
15.3422,26876.06,3813.03,32679.06,1760.11,0.00
15.8362,27126.55,23219.57,22518.56,5000.92,0.00
16.3302,27567.42,82559.34,10003.66,10173.81,0.00
16.8242,26465.27,96902.38,11344.71,15819.22,0.00
17.3182,25814.04,102530.43,5811.24,27127.09,0.00
17.8122,25593.63,20765.65,22528.57,2660.26,0.00
18.3062,27607.50,3400.42,17130.74,1220.05,0.00
18.8002,26345.04,2100.16,36939.90,1390.07,0.00
19.2942,27607.50,4663.29,44111.14,7742.21,10.00
19.7883,26745.81,86911.01,11935.21,17561.36,0.00
20.2823,28308.91,146576.25,2240.18,19884.56,0.00
20.7763,26946.20,127184.87,1660.10,19754.37,0.00
21.2703,27106.51,112923.79,8872.88,11374.77,0.00
21.7643,26655.63,11692.46,32548.75,1170.05,0.00
22.2583,26325.00,1487.58,1560.09,570.01,0.00
22.7523,23840.51,1500.08,550.01,350.00,0.00
23.2463,23049.17,787.52,380.01,150.00,0.00
23.7403,23870.56,537.51,840.03,200.00,0.00
24.2343,23700.27,612.51,440.01,280.00,0.00
24.7283,25273.05,700.02,790.02,280.00,0.00
25.2223,24692.00,500.01,450.01,390.01,10.00
25.7163,23570.05,437.51,1020.04,330.00,0.00
26.2103,24992.54,712.52,4270.67,740.02,0.00
26.7043,25543.54,1925.13,21637.13,1050.04,0.00
27.1983,26385.12,59001.17,9933.61,31346.17,10.00
27.6923,27938.16,133342.72,1670.10,25133.26,0.00
28.1863,28980.30,95228.26,21096.29,7221.92,30.00
28.6803,27266.82,20640.46,37150.48,6041.35,0.00
29.1743,29651.72,30709.22,35405.85,4780.84,0.00
29.6684,30563.70,82496.47,14818.04,8382.59,0.00
30.1624,33400.24,32814.07,5631.16,890.03,0.00
30.6564,34332.52,4700.80,3400.42,740.02,20.00
31.1504,33690.94,82496.47,3500.45,3170.37,10.00
31.6444,31966.86,135160.32,2680.26,2750.28,0.00
32.1384,30563.70,81415.05,3160.37,860.03,0.00
32.6324,28419.14,62227.84,2310.20,1970.14,0.00
33.1264,32277.58,69927.16,1560.09,1490.08,0.00
