D:\Data\McGill_4wk_ctl_femurhead.b\073SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:46:21 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24100.96,12.50,3920.56,1180.05,0.00
1.0160,26044.47,375.01,1080.04,660.02,0.00
1.5100,24060.89,1175.05,2340.20,2600.25,10.00
2.0040,25914.23,1987.64,14707.92,2900.31,0.00
2.4980,26966.23,2200.18,14798.01,1690.11,10.00
2.9920,27166.63,44609.67,293256.07,98345.15,180.00
3.4860,27136.57,90697.81,154337.46,108965.83,150.00
3.9800,28860.05,106963.97,17371.04,53184.04,70.00
4.4740,28188.67,136372.18,2650.26,13096.32,10.00
4.9681,26575.48,122164.70,1160.05,10133.78,10.00
5.4620,26455.25,126781.17,1530.09,14808.08,0.00
5.9561,27256.80,134036.92,2780.28,10894.37,0.00
6.4501,28078.44,137558.90,1680.10,9243.15,10.00
6.9441,26425.19,125696.28,900.03,10704.22,0.00
7.4381,26986.27,151516.81,1190.05,11224.64,0.00
7.9321,26735.79,106031.80,520.01,10233.86,0.00
8.4261,26896.10,129771.33,640.02,8662.76,10.00
8.9201,27156.61,140463.00,510.01,9953.65,0.00
9.4141,27136.57,134251.49,850.03,10023.70,0.00
9.9081,27797.88,137003.41,650.02,11945.26,0.00
10.4021,27346.98,128358.17,710.02,21096.39,0.00
10.8961,26805.92,125935.95,1240.06,13266.48,0.00
11.3901,26445.23,115318.52,840.03,10023.70,10.00
11.8841,27677.64,141662.71,740.02,11054.50,0.00
12.3781,27377.04,136473.17,590.01,14667.92,0.00
12.8721,26715.75,135223.44,1490.08,22698.97,0.00
13.3661,26615.56,115986.60,2260.19,13726.94,0.00
13.8601,26856.02,117184.18,3580.47,21497.02,0.00
14.3541,26525.39,125860.27,1820.12,27487.82,10.00
14.8481,26535.40,102278.57,20685.66,5150.98,0.00
15.3421,27497.28,3725.50,22188.01,1230.06,10.00
15.8362,26304.97,1962.64,19083.33,950.03,0.00
16.3302,27076.45,2000.15,30864.85,1800.12,10.00
16.8242,26545.42,1600.09,23510.22,1900.13,0.00
17.3182,26034.46,1425.07,24211.45,890.03,0.00
17.8122,27206.71,2250.18,28840.43,1030.04,0.00
18.3062,26345.04,1125.05,25473.74,1120.05,0.00
18.8002,27467.22,1512.58,19964.59,670.02,0.00
19.2942,26705.73,2037.65,19804.35,1040.04,0.00
19.7882,26946.20,14482.61,16820.35,8152.45,10.00
20.2822,27898.08,120462.30,3610.48,16570.11,20.00
20.7762,26545.42,130730.34,1850.13,27838.53,0.00
21.2702,26906.12,106157.77,23940.97,6521.57,10.00
21.7642,27316.92,9665.89,30163.28,2460.22,0.00
22.2582,27587.46,2950.32,21226.49,1530.09,0.00
22.7522,27236.76,2237.68,28058.80,1870.13,0.00
23.2462,27397.08,2650.26,28970.71,1550.09,0.00
23.7402,27066.43,2850.30,26495.69,1810.12,0.00
24.2342,28068.42,32363.00,29070.92,6521.57,0.00
24.7282,28819.97,36573.52,22608.70,3370.42,0.00
25.2222,27557.40,2875.30,49439.35,1580.09,70.00
25.7163,27236.76,2612.75,30544.13,2020.15,0.00
26.2103,28589.49,63244.96,8022.36,17661.49,0.00
26.7043,28148.59,143771.91,1200.05,14567.82,0.00
27.1983,28809.94,135942.97,1050.04,12936.16,0.00
27.6923,27637.56,150177.26,14447.64,22118.01,0.00
28.1863,27367.02,135475.89,3460.44,14527.77,0.00
28.6803,26054.49,127702.11,1440.08,15318.64,0.00
29.1743,26886.08,127828.27,1630.10,29141.26,0.00
29.6683,27647.58,127210.10,2230.18,25223.42,0.00
30.1623,28168.63,131121.54,1560.09,23159.75,0.00
30.6563,27537.36,145363.49,1490.08,15669.04,0.00
31.1503,29902.26,135854.61,880.03,12275.55,20.00
31.6443,27186.67,139389.69,2410.21,14267.50,0.00
32.1383,27306.90,126049.49,1430.07,26716.28,10.00
32.6323,26926.16,74299.98,26515.72,4990.92,0.00
33.1263,25824.06,8365.04,18552.60,1180.05,10.00
33.6203,28359.01,5463.58,55803.81,3080.35,0.00
34.1143,32097.17,43844.72,54759.60,8582.71,0.00
34.6083,30373.28,74664.44,26325.36,18542.66,0.00
35.1023,28008.30,139490.70,6741.66,25173.33,0.00
35.5964,27507.30,149115.81,4040.60,22859.24,0.00
36.0904,30673.94,114121.11,8072.39,5991.32,10.00
36.5844,31926.77,108248.96,10734.22,7412.02,0.00
37.0784,33209.78,17148.18,9483.29,1000.04,0.00
37.5724,33721.02,42427.79,6781.68,2690.27,0.00
38.0664,32498.10,133519.42,9173.08,5110.96,0.00
38.5604,30232.98,14269.89,9373.22,1890.13,0.00
39.0544,31906.72,127008.24,970.03,1880.13,10.00
39.5484,31134.97,63948.19,1110.05,1350.07,0.00
40.0424,30593.77,126213.48,1540.09,2960.32,10.00
40.5364,29842.13,82270.12,710.02,1840.12,0.00
41.0304,30663.92,105074.51,540.01,1300.06,0.00
41.5244,27106.51,11780.04,510.01,870.03,0.00
42.0184,32207.42,72327.02,740.02,1050.04,0.00
42.5124,31215.15,66761.51,500.01,1920.14,30.00
43.0064,31505.81,135602.13,1430.07,2310.20,10.00
43.5004,30673.94,39143.08,1480.08,1500.08,10.00
43.9944,31656.15,64124.01,540.01,2390.21,10.00
44.4884,30102.69,107102.54,570.01,2410.21,0.00
44.9824,28469.24,37212.73,700.02,1600.09,0.00
45.4765,31375.51,86785.21,570.01,4920.89,10.00
45.9705,32327.70,126642.40,780.02,6331.48,10.00
46.4645,31255.24,88709.93,1330.06,7922.31,20.00
46.9585,30754.12,117587.60,1770.11,70402.19,80.00
47.4525,32478.05,93063.53,40469.89,41222.53,70.00
47.9465,32768.73,16534.92,17391.07,6421.52,0.00
48.4405,31155.01,2387.71,3500.45,840.03,10.00
48.9345,30323.17,1125.05,3090.35,1630.10,0.00
49.4285,27216.73,400.01,960.03,370.01,0.00
49.9225,25433.34,275.00,2790.28,1120.05,0.00
50.4165,26755.83,987.54,4160.63,1210.05,0.00
50.9105,29721.87,837.53,5381.06,1280.06,10.00
51.4045,29972.41,1200.05,5471.10,1460.08,10.00
51.8985,28268.83,1175.05,8532.67,1180.05,20.00
52.3925,29210.78,875.03,6031.33,1110.05,0.00
52.8865,29270.91,1275.06,6031.33,1820.12,10.00
53.3805,29220.81,2162.67,7191.89,2560.24,0.00
53.8745,26294.95,200.00,270.00,100.00,0.00


          Printed:4/29/2018 10:47:19 AM
