D:\Data\McGill_4wk_ctl_femurhead.b\042SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:14:05 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,35004.20,0.00,1950.14,280.00,0.00
1.0161,34252.32,287.50,170.00,250.00,0.00
1.5101,34603.19,687.52,200.00,510.01,0.00
2.0041,33851.33,1250.06,470.01,600.01,0.00
2.4981,34482.89,1550.09,530.01,760.02,0.00
2.9921,35094.42,637.51,610.01,710.02,0.00
3.4861,34031.77,1100.04,440.01,380.01,0.00
3.9801,34533.01,812.52,400.01,520.01,0.00
4.4741,33670.90,512.51,290.00,510.01,0.00
4.9681,34713.46,712.52,480.01,450.01,0.00
5.4621,34813.72,57080.60,910.03,1390.07,0.00
5.9561,33350.12,987.54,310.00,450.01,0.00
6.4501,33219.81,537.51,560.01,670.02,0.00
6.9441,33289.98,1012.54,1460.08,1250.06,20.00
7.4381,36327.60,1212.55,15839.18,1340.07,0.00
7.9321,34543.04,875.03,6991.79,1090.04,0.00
8.4261,35475.39,1625.10,29802.49,1050.04,0.00
8.9202,35505.47,9002.94,152163.26,52973.22,150.00
9.4142,36257.41,164173.21,13486.66,26756.36,0.00
9.9082,35505.47,170790.48,1750.11,21537.08,10.00
10.4022,36117.05,185111.34,1620.10,14457.70,10.00
10.8962,34623.24,159948.90,1270.06,13907.12,0.00
11.3902,34893.92,148079.72,5801.23,14097.32,20.00
11.8842,35054.32,90332.93,30153.26,25473.89,0.00
12.3782,35585.68,137344.28,5050.93,26936.71,40.00
12.8722,35184.65,143607.71,2020.15,34333.39,0.00
13.3662,34974.12,160644.44,1860.13,16369.87,0.00
13.8602,34182.15,158178.63,950.03,13296.51,10.00
14.3542,33610.75,156105.17,2030.15,18182.18,0.00
14.8482,34643.29,151529.46,5471.10,19964.68,0.00
15.3422,33680.92,134251.49,1750.11,25493.93,0.00
15.8362,33991.68,134554.42,4860.87,18552.68,0.00
16.3302,33490.46,154095.19,830.03,17561.36,0.00
16.8242,32929.11,136485.81,2800.29,17391.14,10.00
17.3182,34673.36,124346.61,20986.12,4370.70,0.00
17.8123,33580.68,5963.79,29451.73,1970.14,0.00
18.3062,34913.97,3775.52,40309.42,2550.24,10.00
18.8003,33079.47,2675.26,38945.47,1530.09,0.00
19.2943,32758.71,2800.28,48716.76,1290.06,0.00
19.7883,32558.24,3250.38,44211.47,2580.25,10.00
20.2823,34603.19,34681.13,41914.24,12285.56,0.00
20.7763,36006.76,155371.94,3080.35,15709.09,60.00
21.2703,34322.49,166045.46,4910.88,15358.69,0.00
21.7643,32267.56,137634.66,1190.05,22368.42,0.00
22.2583,34222.24,103613.49,28890.53,5351.06,10.00
22.7523,34061.85,7827.22,46539.18,2090.16,0.00
23.2463,32979.23,3450.43,36869.72,1380.07,0.00
23.7403,33761.11,2900.31,23640.45,750.02,0.00
24.2343,32538.19,1025.04,7191.89,350.00,0.00
24.7283,30473.50,700.02,1030.04,490.01,0.00
25.2223,30623.83,637.51,6241.43,720.02,0.00
25.7163,31014.70,1937.64,43579.44,860.03,0.00
26.2103,34653.31,3700.50,111967.25,1960.14,0.00
26.7043,34162.10,3400.42,24441.86,2630.25,0.00
27.1983,34292.42,86659.43,20144.85,23039.55,0.00
27.6923,33851.33,132787.39,5991.31,27778.41,0.00
28.1863,33991.68,54407.31,30514.06,1920.14,0.00
28.6804,31475.74,5038.42,147916.97,1630.10,0.00
29.1744,35104.45,2775.28,21326.64,650.02,0.00
29.6684,32878.99,52550.12,44111.14,22047.90,0.00
30.1624,42454.99,146437.28,8682.76,3330.41,0.00
30.6564,38002.08,8927.89,5861.26,830.03,0.00
31.1504,44561.60,5175.97,4200.65,720.02,20.00
31.6444,42996.66,63872.85,2400.21,2080.16,0.00
32.1384,38052.22,129910.13,2560.24,1850.13,10.00
32.6324,37009.40,123425.88,1270.06,1710.11,0.00
33.1264,38553.61,151403.08,990.04,1530.09,0.00
33.6204,34843.79,65618.53,1830.12,1090.04,0.00
34.1144,37611.02,86558.79,1930.14,1470.08,0.00
34.6084,36548.18,109055.29,1570.09,1830.12,0.00
35.1024,38613.77,79793.10,2090.16,1420.07,0.00
35.5964,39516.31,68457.30,3380.42,1070.04,0.00
36.0904,36919.16,118104.49,940.03,1630.10,0.00
36.5844,39546.40,173954.74,760.02,1800.12,0.00
37.0784,35756.11,31836.77,760.02,870.03,0.00
37.5724,35314.98,42916.80,580.01,1520.09,0.00
38.0664,38663.91,141208.08,750.02,1630.10,0.00
38.5605,34633.26,101107.46,1080.04,2310.20,0.00
39.0545,36457.94,93113.87,650.02,650.02,0.00
39.5485,35304.96,18324.69,620.01,910.03,0.00
40.0425,35104.45,55085.00,890.03,610.01,0.00
40.5365,33971.63,33189.96,600.01,1160.05,0.00
41.0305,37801.54,112835.57,750.02,1650.10,0.00
41.5245,32848.92,46980.03,640.02,1210.05,10.00
42.0185,34543.04,47067.83,540.01,1050.04,10.00
42.5125,36056.89,114776.52,740.02,1450.08,0.00
43.0065,33490.46,43656.62,1190.05,1680.10,0.00
43.5005,35485.42,117612.81,840.03,2860.30,10.00
43.9945,37651.13,141321.73,860.03,1960.14,10.00
44.4885,34883.89,67640.78,540.01,1460.08,10.00
44.9825,36498.04,145085.59,570.01,2500.23,0.00
45.4765,36107.02,129253.99,710.02,3070.35,0.00
45.9705,37019.43,135109.83,740.02,3900.56,0.00
46.4645,36528.12,91389.87,1390.07,1760.11,0.00
46.9585,33500.48,49212.82,1750.11,9933.64,40.00
47.4525,37129.72,100087.55,3630.48,29973.07,10.00
47.9465,36397.78,71284.10,30995.14,43038.15,80.00
48.4406,34813.72,18111.91,19023.24,6341.48,0.00
48.9346,35415.24,2225.18,5130.96,3650.49,10.00
49.4286,31906.72,775.02,1760.11,1030.04,0.00
49.9226,29451.29,200.00,1400.07,260.00,0.00
50.4166,27948.18,250.00,220.00,370.01,0.00
50.9106,28158.61,312.50,220.00,320.00,0.00
51.4046,28018.32,212.50,370.00,270.00,10.00
51.8986,26996.29,37.50,840.03,460.01,0.00
52.3926,28058.40,137.50,430.01,200.00,0.00
52.8866,27978.24,87.50,310.00,270.00,0.00
53.3806,26785.89,62.50,320.00,200.00,0.00
53.8746,27497.28,25.00,140.00,90.00,0.00


          Printed:4/29/2018 10:15:03 AM
