D:\Data\McGill_4wk_ctl_femurhead.b\094SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:08:14 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5216,25172.86,12.50,1670.10,6151.39,10.00
1.0156,25273.05,73520.81,860.03,5150.98,0.00
1.5096,25623.69,91415.04,1730.11,5110.96,20.00
2.0036,26174.72,97657.69,1280.06,8592.72,0.00
2.4976,27527.34,113049.82,910.03,9423.27,10.00
2.9916,26645.61,130137.26,920.03,10243.87,0.00
3.4856,25804.02,130982.72,630.01,11604.96,30.00
3.9796,26846.00,136157.58,820.02,9933.64,0.00
4.4736,27246.78,120121.84,680.02,13496.71,10.00
4.9676,27026.35,122543.03,470.01,14147.37,0.00
5.4616,27136.57,126667.62,560.01,8022.37,0.00
5.9557,25834.08,132522.35,1390.07,7221.92,10.00
6.4497,26755.83,115419.36,550.01,8992.98,0.00
6.9437,27507.30,132295.19,690.02,10163.81,10.00
7.4377,26505.35,123968.22,610.01,12075.37,0.00
7.9317,26575.48,130742.96,660.02,11184.61,0.00
8.4257,26876.06,134213.63,1650.10,23850.95,0.00
8.9197,27988.26,119844.44,1550.09,16600.15,10.00
9.4137,29020.38,133645.65,870.03,18052.00,0.00
9.9077,27216.73,130982.72,1090.04,17861.75,0.00
10.4017,27427.14,133557.28,880.03,18082.04,0.00
10.8957,26856.02,120462.30,3580.47,17391.14,0.00
11.3897,26435.21,83477.35,23880.87,4560.77,0.00
11.8837,26074.53,5000.91,25493.78,2120.17,0.00
12.3777,28809.94,4600.77,27467.60,1820.12,10.00
12.8717,26304.97,2125.16,24612.17,1250.06,10.00
13.3657,26585.50,2212.68,28249.19,1460.08,0.00
13.8597,26876.06,2362.70,22468.47,760.02,0.00
14.3537,26645.61,2150.17,22488.51,680.02,0.00
14.8477,26575.48,2575.24,30293.57,770.02,0.00
15.3417,25393.27,3825.53,36849.66,1250.06,20.00
15.8358,27467.22,3350.41,34663.95,940.03,0.00
16.3298,27066.43,42490.48,10273.86,12705.95,10.00
16.8238,27056.41,121269.34,1160.05,24482.07,0.00
17.3178,26224.81,135942.97,1210.05,16469.99,0.00
17.8118,26946.20,122845.72,1550.09,18492.59,0.00
18.3058,26385.12,128799.77,770.02,15829.23,0.00
18.7998,26966.23,119768.79,630.01,15248.56,20.00
19.2938,28028.34,135879.85,560.01,12155.44,10.00
19.7878,26555.44,126503.63,950.03,13046.27,0.00
