D:\Data\McGill_4wk_ctl_femurhead.b\078SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:51:34 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24271.25,12.50,8432.60,1830.12,20.00
1.0160,25613.67,1537.59,31646.64,9843.57,50.00
1.5100,27156.61,31247.93,280451.21,100420.27,180.00
2.0040,27727.74,118608.80,6341.47,17951.87,70.00
2.4980,26565.46,121723.31,1550.09,9743.50,10.00
2.9920,28008.30,129014.26,1660.10,9012.99,50.00
3.4860,27747.78,141182.82,960.03,10484.05,20.00
3.9800,26695.71,136271.19,1030.04,7622.14,30.00
4.4740,26665.65,133708.74,760.02,9333.21,20.00
4.9681,27577.44,120399.25,430.01,8682.78,20.00
5.4620,26615.56,132206.84,580.01,8202.48,0.00
5.9561,27096.49,120701.88,970.03,10654.18,0.00
6.4501,27367.02,122492.59,680.02,10734.24,80.00
6.9441,26525.39,129594.68,1030.04,6381.50,20.00
7.4381,25703.84,132131.12,930.03,9333.21,10.00
7.9321,26545.42,106145.17,980.04,7432.03,0.00
8.4261,27136.57,111852.60,1270.06,7952.33,20.00
8.9201,25994.38,123362.82,870.03,8062.39,30.00
9.4141,27276.84,125898.11,1150.05,8302.54,20.00
9.9081,26936.18,135034.10,2080.16,8442.63,10.00
10.4021,26465.27,124296.15,800.02,10464.03,10.00
10.8961,26124.62,121559.38,1550.09,16580.12,10.00
11.3901,27457.20,158039.54,8892.89,20725.82,0.00
11.8841,27908.10,105628.73,24882.65,9083.04,0.00
12.3781,27407.10,23031.75,33861.94,1830.12,160.00
12.8721,27677.64,3412.92,123274.04,2150.17,0.00
13.3661,27537.36,1637.60,168807.18,1120.05,0.00
13.8601,27086.47,1475.08,151981.24,1010.04,0.00
14.3541,27166.63,737.52,49258.71,590.01,10.00
14.8481,26304.97,775.02,77076.96,600.01,0.00
15.3421,25964.32,875.03,85678.00,1450.08,0.00
15.8362,26565.46,962.53,41964.39,1410.07,0.00
16.3302,27427.14,1350.07,65335.96,1600.09,0.00
16.8242,26435.21,1150.05,89492.35,1030.04,0.00
17.3182,28399.10,1637.60,59358.76,1090.04,0.00
17.8122,27367.02,1662.60,39637.46,820.02,0.00
18.3062,26264.89,1675.10,28469.65,950.03,0.00
18.8002,26465.27,8277.49,30554.15,7341.99,60.00
19.2942,26956.22,67464.92,37732.07,6771.69,0.00
19.7882,27888.06,14707.85,26716.11,2790.29,0.00
20.2822,27717.72,2812.79,27026.73,1820.12,0.00
20.7762,26785.89,2225.18,27277.22,2790.29,0.00
21.2702,27306.90,2125.16,28650.03,1850.13,0.00
21.7642,27116.53,2087.66,39838.04,1320.06,0.00
22.2582,27026.35,1937.64,18762.88,1390.07,0.00
22.7522,27166.63,1637.60,18762.88,1640.10,0.00
23.2462,28389.08,3187.87,22758.95,2530.24,0.00
23.7402,27467.22,41926.25,13466.64,12615.86,0.00
24.2342,27617.52,111083.91,3930.57,25964.82,10.00
24.7282,27126.55,131474.88,930.03,19504.01,0.00
25.2222,27587.46,139515.96,1650.10,27377.59,0.00
25.7163,27827.94,124523.18,1160.05,27738.33,0.00
26.2103,26024.44,136195.44,1100.04,25263.50,0.00
26.7043,26595.52,134769.01,1620.10,17731.58,0.00
27.1983,28258.81,142774.10,1110.05,12445.71,0.00
27.6923,29421.23,141586.94,1060.04,15088.38,10.00
28.1863,27797.88,144984.52,1490.08,22518.67,0.00
28.6803,26405.16,134365.09,1290.06,23390.15,10.00
29.1743,27517.32,95807.25,14357.54,9633.42,10.00
29.6683,27246.78,39431.40,20024.67,2820.29,0.00
30.1623,27126.55,4050.60,18432.43,1280.06,0.00
30.6563,27106.51,1950.14,24051.17,1700.11,0.00
31.1503,27637.56,2525.23,28179.05,1680.10,0.00
31.6443,27336.96,2037.65,31015.19,1790.12,10.00
32.1383,28369.04,2375.20,31315.87,1100.04,0.00
32.6323,25884.17,1325.06,10243.84,550.01,0.00
33.1263,24401.48,587.51,900.03,260.00,0.00
33.6203,25713.86,1000.04,23680.52,1340.07,0.00
34.1143,27106.51,43029.65,15668.99,23620.54,0.00
34.6083,29060.47,132610.70,17220.85,10594.13,0.00
35.1023,25202.92,8677.73,49670.18,1360.07,0.00
35.5964,28920.18,41136.37,20675.64,10494.06,20.00
36.0904,32157.30,100490.47,7772.21,5211.00,0.00
36.5844,33149.64,13519.13,8382.57,790.02,10.00
37.0784,36678.52,4163.13,8102.40,570.01,0.00
37.5724,33570.65,65643.65,2920.31,2940.32,0.00
38.0664,34272.37,86797.79,2610.25,910.03,10.00
38.5604,31345.44,6564.06,2180.17,940.03,0.00
39.0544,32959.19,124952.05,1400.07,1580.09,0.00
39.5484,32508.12,22868.98,1190.05,680.02,0.00
40.0424,33650.85,94913.59,800.02,1720.11,0.00
40.5364,31505.81,94259.12,590.01,2570.24,10.00
41.0304,31355.47,108110.38,530.01,1950.14,0.00
41.5244,30293.11,120815.37,760.02,1570.09,0.00
42.0184,30062.60,49915.34,660.02,1510.08,0.00
42.5124,31305.35,144453.99,640.02,2150.17,0.00
43.0064,32107.19,47168.17,790.02,1340.07,0.00
43.5004,29411.21,28930.37,540.01,2510.23,0.00
43.9944,32889.02,60696.02,450.01,1020.04,0.00
44.4884,27717.72,7764.69,400.01,2100.16,0.00
44.9824,32247.51,112772.56,510.01,5050.94,0.00
45.4765,30212.93,66547.98,730.02,4150.63,20.00
45.9705,32237.49,98992.17,6361.48,47352.49,20.00
46.4645,33600.72,71196.14,19013.23,23630.56,30.00
46.9585,30683.96,17899.13,35967.31,16660.22,0.00
47.4525,31185.08,2762.78,3850.54,1300.06,0.00
47.9465,31155.01,1125.05,3880.55,660.02,0.00
48.4405,26916.14,975.03,1460.08,240.00,0.00
48.9345,25623.69,250.00,280.00,410.01,0.00
49.4285,25673.78,400.01,3240.38,890.03,10.00
49.9225,29872.19,1162.55,6031.33,1120.05,10.00
50.4165,30493.54,875.03,5221.00,1020.04,0.00
50.9105,30112.71,775.02,5130.96,860.03,0.00
51.4045,29822.08,950.03,14157.34,970.03,0.00
51.8985,30182.86,950.03,4670.80,1060.04,0.00
52.3925,30363.26,825.02,4290.67,770.02,0.00
52.8865,30082.65,612.51,4190.64,910.03,0.00
53.3805,28719.76,1037.54,8232.48,1180.05,0.00
53.8745,27206.71,175.00,360.00,200.00,0.00


          Printed:4/29/2018 10:52:31 AM
