D:\Data\McGill_4wk_ctl_femurhead.b\062SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:34:55 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5215,24371.43,0.00,2550.24,700.02,0.00
1.0155,24491.65,700.02,850.03,410.01,40.00
1.5095,25443.36,1250.06,280.00,900.03,10.00
2.0035,24692.00,1700.10,390.01,650.02,440.01
2.4975,24461.59,2337.70,410.01,910.03,0.00
2.9915,23880.58,1287.56,510.01,720.02,0.00
3.4855,24621.87,1312.56,1110.05,1000.04,0.00
3.9795,23800.44,1475.08,1620.10,1370.07,0.00
4.4735,25303.10,600.01,5561.13,2380.21,0.00
4.9675,26094.57,2250.18,5881.27,1930.14,0.00
5.4615,27968.22,1537.59,20615.55,1790.12,0.00
5.9555,28208.71,56528.33,293399.10,86303.62,40.00
6.4495,26375.10,138379.57,9723.46,18913.17,80.00
6.9435,27928.14,138291.19,2550.24,10073.74,0.00
7.4376,28479.26,135602.13,980.04,9223.13,0.00
7.9316,26455.25,148673.58,990.04,19744.36,0.00
8.4256,27276.84,135627.38,1640.10,18312.35,0.00
8.9196,26014.42,125494.45,710.02,16269.75,0.00
9.4136,27357.00,143140.38,700.02,13947.17,0.00
9.9076,27377.04,134920.49,680.02,7241.93,0.00
10.4016,29701.83,136927.65,860.03,11484.86,0.00
10.8956,26034.46,116881.62,670.02,12866.10,0.00
11.3896,26615.56,118545.77,580.01,12655.90,0.00
11.8836,26114.61,136321.69,1510.08,16690.26,0.00
12.3776,27076.45,125355.69,1010.04,13326.54,0.00
12.8716,26835.98,131967.06,610.01,13997.22,0.00
13.3656,27266.82,119264.43,560.01,15208.52,0.00
13.8596,26815.94,119592.25,710.02,27888.63,0.00
14.3536,26405.16,127046.08,1300.06,28890.73,0.00
14.8476,26284.93,127588.56,940.03,25774.46,10.00
15.3416,25653.75,116037.03,1110.05,18202.20,0.00
15.8356,26254.87,122606.09,3560.46,17291.01,0.00
16.3296,25994.38,65028.24,13686.86,3760.52,0.00
16.8237,26184.74,8189.94,16640.13,1220.05,0.00
17.3177,25623.69,1737.61,18252.19,1660.10,0.00
17.8117,27126.55,1987.64,20204.94,2740.28,0.00
18.3057,28078.44,2850.30,56627.19,2590.25,0.00
18.7997,28168.63,12017.74,29060.90,7191.91,0.00
19.2937,26775.87,114537.04,2400.21,17120.80,0.00
19.7877,26585.50,118243.18,1810.12,27237.31,0.00
20.2817,26585.50,120361.42,3780.52,22358.41,0.00
20.7757,27597.48,13856.97,26155.03,1810.12,0.00
21.2697,27016.34,2637.75,22418.39,1120.05,10.00
21.7637,25182.88,2512.73,20936.04,1290.06,0.00
22.2577,27026.35,1937.64,26766.21,1950.14,0.00
22.7517,26946.20,50417.16,11935.21,18482.58,0.00
23.2457,26425.19,119794.00,4160.63,19353.79,0.00
23.7397,27737.76,85653.16,14507.70,8712.80,10.00
24.2337,28359.01,24684.61,30654.37,1850.13,0.00
24.7277,27918.12,3187.87,22618.72,2280.19,0.00
25.2217,27837.96,2262.69,31335.92,870.03,0.00
25.7157,27847.98,2150.17,41753.75,1200.05,0.00
26.2097,27236.76,2475.22,33310.59,1390.07,0.00
26.7037,26956.22,2500.23,35656.50,1010.04,0.00
27.1978,27677.64,2950.32,42375.66,2880.31,0.00
27.6918,28799.92,57632.90,12986.17,21236.61,0.00
28.1858,27797.88,146677.32,1820.12,21937.72,0.00
28.6798,27136.57,122959.23,5090.95,19353.79,0.00
29.1738,28569.45,120664.04,3040.34,21867.61,0.00
29.6678,30503.57,142231.03,1630.10,17741.59,0.00
