D:\Data\McGill_4wk_ctl_femurhead.b\016SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:47:02 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,23499.93,0.00,180.00,360.00,0.00
1.0161,25142.81,237.50,220.00,380.01,0.00
1.5101,24752.11,250.00,140.00,290.00,0.00
2.0041,24842.27,612.51,330.00,380.01,10.00
2.4981,24141.03,562.51,230.00,310.00,0.00
2.9921,25583.62,362.50,290.00,580.01,0.00
3.4861,24441.55,412.51,3760.52,6181.41,0.00
3.9801,26345.04,587.51,6491.54,7752.21,0.00
4.4741,27597.48,500.01,5341.04,8032.38,10.00
4.9681,27847.98,375.01,3540.46,1770.12,0.00
5.4621,24191.12,237.50,260.00,380.01,0.00
5.9561,24451.57,412.51,300.00,410.01,0.00
6.4501,25022.59,275.00,310.00,500.01,0.00
6.9441,24561.77,350.00,220.00,370.01,0.00
7.4381,24431.54,587.51,470.01,1320.06,10.00
7.9321,26485.31,975.03,7472.04,3030.34,0.00
8.4261,31185.08,1675.10,10774.25,1660.10,0.00
8.9201,30904.46,3412.92,14037.21,7161.89,30.00
9.4142,32698.57,37576.22,27968.62,96713.48,110.00
9.9082,30323.17,116755.56,5090.95,42917.77,0.00
10.4022,29361.10,111184.72,1750.11,6161.40,0.00
10.8962,31144.99,105968.81,8632.73,7281.95,0.00
11.3902,30764.14,117574.99,700.02,5050.94,0.00
11.8842,29501.40,119113.13,1550.09,4480.74,0.00
12.3782,28228.75,109319.88,1140.05,4210.65,0.00
12.8722,27507.30,59741.86,1110.05,1300.06,0.00
13.3662,28900.13,95354.13,900.03,2730.27,0.00
13.8602,29621.65,125343.08,1340.07,2580.25,0.00
14.3542,29661.74,114978.19,1270.06,2580.25,0.00
14.8482,30102.69,112545.72,710.02,3040.34,0.00
15.3422,31024.72,125456.61,1480.08,2490.23,0.00
15.8362,30814.25,122404.31,590.01,2650.26,0.00
16.3302,28529.36,118949.22,530.01,2250.19,0.00
16.8242,29691.80,116780.78,1470.08,1360.07,0.00
17.3182,29862.17,122543.03,1150.05,1750.11,0.00
17.8122,28809.94,34631.01,1370.07,980.04,0.00
18.3062,30222.95,103399.39,1000.04,1990.15,10.00
18.8002,29381.14,55863.12,1240.06,930.03,0.00
19.2943,28369.04,63584.02,1370.07,2000.15,20.00
19.7883,29020.38,116276.53,1330.06,2070.16,20.00
20.2823,29972.41,124939.44,630.01,1750.11,10.00
20.7763,28629.57,66472.62,1560.09,2160.17,0.00
21.2703,29230.82,81050.41,1050.04,1580.09,10.00
21.7643,28870.07,143620.34,1030.04,2570.24,10.00
22.2583,29300.97,100049.78,1350.07,1730.11,0.00
22.7523,29200.76,112911.20,530.01,2320.20,10.00
23.2463,29010.36,97632.52,920.03,2040.15,10.00
23.7403,29651.72,54595.55,1360.07,1750.11,10.00
24.2343,30814.25,103147.51,1260.06,1360.07,0.00
24.7283,29310.99,72578.33,1040.04,1860.13,0.00
25.2223,28369.04,72553.20,1790.12,1730.11,0.00
25.7163,29591.59,60696.02,1210.05,1510.08,0.00
26.2103,29180.72,98664.83,1250.06,2250.19,10.00
26.7043,29120.59,89741.58,730.02,1000.04,10.00
27.1983,28789.90,55950.98,900.03,1910.13,0.00
27.6923,29451.29,111310.73,2610.25,2130.17,0.00
28.1863,29962.39,127159.62,640.02,2570.24,0.00
28.6803,29792.02,100402.33,380.01,2260.19,10.00
29.1744,28108.51,86734.90,1060.04,2320.20,0.00
29.6684,32237.49,88018.01,650.02,2180.18,0.00
30.1624,30613.81,95819.84,790.02,2970.32,10.00
30.6564,30142.78,104218.03,840.03,3030.34,0.00
31.1504,29952.37,112054.23,420.01,2960.32,0.00
31.6444,28819.97,103865.38,460.01,3450.44,10.00
32.1384,29751.93,106762.42,560.01,3360.42,0.00
32.6324,29130.61,97833.94,530.01,3650.49,0.00
33.1264,35184.65,118167.53,2260.19,2570.24,50.00
33.6204,28860.05,101195.60,620.01,3610.48,0.00
34.1144,29140.63,98413.04,420.01,4290.68,0.00
34.6084,28940.22,110869.69,1160.05,5841.26,0.00
35.1024,29671.76,109634.87,1130.05,18542.66,30.00
35.5964,27497.28,98904.04,3250.39,39868.49,10.00
36.0904,29270.91,108387.54,10303.89,74534.17,90.00
36.5844,30854.34,19851.81,9853.55,4000.59,10.00
37.0784,29691.80,1650.10,3940.57,1060.04,0.00
37.5724,29431.25,1175.05,8832.86,1080.04,0.00
38.0664,29130.61,1425.07,6351.48,1130.05,10.00
38.5604,28809.94,1025.04,3690.50,1190.05,10.00
39.0545,27727.74,712.52,3010.33,2070.16,0.00
39.5485,26846.00,562.51,7151.87,4190.65,0.00
40.0425,27056.41,987.54,2700.27,2330.20,0.00
40.5365,25112.75,425.01,620.01,750.02,0.00
41.0305,24141.03,212.50,330.00,310.00,0.00
41.5245,25122.77,125.00,210.00,290.00,0.00
42.0185,24261.24,700.02,180.00,170.00,0.00
42.5125,24742.09,225.00,200.00,290.00,0.00
43.0065,24010.80,200.00,220.00,410.01,0.00
43.5005,25202.92,575.01,100.00,250.00,0.00
43.9945,24511.68,225.00,210.00,170.00,0.00
44.4885,25232.97,187.50,210.00,150.00,0.00
44.9825,24151.05,587.51,160.00,230.00,0.00
45.4765,23499.93,100.00,150.00,250.00,50.00
45.9705,24531.72,225.00,210.00,220.00,0.00
46.4645,24151.05,700.02,200.00,280.00,0.00
46.9585,24902.38,125.00,160.00,250.00,0.00
47.4525,24752.11,37.50,100.00,230.00,0.00
47.9465,25172.86,75.00,120.00,230.00,0.00
48.4405,24581.80,175.00,180.00,290.00,0.00
48.9346,24782.16,162.50,150.00,150.00,0.00
49.4286,24712.04,87.50,80.00,330.00,0.00
49.9226,24862.30,75.00,190.00,350.00,0.00
50.4166,24952.47,37.50,200.00,280.00,0.00
50.9106,24331.36,237.50,400.01,270.00,70.00
51.4046,24942.45,112.50,260.00,140.00,0.00
51.8986,25323.14,25.00,790.02,130.00,0.00
52.3926,23880.58,37.50,330.00,120.00,0.00
52.8866,24992.54,25.00,190.00,150.00,0.00
53.3806,23680.23,50.00,370.00,60.00,0.00
53.8746,25974.34,12.50,60.00,50.00,0.00


          Printed:4/29/2018 9:47:59 AM
