D:\Data\McGill_4wk_ctl_femurhead.b\029SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:00:33 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5219,24722.05,0.00,1230.06,240.00,0.00
1.0159,25052.65,487.51,3930.57,5401.07,0.00
1.5099,26465.27,762.52,5911.28,4610.78,0.00
2.0039,24872.32,862.53,700.02,540.01,0.00
2.4979,24611.86,900.03,410.01,690.02,0.00
2.9919,25263.03,1000.04,400.01,470.01,0.00
3.4859,24511.68,562.51,470.01,480.01,0.00
3.9799,24692.00,537.51,380.01,350.00,0.00
4.4739,24671.96,1100.04,610.01,370.01,0.00
4.9679,25563.58,412.51,380.01,590.01,0.00
5.4619,24141.03,362.50,430.01,340.00,0.00
5.9559,25212.94,962.53,380.01,290.00,0.00
6.4499,24982.52,287.50,320.00,330.00,0.00
6.9439,24762.12,887.53,9012.97,2440.22,0.00
7.4379,26735.79,1037.54,15658.97,1100.04,10.00
7.9319,27968.22,612.51,79872.96,1080.04,0.00
8.4259,27206.71,1125.05,41212.11,940.03,10.00
8.9199,26856.02,12355.54,46428.81,18282.31,60.00
9.4139,28138.57,125519.68,10233.83,19303.72,20.00
9.9080,27647.58,122076.42,6631.61,16620.17,10.00
10.4020,26916.14,75204.88,4350.69,13817.03,0.00
10.8960,27888.06,121105.40,1110.05,19063.38,0.00
11.3900,28389.08,128004.91,1180.05,15919.33,0.00
11.8840,29200.76,125885.50,1180.05,11765.10,10.00
12.3780,29661.74,140058.93,1180.05,18632.79,0.00
12.8720,28248.79,120348.81,1350.07,20715.80,0.00
13.3660,26795.91,122252.98,1000.04,22919.34,0.00
13.8600,26405.16,128042.76,1020.04,20385.30,10.00
14.3540,27797.88,133330.09,1030.04,25073.15,0.00
14.8480,27868.02,126705.47,1680.10,25183.35,10.00
15.3420,28078.44,110201.87,16289.71,7331.98,0.00
15.8360,27026.35,5776.21,26736.15,1860.13,0.00
16.3300,27597.48,3200.37,25784.33,2610.25,0.00
16.8240,25974.34,2025.15,23289.85,1610.10,0.00
17.3180,27757.80,2075.16,25854.46,1200.05,0.00
17.8120,28629.57,1825.12,20204.94,770.02,0.00
18.3060,26184.74,3187.87,20735.73,7101.86,0.00
18.8000,28399.10,133254.37,2410.21,5321.04,0.00
19.2941,29290.95,154107.84,1620.10,29522.08,0.00
19.7881,26926.16,117247.21,12485.71,5841.26,0.00
20.2821,25273.05,4163.13,1140.05,430.01,0.00
20.7761,25353.19,1262.56,740.02,310.00,0.00
21.2701,24862.30,612.51,3090.35,390.01,0.00
21.7641,25433.34,750.02,5341.04,420.01,10.00
22.2581,24822.23,937.53,14327.51,720.02,0.00
22.7521,26996.29,2187.67,42395.72,1610.10,60.00
23.2461,29942.34,2875.30,57671.55,2150.17,0.00
23.7401,30132.76,3062.84,43820.21,2290.19,0.00
24.2341,28819.97,1600.09,27718.11,1360.07,10.00
