D:\Data\McGill_4wk_ctl_femurhead.b\101SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:15:31 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24141.03,0.00,4540.75,5681.19,0.00
1.0160,25533.53,75091.76,1440.08,8842.88,0.00
1.5100,26375.10,88043.17,1160.05,15398.73,30.00
2.0040,28058.40,117297.65,1190.05,17160.85,0.00
2.4980,29170.70,138480.57,700.02,22678.94,0.00
2.9920,27176.65,127765.20,1290.06,13186.40,0.00
3.4860,25794.01,140614.55,2130.17,13586.80,0.00
3.9800,26775.87,132143.74,1900.13,16359.86,30.00
4.4740,26535.40,116982.47,1030.04,12295.57,30.00
4.9680,27577.44,125582.75,910.03,10614.15,0.00
5.4620,26515.37,138063.92,590.01,12595.84,0.00
5.9560,28098.48,129847.04,1280.06,11184.61,10.00
6.4500,26835.98,123640.29,1020.04,25674.27,630.02
6.9440,27517.32,141511.16,1100.04,15669.04,10.00
7.4381,27697.68,121672.87,1490.08,15779.17,0.00
7.9321,27256.80,121773.76,1310.06,18122.09,0.00
8.4261,25553.56,125456.61,4310.68,16710.28,20.00
8.9201,26946.20,87087.11,14397.59,10183.82,0.00
9.4141,27517.32,55499.16,15358.63,8882.91,0.00
9.9081,26976.25,101888.19,3790.53,21296.70,0.00
10.4021,26595.52,112759.95,1990.15,20585.61,0.00
10.8961,27166.63,137218.02,660.02,12105.40,0.00
11.3901,26986.27,117587.60,820.02,12375.64,0.00
11.8841,27006.32,117738.88,630.01,12155.44,0.00
12.3781,26695.71,122025.98,480.01,12315.59,10.00
12.8721,27016.34,133102.92,550.01,13867.08,0.00
13.3661,27296.88,115192.47,2370.21,12665.91,0.00
13.8601,26896.10,126528.86,990.04,9853.58,0.00
14.3541,27827.94,123753.80,920.03,11665.01,0.00
14.8481,27617.52,131172.01,620.01,11204.63,10.00
15.3421,26234.83,126011.64,550.01,11164.59,0.00
15.8361,26174.72,130717.72,1550.09,8802.85,10.00
16.3301,27417.12,133860.21,670.02,9403.26,0.00
16.8242,26244.85,124333.99,600.01,10964.43,0.00
17.3182,27357.00,120033.57,730.02,13686.90,10.00
17.8122,26104.59,111776.99,600.01,11965.27,0.00
18.3062,26505.35,130793.44,610.01,9012.99,0.00
18.8002,26765.85,131575.83,590.01,6981.80,0.00
19.2942,27417.12,109483.67,830.03,4700.81,0.00
19.7882,27016.34,119251.82,670.02,6701.65,0.00
20.2822,27036.37,128383.40,900.03,5881.27,0.00
20.7762,27186.67,142369.95,430.01,7852.27,0.00
21.2702,26715.75,130679.87,1010.04,24121.42,0.00
21.7642,27286.86,117675.84,1950.14,49008.35,40.00
22.2582,25703.84,73244.34,32097.69,20205.03,10.00
22.7522,26515.37,4863.36,13796.97,1630.10,0.00
23.2462,26685.69,625.01,16850.39,830.03,0.00
23.7402,26074.53,787.52,13456.63,720.02,0.00
24.2342,26274.91,387.51,11384.74,660.02,0.00
24.7282,26976.25,350.00,8072.39,1960.14,0.00
25.2222,26415.18,375.01,7341.97,530.01,0.00
25.7162,26876.06,550.01,5661.17,390.01,0.00
26.2102,27166.63,312.50,4660.80,670.02,0.00
26.7042,26164.70,400.01,7041.82,2250.19,0.00
27.1983,28028.34,387.51,6321.46,620.01,0.00
27.6923,26325.00,337.50,5701.19,860.03,0.00
28.1863,26515.37,237.50,4530.75,490.01,0.00
28.6803,25834.08,237.50,2100.16,270.00,0.00
29.1743,25964.32,100.00,490.01,370.01,0.00
29.6683,24120.99,62.50,340.00,220.00,0.00
30.1623,23970.73,75.00,350.00,460.01,0.00
30.6563,25523.51,12.50,270.00,290.00,0.00
31.1503,24040.85,550.01,380.01,160.00,0.00
31.6443,24932.43,50.00,260.00,210.00,0.00
32.1383,24862.30,2162.67,280.00,160.00,0.00
32.6323,24882.34,50.00,230.00,450.01,0.00
33.1263,24571.78,375.01,210.00,290.00,0.00
33.6203,24681.98,212.50,290.00,320.00,0.00
34.1143,24571.78,75.00,590.01,250.00,0.00
34.6083,25232.97,200.00,3120.36,370.01,0.00
35.1023,26074.53,337.50,9173.08,530.01,10.00
35.5963,26294.95,362.50,5741.21,410.01,0.00
36.0903,28068.42,500.01,10153.77,390.01,0.00
36.5844,27958.20,500.01,6701.64,700.02,0.00
37.0784,28359.01,600.01,14808.03,610.01,0.00
37.5724,29331.04,512.51,8202.46,470.01,0.00
38.0664,29160.68,425.01,4710.81,390.01,0.00
38.5604,26906.12,237.50,2350.20,230.00,0.00
39.0544,24932.43,50.00,300.00,210.00,0.00
39.5484,25413.30,175.00,4950.90,1140.05,0.00
40.0424,28980.30,550.01,4540.75,820.02,0.00
40.5364,31485.76,1075.04,7281.94,610.01,0.00
41.0304,26655.63,87.50,700.02,90.00,0.00
41.5244,24471.61,100.00,230.00,180.00,0.00
42.0184,24882.34,50.00,270.00,130.00,0.00
42.5124,25703.84,50.00,450.01,230.00,0.00
43.0064,25773.97,75.00,1880.13,380.01,0.00
43.5004,27507.30,387.51,3370.42,590.01,0.00
43.9944,27747.78,425.01,2040.15,360.00,0.00
44.4884,26405.16,137.50,620.01,410.01,0.00
44.9824,25202.92,75.00,560.01,290.00,0.00
45.4764,23439.82,50.00,250.00,270.00,0.00
45.9704,24912.39,87.50,1210.05,310.00,0.00
46.4644,27948.18,837.53,4160.63,1200.05,0.00
46.9585,30804.23,1112.54,4880.87,1050.04,0.00
47.4525,30393.32,850.03,3740.51,1380.07,0.00
47.9465,29130.61,300.00,2280.19,680.02,0.00
48.4405,27126.55,812.52,5761.22,1360.07,20.00
48.9345,31104.90,1112.54,5391.06,1300.06,0.00
49.4285,31796.47,1050.04,5180.98,1460.08,0.00
49.9225,30423.39,950.03,5100.95,1470.08,10.00
50.4165,29341.06,912.53,8412.59,1720.11,0.00
50.9105,30704.01,837.53,8562.68,1570.09,10.00
51.4045,30874.39,812.52,4420.72,900.03,0.00
51.8985,28739.80,812.52,4390.71,1360.07,10.00
52.3925,30263.04,1375.07,7572.10,1260.06,0.00
52.8865,30483.52,762.52,4750.83,1380.07,10.00
53.3805,31616.06,1412.57,5331.04,1050.04,0.00
53.8745,26164.70,25.00,200.00,70.00,0.00


          Printed:4/29/2018 11:16:29 AM
