D:\Data\McGill_4wk_ctl_femurhead.b\052SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:24:30 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,25443.36,0.00,3980.58,360.00,10.00
1.0160,23580.06,125.00,280.00,380.01,0.00
1.5100,25022.59,850.03,330.00,370.01,0.00
2.0040,24832.25,562.51,320.00,410.01,0.00
2.4980,25202.92,1187.55,420.01,650.02,10.00
2.9920,25012.58,737.52,550.01,640.02,0.00
3.4861,24351.40,875.03,500.01,650.02,0.00
3.9801,24802.20,1075.04,420.01,560.01,0.00
4.4741,24962.48,500.01,530.01,330.00,0.00
4.9681,23960.72,725.02,480.01,400.01,0.00
5.4621,25633.71,675.02,230.00,450.01,0.00
5.9561,24972.50,625.01,340.00,490.01,0.00
6.4501,24381.45,375.01,1020.04,1210.05,10.00
6.9441,26445.23,1175.05,5070.94,1170.05,20.00
7.4381,27847.98,1462.58,17030.62,9383.24,50.00
7.9321,27587.46,91465.37,55221.45,33661.71,130.00
8.4261,27607.50,160404.17,2830.29,21707.35,30.00
8.9201,27116.53,130364.40,1060.04,16439.95,10.00
9.4141,26485.31,126541.47,620.01,16750.33,10.00
9.9081,27226.75,135867.23,660.02,15418.76,10.00
10.4021,26665.65,124573.65,1090.04,13837.05,0.00
10.8961,27306.90,123097.96,14918.15,4610.78,0.00
11.3901,27787.86,4200.64,23369.99,1550.09,0.00
11.8841,27677.64,2000.15,24511.98,2220.18,0.00
12.3781,26886.08,2237.68,15248.51,1190.05,0.00
12.8721,28359.01,2737.77,21476.88,1180.05,0.00
13.3662,27246.78,1575.09,29381.58,1380.07,0.00
13.8602,26755.83,2475.22,38293.63,4530.76,0.00
14.3542,26715.75,83590.54,4970.90,20255.11,10.00
14.8482,27948.18,126478.40,9103.03,10754.26,0.00
15.3422,27507.30,43167.58,13716.89,2850.30,0.00
15.8362,26896.10,4450.72,17671.43,1110.05,0.00
16.3302,27547.38,2387.71,20675.64,1600.09,10.00
16.8242,26725.77,1762.61,33029.91,1760.11,0.00
17.3182,27216.73,1662.60,25644.06,1340.07,0.00
17.8122,28088.46,2037.65,35736.71,870.03,0.00
18.3062,27607.50,1362.57,27838.35,680.02,0.00
18.8002,26695.71,2037.65,24381.75,1700.11,0.00
19.2942,27827.94,1325.06,23690.54,680.02,0.00
19.7882,27918.12,1912.63,28880.51,2170.17,0.00
20.2822,28158.61,2175.17,26134.99,1510.08,0.00
20.7762,25974.34,1537.59,26635.96,1490.08,0.00
21.2702,27507.30,1900.13,22608.70,2510.23,0.00
21.7642,28248.79,68193.50,6751.67,19143.50,0.00
22.2582,27687.66,140021.05,1560.09,18803.02,0.00
22.7522,26204.78,127096.55,2200.18,20996.23,0.00
23.2463,27687.66,134970.97,980.04,16850.46,0.00
23.7403,27437.16,135627.38,810.02,14387.62,0.00
24.2343,26715.75,130831.29,3220.38,18262.28,0.00
24.7283,28268.83,118507.94,24491.95,15659.03,0.00
25.2223,26765.85,95706.56,23550.30,14357.59,0.00
25.7163,27326.94,85716.05,16129.52,20886.06,20.00
26.2103,27346.98,98501.17,16469.93,21336.76,10.00
26.7043,26415.18,133254.37,2960.32,20815.96,10.00
27.1983,27146.59,146083.56,3070.35,18392.46,0.00
27.6923,27477.24,115305.92,24271.55,16780.37,10.00
28.1863,27627.54,11717.49,31807.01,1620.10,0.00
28.6803,27116.53,3287.89,87318.34,1250.06,0.00
29.1743,28549.41,2775.28,46368.61,1440.08,0.00
29.6683,27627.54,2500.23,64270.92,1110.05,0.00
30.1623,27878.04,1662.60,31847.10,1240.06,0.00
30.6563,27807.90,3587.97,46057.55,8022.37,0.00
31.1503,30964.59,85615.43,18632.71,8622.74,0.00
31.6443,29641.70,117801.92,18832.98,10684.21,0.00
32.1383,32297.63,91880.62,5471.10,2600.25,0.00
32.6324,33620.77,9027.96,6331.47,660.02,0.00
33.1264,35304.96,4625.78,5751.21,3050.34,0.00
33.6204,32598.33,108702.52,3880.55,2040.15,0.00
34.1144,30764.14,139957.90,1360.07,1870.13,0.00
34.6084,33570.65,126415.32,2570.24,2230.18,0.00
35.1024,32207.42,155751.18,1800.12,3750.52,0.00
35.5964,30934.52,92220.38,1670.10,3260.39,0.00
36.0904,31094.88,56189.45,2970.32,1080.04,0.00
36.5844,29541.48,15208.40,4130.62,580.01,0.00
37.0784,29411.21,14858.02,2130.17,590.01,0.00
37.5724,31916.75,18212.04,5981.31,830.03,0.00
38.0664,32969.21,47832.96,2880.30,1110.05,0.00
38.5604,28809.94,35721.29,900.03,1130.05,0.00
39.0544,30523.61,47393.95,730.02,870.03,0.00
39.5484,33300.00,98526.35,840.03,2050.15,0.00
40.0424,30814.25,53917.89,500.01,900.03,30.00
40.5364,30944.54,24672.09,720.02,1180.05,0.00
41.0304,31144.99,108841.10,400.01,1820.12,0.00
41.5244,31846.59,129418.03,530.01,2120.17,0.00
42.0184,29731.89,74702.15,500.01,990.04,10.00
42.5124,30844.32,66120.92,610.01,1780.12,0.00
43.0065,31636.10,100490.47,730.02,1750.11,0.00
43.5005,31024.72,84005.55,540.01,1510.08,0.00
43.9945,31235.19,97443.68,670.02,1980.14,20.00
44.4885,30463.48,53767.30,1040.04,970.03,0.00
44.9825,30533.63,37187.66,460.01,960.03,0.00
45.4765,29782.00,91905.79,660.02,2190.18,0.00
45.9705,32708.59,131348.68,660.02,2550.24,0.00
46.4645,32107.19,114889.97,1030.04,1700.11,0.00
46.9585,28599.51,50868.82,590.01,2240.18,0.00
47.4525,30503.57,114524.44,730.02,10213.84,20.00
47.9465,30964.59,138796.23,930.03,19363.81,20.00
48.4405,32558.24,132143.74,2690.27,79804.02,100.00
48.9345,32257.53,76637.75,25473.74,33230.65,50.00
49.4285,30293.11,9215.58,9673.43,3440.44,10.00
49.9225,30513.59,1750.11,6751.67,3240.39,0.00
50.4165,26495.33,425.01,680.02,650.02,0.00
50.9105,24802.20,287.50,290.00,230.00,0.00
51.4045,24241.20,175.00,350.00,1870.13,20.00
51.8985,24551.75,150.00,250.00,150.00,20.00
52.3925,25533.53,62.50,3150.36,530.01,0.00
52.8866,24972.50,12.50,770.02,370.01,0.00
53.3806,24772.14,112.50,1030.04,370.01,0.00
53.8746,23199.42,125.00,90.00,70.00,0.00


          Printed:4/29/2018 10:25:27 AM
