D:\Data\McGill_4wk_ctl_femurhead.b\010SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:40:46 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24080.92,0.00,190.00,190.00,0.00
1.0160,25032.61,0.00,160.00,140.00,0.00
1.5100,23730.32,100.00,150.00,210.00,0.00
2.0041,24481.63,412.51,360.00,170.00,0.00
2.4981,24010.80,300.00,270.00,260.00,0.00
2.9921,24361.42,150.00,150.00,220.00,0.00
3.4861,23840.51,487.51,140.00,220.00,0.00
3.9801,24882.34,112.50,190.00,400.01,0.00
4.4741,23650.18,137.50,130.00,220.00,0.00
4.9681,24020.82,200.00,130.00,180.00,0.00
5.4621,24141.03,112.50,310.00,310.00,0.00
5.9561,24942.45,62.50,140.00,220.00,0.00
6.4501,23580.06,162.50,110.00,160.00,0.00
6.9441,24461.59,125.00,160.00,170.00,0.00
7.4381,24141.03,200.00,610.01,910.03,0.00
7.9321,24281.27,1925.13,4860.87,5361.06,0.00
8.4261,24291.29,300.00,2000.15,2140.17,0.00
8.9201,25032.61,300.00,370.00,600.01,0.00
9.4141,24151.05,275.00,290.00,320.00,0.00
9.9081,23920.65,262.50,530.01,590.01,0.00
10.4021,23750.35,275.00,240.00,470.01,0.00
10.8961,23239.49,187.50,180.00,510.01,0.00
11.3902,24361.42,475.01,180.00,570.01,0.00
11.8841,24661.95,625.01,3350.41,2350.20,0.00
12.3782,28749.82,1137.55,7922.30,3420.43,0.00
12.8722,32107.19,1125.05,5721.20,2180.18,0.00
13.3662,31455.69,2212.68,7031.81,10263.88,40.00
13.8602,32999.28,35821.55,35205.33,50584.13,70.00
14.3542,32016.98,64538.44,22047.79,66160.93,70.00
14.8482,29621.65,99306.93,6581.59,57833.00,30.00
15.3422,30443.43,88168.97,3580.47,27257.35,10.00
15.8362,30954.57,119781.39,970.03,10674.20,10.00
16.3302,30774.16,123842.09,510.01,9773.52,0.00
16.8242,30152.80,117486.75,870.03,4630.79,10.00
17.3182,29852.15,84772.73,990.04,3120.36,10.00
17.8122,31505.81,123236.68,630.01,4730.82,0.00
18.3062,29621.65,106510.48,550.01,3910.56,20.00
18.8002,28809.94,109193.89,960.03,2830.30,0.00
19.2942,31295.33,64475.64,1860.13,1880.13,20.00
19.7882,31465.72,107808.02,990.04,2590.25,10.00
20.2822,29541.48,72779.39,1090.04,2530.24,0.00
20.7762,28218.73,81000.12,930.03,2000.15,0.00
21.2703,29511.42,95643.62,890.03,2930.32,0.00
21.7642,29260.89,84948.81,630.01,1200.05,0.00
22.2583,30443.43,79906.25,3820.53,2260.19,0.00
22.7523,28679.67,83867.21,680.02,1330.07,0.00
23.2463,29551.51,85150.05,770.02,2090.16,0.00
23.7403,29671.76,101107.46,270.00,2090.16,10.00
24.2343,28389.08,111966.02,390.01,2350.20,0.00
24.7283,29521.44,123072.73,520.01,2730.27,0.00
25.2223,30433.41,107908.80,890.03,2850.30,0.00
25.7163,27677.64,90496.50,490.01,3280.40,10.00
26.2103,29110.57,116427.80,820.02,2460.22,0.00
26.7043,29441.27,53541.43,830.03,910.03,10.00
27.1983,28669.65,57344.20,1320.06,3850.55,0.00
27.6923,30493.54,109093.09,950.03,2090.16,0.00
28.1863,28619.55,95190.50,930.03,2700.27,0.00
28.6803,29130.61,93516.59,750.02,2840.30,0.00
29.1743,28559.43,31222.87,2370.21,1310.06,0.00
29.6683,30493.54,57909.05,1330.06,1030.04,20.00
30.1623,29310.99,68407.06,750.02,4670.80,20.00
30.6563,30714.03,138253.31,1000.04,11514.89,0.00
31.1503,31716.29,99898.68,900.03,5421.08,0.00
31.6444,31004.68,109256.88,1950.14,20946.16,10.00
32.1384,29341.06,65605.97,3010.33,20635.68,70.00
32.6324,30393.32,83653.42,7532.08,77711.93,40.00
33.1264,32828.88,89225.74,22999.36,68190.94,100.00
33.6204,30473.50,31160.23,16570.05,7482.06,20.00
34.1144,32087.14,1787.62,3060.34,1200.05,0.00
34.6084,31054.79,1475.08,3240.38,1380.07,0.00
35.1024,30403.35,1075.04,6161.39,2440.22,0.00
35.5964,30523.61,950.03,3730.51,3120.36,10.00
36.0904,27076.45,362.50,1890.13,1300.06,0.00
36.5844,25032.61,437.51,250.00,690.02,0.00
37.0784,25092.72,325.00,200.00,330.00,0.00
37.5724,23950.70,350.00,310.00,380.01,0.00
38.0664,23970.73,237.50,420.01,370.01,0.00
38.5604,24241.20,312.50,210.00,330.00,0.00
39.0544,24992.54,287.50,230.00,310.00,0.00
39.5484,24181.10,212.50,180.00,280.00,0.00
40.0424,23860.54,275.00,240.00,530.01,0.00
40.5364,23700.27,237.50,130.00,420.01,0.00
41.0304,24331.36,412.51,200.00,270.00,0.00
41.5244,23309.61,262.50,110.00,260.00,0.00
42.0185,24161.06,275.00,130.00,420.01,0.00
42.5125,23620.13,100.00,180.00,200.00,0.00
43.0065,24792.18,287.50,200.00,300.00,0.00
43.5005,24782.16,250.00,220.00,240.00,0.00
43.9945,23509.94,187.50,470.01,230.00,30.00
44.4885,23519.96,137.50,340.00,310.00,0.00
44.9825,24451.57,137.50,150.00,160.00,0.00
45.4765,25483.43,250.00,180.00,230.00,0.00
45.9705,23790.42,212.50,180.00,150.00,0.00
46.4645,24591.82,212.50,130.00,250.00,0.00
46.9585,25443.36,100.00,180.00,310.00,0.00
47.4525,25132.79,137.50,120.00,950.03,0.00
