D:\Data\McGill_4wk_ctl_femurhead.b\015SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:45:59 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,23750.35,75.00,390.01,550.01,0.00
1.0160,23580.06,187.50,130.00,200.00,0.00
1.5100,24311.33,387.51,150.00,360.00,0.00
2.0040,23920.65,1025.04,320.00,410.01,0.00
2.4980,24501.66,475.01,200.00,610.01,0.00
2.9920,24651.93,387.51,190.00,610.01,0.00
3.4860,24351.40,212.50,2480.23,470.01,0.00
3.9800,24722.05,325.00,1820.12,5471.10,0.00
4.4741,26224.81,600.01,6231.42,8562.70,0.00
4.9681,26345.04,712.52,6111.37,8372.58,0.00
5.4621,25042.63,325.00,720.02,890.03,0.00
5.9561,23690.25,425.01,300.00,450.01,0.00
6.4501,24201.13,462.51,230.00,280.00,0.00
6.9441,24742.09,587.51,390.01,370.01,0.00
7.4381,24511.68,275.00,300.00,390.01,0.00
7.9321,24391.47,437.51,940.03,1830.12,0.00
8.4261,26715.75,1037.54,5611.15,3270.39,10.00
8.9201,30333.19,1637.60,6331.47,1870.13,0.00
9.4141,30824.27,7039.30,24451.88,25734.38,30.00
9.9081,32107.19,50254.07,22398.36,97015.63,40.00
10.4021,30253.02,116087.44,4530.75,44854.02,50.00
10.8961,29852.15,111348.54,2940.32,8582.71,0.00
11.3901,31004.68,121357.61,10524.06,7622.14,10.00
11.8841,29982.43,110416.07,870.03,6501.56,0.00
12.3781,30162.82,114889.97,510.01,4300.68,0.00
12.8721,29671.76,116768.17,970.03,4160.64,0.00
13.3661,28228.75,41587.73,1330.06,1000.04,0.00
13.8601,29371.12,62026.94,660.02,3290.40,0.00
14.3541,28749.82,88420.57,1560.09,1520.09,0.00
14.8482,29110.57,35332.79,2110.16,1370.07,0.00
15.3422,27266.82,65392.46,1480.08,2270.19,0.00
15.8362,28138.57,48083.84,2230.18,2170.17,0.00
16.3302,30002.47,90836.22,1240.06,4230.66,0.00
16.8242,28118.52,120235.32,390.01,3750.52,0.00
17.3182,30142.78,115558.01,1430.07,1680.10,10.00
17.8122,27427.14,38453.64,1040.04,1810.12,20.00
18.3062,29551.51,122694.38,860.03,2040.15,0.00
18.8002,29621.65,112394.48,850.03,1990.15,20.00
19.2942,28799.92,114763.92,940.03,3150.37,20.00
19.7882,33530.55,132610.70,1140.05,2280.19,10.00
20.2822,31616.06,107266.31,470.01,1530.09,10.00
20.7762,29441.27,130452.73,900.03,1950.14,0.00
21.2702,28308.91,94246.54,860.03,2090.16,20.00
21.7642,30232.98,137293.78,750.02,2550.24,0.00
22.2582,28699.72,116831.20,440.01,3290.40,0.00
22.7522,29751.93,134466.07,630.01,1240.06,0.00
23.2462,25854.12,27302.05,1350.07,1340.07,0.00
23.7402,28018.32,38792.08,2840.30,1330.07,0.00
