D:\Data\McGill_4wk_ctl_femurhead.b\051SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:23:28 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24611.86,0.00,3000.33,570.01,0.00
1.0160,23720.30,100.00,350.00,560.01,0.00
1.5100,23770.39,262.50,180.00,520.01,0.00
2.0040,24852.28,925.03,490.01,480.01,0.00
2.4980,24531.72,912.53,380.01,560.01,0.00
2.9920,25343.18,662.52,550.01,750.02,0.00
3.4860,24752.11,600.01,530.01,620.01,0.00
3.9800,24511.68,625.01,560.01,460.01,0.00
4.4741,25152.83,287.50,460.01,730.02,0.00
4.9681,24010.80,887.53,870.03,570.01,0.00
5.4621,24451.57,462.51,730.02,540.01,0.00
5.9561,25423.32,425.01,420.01,640.02,0.00
6.4501,24661.95,587.51,820.02,830.03,0.00
6.9441,25042.63,775.02,4480.74,1170.05,0.00
7.4381,26866.04,925.03,8702.77,1250.06,0.00
7.9321,26284.93,14532.67,245131.05,72764.60,130.00
8.4261,26906.12,149772.88,8312.53,18682.85,0.00
8.9201,27447.18,137584.15,2260.19,17631.45,10.00
9.4141,26254.87,130490.58,660.02,15468.81,0.00
9.9081,26946.20,134693.28,420.01,17291.01,0.00
10.4021,26956.22,121118.01,790.02,16289.77,0.00
10.8961,27517.32,118924.00,2320.20,15458.80,0.00
11.3901,27417.12,27452.35,23139.59,1650.10,20.00
11.8841,26645.61,2550.24,17801.60,990.04,0.00
12.3781,28048.38,1887.63,14097.27,540.01,0.00
12.8721,26906.12,2412.71,15658.97,630.01,0.00
13.3661,27847.98,2125.16,21476.88,1430.08,0.00
13.8601,27447.18,25949.44,20986.12,10794.29,0.00
14.3541,28469.24,141334.37,2750.28,26966.77,0.00
14.8482,27256.80,118974.44,1880.13,16409.92,0.00
15.3422,28118.52,101019.32,11745.05,4490.74,0.00
15.8362,26054.49,14257.38,18732.84,1890.13,0.00
16.3302,27116.53,2212.68,19574.02,1220.05,0.00
16.8242,27557.40,1662.60,20505.39,1240.06,0.00
17.3182,27847.98,2025.15,54016.64,720.02,0.00
17.8122,27076.45,2000.15,24952.78,1550.09,0.00
18.3062,27687.66,1687.60,20525.42,1040.04,0.00
18.8002,27868.02,2000.15,41081.71,670.02,0.00
19.2942,26976.25,2025.15,15298.57,670.02,20.00
19.7882,26956.22,1675.10,24952.78,1420.07,0.00
20.2822,27567.42,2487.72,27106.88,1880.13,0.00
20.7762,27016.34,2600.25,30854.83,1510.08,0.00
21.2702,27597.48,2325.20,28629.99,2270.19,0.00
21.7642,28549.41,16697.62,33771.72,16219.69,0.00
22.2582,27477.24,91024.97,3770.52,18412.49,10.00
22.7522,30383.30,143089.86,1650.10,19003.30,0.00
23.2462,26244.85,125456.61,990.04,14687.95,0.00
23.7402,27577.44,127588.56,1280.06,13116.34,0.00
24.2342,28308.91,126390.09,4520.75,16379.88,0.00
24.7283,27517.32,41738.18,24852.60,2030.15,0.00
25.2223,28639.59,11805.06,38845.18,2490.23,10.00
25.7163,27888.06,15658.90,35435.93,2600.25,0.00
26.2103,27888.06,6126.36,22057.80,1710.11,0.00
26.7043,28038.36,33979.39,38042.93,4610.78,10.00
27.1983,28819.97,95492.58,21857.48,19143.50,0.00
27.6923,29771.98,153943.52,2580.24,12916.14,0.00
28.1863,29280.93,124460.12,21567.02,12936.16,0.00
28.6803,27467.22,11942.68,48445.80,1640.10,0.00
29.1743,28048.38,3262.89,57510.87,1350.07,0.00
29.6683,27517.32,1862.63,53594.99,1430.08,0.00
30.1623,28008.30,3175.37,66993.96,1530.09,0.00
30.6563,29942.34,3237.88,48104.60,1700.11,0.00
31.1503,28850.03,47657.36,45164.58,12445.71,0.00
31.6443,30483.52,137281.16,9923.61,8072.40,0.00
32.1383,34533.01,40033.13,3830.54,2150.17,0.00
32.6323,37931.89,7702.15,4860.87,630.01,0.00
33.1263,37891.78,5000.91,2490.23,570.01,0.00
33.6203,36869.03,39381.25,9733.47,1370.07,0.00
34.1143,35435.29,71975.18,3010.33,2790.29,0.00
34.6084,32929.11,121357.61,2500.23,1810.12,0.00
35.1024,32437.96,104558.10,2780.28,1810.12,0.00
35.5964,33751.09,32901.77,2620.25,1100.04,0.00
36.0904,31114.93,45775.99,4100.62,900.03,0.00
36.5844,32297.63,50379.52,3500.45,1220.05,0.00
37.0784,31515.83,46967.49,2630.25,810.02,0.00
37.5724,29721.87,11967.70,3930.57,460.01,0.00
38.0664,30463.48,10666.63,5581.14,1020.04,0.00
38.5604,31435.65,83389.32,1100.04,2630.25,0.00
39.0544,32037.02,127247.94,750.02,1900.13,0.00
39.5484,31004.68,111247.73,840.03,2650.26,0.00
40.0424,30734.08,81553.37,810.02,950.03,10.00
40.5364,30283.08,19739.14,630.01,370.01,0.00
41.0304,28519.34,27715.38,510.01,1970.14,0.00
41.5244,30593.77,91251.46,720.02,1430.08,0.00
42.0184,30874.39,37475.95,760.02,770.02,0.00
42.5124,30353.24,64990.56,280.00,1730.11,0.00
43.0064,30533.63,90207.11,690.02,850.03,0.00
43.5005,30593.77,40722.65,460.01,970.03,0.00
43.9944,29050.45,82898.87,470.01,1720.11,0.00
44.4885,28389.08,24584.43,510.01,440.01,0.00
44.9825,29922.30,32300.35,460.01,1440.08,0.00
45.4765,31485.76,88948.96,360.00,2310.20,0.00
45.9705,30934.52,70417.15,580.01,1450.08,0.00
46.4645,30202.91,72465.24,480.01,1730.11,0.00
46.9585,30202.91,92925.10,460.01,3960.58,0.00
47.4525,31656.15,145603.51,490.01,5241.01,0.00
47.9465,29020.38,116805.98,920.03,21967.77,20.00
48.4405,32097.17,121168.45,4500.74,32689.34,60.00
48.9345,32989.26,85728.63,48255.13,36198.22,50.00
49.4285,30313.15,7326.95,7912.29,2910.31,0.00
49.9225,30152.80,1800.12,6551.57,2730.27,0.00
50.4165,25954.30,262.50,650.02,440.01,0.00
50.9105,24982.52,175.00,210.00,350.00,0.00
51.4045,23970.73,225.00,310.00,420.01,0.00
51.8985,24110.98,100.00,420.01,250.00,0.00
52.3925,24601.84,875.03,1590.09,150.00,0.00
52.8865,24161.06,125.00,1180.05,150.00,20.00
53.3806,24882.34,212.50,660.02,210.00,0.00
53.8745,24661.95,62.50,470.01,60.00,0.00


          Printed:4/29/2018 10:24:25 AM
