D:\Data\McGill_4wk_ctl_femurhead.b\005SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:35:34 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24671.96,125.00,280.00,180.00,0.00
1.0161,25443.36,100.00,230.00,160.00,0.00
1.5101,25653.75,112.50,180.00,120.00,0.00
2.0041,23840.51,187.50,250.00,170.00,10.00
2.4981,24511.68,87.50,180.00,70.00,0.00
2.9921,25783.99,112.50,240.00,160.00,0.00
3.4861,24321.34,25.00,180.00,220.00,0.00
3.9801,25313.12,50.00,230.00,130.00,0.00
4.4741,24241.20,137.50,310.00,150.00,0.00
4.9681,24812.21,162.50,180.00,170.00,0.00
5.4621,25122.77,100.00,490.01,130.00,0.00
5.9561,23049.17,175.00,250.00,190.00,0.00
6.4501,24401.48,125.00,250.00,110.00,10.00
6.9441,25112.75,287.50,180.00,160.00,0.00
7.4381,24251.22,137.50,280.00,210.00,0.00
7.9321,24191.12,237.50,270.00,180.00,0.00
8.4261,24631.89,137.50,280.00,250.00,0.00
8.9201,24060.89,150.00,450.01,240.00,0.00
9.4142,24531.72,262.50,450.01,160.00,0.00
9.9082,24181.10,400.01,130.00,160.00,0.00
10.4022,24782.16,262.50,180.00,290.00,0.00
10.8962,24932.43,250.00,220.00,220.00,0.00
11.3902,25012.58,325.00,100.00,290.00,0.00
11.8842,23870.56,162.50,280.00,160.00,0.00
12.3782,24802.20,125.00,220.00,240.00,0.00
12.8722,23870.56,150.00,320.00,280.00,0.00
13.3662,24661.95,150.00,540.01,210.00,0.00
13.8602,23960.72,175.00,190.00,280.00,0.00
14.3542,25172.86,300.00,200.00,430.01,10.00
14.8482,23880.58,50.00,260.00,130.00,0.00
15.3422,25052.65,762.52,140.00,250.00,0.00
15.8362,24702.02,262.50,130.00,420.01,0.00
16.3302,23870.56,237.50,250.00,220.00,0.00
16.8242,25072.68,237.50,280.00,200.00,0.00
17.3182,24932.43,125.00,320.00,150.00,0.00
17.8122,25012.58,237.50,510.01,610.01,0.00
18.3062,25794.01,350.00,2950.32,2160.17,0.00
18.8002,28559.43,625.01,3730.51,1880.13,0.00
19.2943,29300.97,900.03,5781.22,2950.32,0.00
19.7883,30894.43,862.53,7532.08,2570.24,0.00
20.2823,30323.17,1025.04,6281.44,1710.11,10.00
20.7763,30413.37,575.01,6731.66,1850.13,0.00
21.2703,31796.47,1237.56,7422.02,1520.09,0.00
21.7643,31144.99,1150.05,6611.60,1610.10,0.00
22.2583,29771.98,975.03,3470.44,1230.06,0.00
22.7523,30202.91,1062.54,7331.97,1640.10,0.00
23.2463,30293.11,1612.59,15118.37,10033.71,0.00
23.7403,30623.83,5113.45,26315.34,11074.52,30.00
24.2343,31976.89,8715.26,19453.85,6281.45,0.00
24.7283,31335.42,1175.05,3490.45,1250.06,0.00
25.2223,29721.87,887.53,4700.81,1370.07,10.00
25.7163,30283.08,1987.64,5401.07,1240.06,0.00
26.2103,29912.28,1187.55,5160.98,1490.08,0.00
26.7043,30373.28,975.03,3480.44,1360.07,0.00
27.1983,29351.08,1112.54,4520.75,1690.11,0.00
27.6923,30002.47,925.03,4360.70,1770.12,0.00
28.1863,31255.24,912.53,3730.51,2520.23,0.00
28.6803,30373.28,837.53,4760.83,2090.16,0.00
29.1744,30353.24,850.03,4490.74,3420.43,0.00
29.6684,29631.68,1000.04,3120.36,2210.18,0.00
30.1624,29100.55,675.02,2930.31,2050.15,10.00
30.6564,26234.83,375.01,1740.11,1060.04,60.00
31.1504,25002.56,187.50,460.01,270.00,0.00
31.6444,25333.16,475.01,380.01,350.00,0.00
32.1384,25353.19,312.50,1420.07,250.00,0.00
32.6324,24912.39,175.00,240.00,190.00,0.00
33.1264,23780.40,300.00,110.00,260.00,0.00
33.6204,24391.47,225.00,350.00,240.00,0.00
34.1144,25082.70,287.50,160.00,320.00,0.00
34.6084,24030.84,425.01,180.00,450.01,0.00
35.1024,24541.73,325.00,220.00,440.01,0.00
35.5964,24491.65,300.00,280.00,290.00,0.00
36.0904,24932.43,312.50,220.00,120.00,0.00
36.5844,25323.14,437.51,1150.05,280.00,0.00
37.0784,24321.34,262.50,240.00,270.00,0.00
37.5724,24181.10,350.00,990.04,1520.09,10.00
38.0664,24120.99,275.00,2690.27,380.01,0.00
38.5604,23900.61,87.50,120.00,230.00,0.00
39.0545,24311.33,125.00,250.00,290.00,0.00
39.5485,25413.30,125.00,210.00,190.00,10.00
40.0425,23760.37,225.00,180.00,200.00,0.00
40.5365,23990.77,487.51,350.00,270.00,20.00
41.0305,24511.68,1950.14,240.00,340.00,0.00
41.5245,24551.75,125.00,160.00,120.00,0.00
42.0185,25192.90,87.50,240.00,120.00,0.00
42.5125,25172.86,100.00,160.00,300.00,0.00
43.0065,24872.32,62.50,120.00,580.01,0.00
