D:\Data\McGill_4wk_ctl_femurhead.b\068SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:41:10 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5212,24010.80,12.50,7552.09,1170.05,0.00
1.0152,24611.86,437.51,760.02,1260.06,10.00
1.5092,23700.27,825.02,930.03,800.02,10.00
2.0032,23920.65,1112.54,1140.05,1260.06,0.00
2.4972,23920.65,1912.63,710.02,1030.04,10.00
2.9912,25092.72,1825.12,2810.29,2810.29,10.00
3.4852,26154.68,1700.10,12765.97,2150.17,0.00
3.9792,27026.35,1250.06,14978.21,1510.08,0.00
4.4732,26194.76,7427.00,192031.07,38083.38,140.00
4.9673,28529.36,55637.21,195753.38,82791.84,170.00
5.4613,27437.16,105868.04,26505.71,42014.96,70.00
5.9553,27717.72,129039.49,6041.34,12735.98,0.00
6.4493,25904.21,130440.10,1430.07,10664.19,0.00
6.9433,27637.56,124397.06,980.04,15548.90,10.00
7.4373,27086.47,118230.57,7582.10,19734.34,0.00
7.9313,26405.16,117738.88,840.03,18933.20,0.00
8.4253,26194.76,109231.68,850.03,16389.89,0.00
8.9193,26304.97,117562.38,690.02,13857.07,0.00
9.4133,26655.63,115797.51,540.01,11675.02,0.00
9.9073,27787.86,119100.53,590.01,13887.10,0.00
10.4013,26996.29,117587.60,660.02,16820.42,0.00
10.8953,27016.34,112822.96,860.03,18252.27,0.00
11.3893,26525.39,100540.83,1760.11,21627.22,0.00
11.8833,27978.24,88785.41,4690.81,15458.80,0.00
12.3773,27046.39,112999.40,1140.05,12065.36,10.00
12.8713,26284.93,130944.86,1040.04,19443.92,10.00
13.3653,27086.47,120752.32,860.03,17991.92,0.00
13.8593,26846.00,125532.29,1140.05,13446.66,0.00
14.3533,26655.63,103059.35,1720.11,16369.87,0.00
14.8474,25493.45,117360.67,10293.88,12185.47,0.00
15.3414,27056.41,29732.07,28449.61,3800.53,0.00
15.8354,26555.44,3838.04,38865.24,3180.37,0.00
16.3294,27216.73,31160.23,30233.44,8802.85,0.00
16.8234,27357.00,128900.71,2240.18,24772.59,0.00
17.3174,26365.08,134579.67,1250.06,19884.56,0.00
17.8114,26515.37,149002.09,2550.24,20565.58,10.00
18.3054,26405.16,131361.31,1460.08,16149.61,0.00
18.7994,26485.31,130301.30,4280.67,15979.40,10.00
19.2934,27567.42,109332.47,15578.88,8322.55,0.00
19.7874,27066.43,4850.85,23730.61,2010.15,0.00
20.2814,27587.46,4550.75,36388.43,6011.33,20.00
20.7754,26555.44,64450.53,18382.37,14277.51,0.00
21.2694,27346.98,120020.96,4030.59,21707.35,0.00
21.7634,26094.57,125557.52,1450.08,22017.85,0.00
22.2574,26805.92,69211.06,32398.40,4900.88,0.00
22.7514,27978.24,4213.14,29561.97,2820.29,0.00
23.2454,28649.61,2212.68,23600.38,1300.06,0.00
23.7394,26475.29,2062.65,29762.40,1710.11,0.00
24.2334,27487.26,1900.13,27978.64,920.03,0.00
24.7275,27076.45,2700.26,19734.25,1370.07,10.00
25.2215,27527.34,2500.23,25263.35,4000.59,0.00
25.7155,27116.53,56176.89,15608.92,13947.17,10.00
26.2095,27256.80,140210.45,2320.20,22168.10,0.00
26.7035,26365.08,132875.74,5841.25,19133.48,0.00
27.1975,26685.69,83565.38,15308.58,12655.90,0.00
27.6915,26094.57,24672.09,27267.20,1530.09,0.00
28.1855,27657.60,3037.84,21116.32,1660.10,0.00
28.6795,27918.12,2287.69,19924.53,1310.06,0.00
29.1735,28238.77,1812.62,25944.63,2800.29,0.00
29.6675,27837.96,1987.64,17811.61,1240.06,0.00
30.1615,26675.68,2275.19,22849.10,1520.09,0.00
30.6555,27988.26,1637.60,26124.97,1460.08,0.00
31.1495,28559.43,2225.18,43037.73,1500.08,0.00
31.6435,26655.63,27615.17,24582.11,11064.51,0.00
32.1375,26435.21,109042.69,6631.61,14197.42,0.00
32.6315,28348.99,150126.71,2230.18,22077.95,0.00
33.1255,28960.26,136157.58,1470.08,18031.97,0.00
33.6195,27176.65,98727.78,35897.13,4450.73,0.00
34.1135,25012.58,9403.21,15058.30,6741.67,0.00
34.6076,28649.61,65857.16,30784.67,12906.14,10.00
35.1016,28940.22,66711.26,31636.61,12916.14,0.00
35.5956,32468.03,81188.73,5190.99,3150.37,0.00
36.0896,34813.72,32337.94,2360.20,1060.04,0.00
36.5836,35264.86,16034.33,1950.14,1140.05,0.00
37.0776,34623.24,55524.26,1380.07,2040.15,0.00
37.5716,33801.21,142066.85,2050.15,1930.14,0.00
38.0656,32117.21,160416.80,960.03,2230.18,10.00
38.5596,31124.95,101598.56,1280.06,1140.05,0.00
39.0536,27387.06,31485.97,1420.07,1250.06,0.00
39.5476,31485.76,95228.26,820.02,2440.22,0.00
40.0416,30954.57,54432.41,750.02,1060.04,0.00
40.5356,30774.16,59026.28,840.03,1470.08,0.00
41.0296,30754.12,111953.42,990.04,1040.04,0.00
41.5236,31606.04,61487.02,540.01,700.02,0.00
42.0176,29180.72,6701.63,380.01,930.03,10.00
42.5116,33630.80,120134.44,770.02,1620.10,0.00
43.0056,31295.33,39130.54,510.01,770.02,10.00
43.4996,29671.76,16397.26,660.02,880.03,0.00
43.9936,28258.81,57030.40,300.00,1700.11,0.00
44.4877,31205.13,135602.13,620.01,3520.46,10.00
44.9817,29922.30,46252.58,410.01,2080.16,0.00
45.4757,31185.08,58925.86,1080.04,5120.97,1500.09
45.9697,34633.26,92849.59,700.02,7562.11,0.00
46.4637,32417.91,102165.23,700.02,10944.41,10.00
46.9577,30152.80,127727.35,550.01,17751.61,20.00
47.4517,31836.56,118281.00,2230.18,43379.24,70.00
47.9457,30433.41,122240.37,8552.68,70643.44,70.00
48.4397,30663.92,32112.41,21346.67,7742.21,20.00
48.9337,31024.72,5463.58,7842.25,1790.12,0.00
49.4277,30954.57,1162.55,4320.68,830.03,0.00
49.9217,25964.32,325.00,640.02,270.00,0.00
50.4157,24912.39,162.50,330.00,380.01,0.00
50.9097,24221.17,250.00,1320.06,1370.07,0.00
51.4037,24040.85,325.00,530.01,630.01,10.00
51.8977,24221.17,125.00,280.00,240.00,0.00
52.3917,24712.04,125.00,820.02,500.01,0.00
52.8857,24040.85,25.00,460.01,170.00,0.00
53.3797,23780.40,87.50,1110.05,370.01,0.00
53.8737,23570.05,87.50,100.00,130.00,0.00


          Printed:4/29/2018 10:42:07 AM
