D:\Data\McGill_4wk_ctl_femurhead.b\056SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:28:40 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,24661.95,0.00,2410.21,710.02,0.00
1.0161,24792.18,325.00,250.00,510.01,0.00
1.5101,24782.16,837.53,360.00,420.01,10.00
2.0041,23940.68,587.51,330.00,660.02,0.00
2.4981,24531.72,862.53,690.02,370.01,0.00
2.9921,23890.60,475.01,420.01,810.02,10.00
3.4861,24641.91,975.03,540.01,1070.04,0.00
3.9801,23449.84,537.51,730.02,500.01,0.00
4.4741,24451.57,750.02,280.00,540.01,0.00
4.9681,24491.65,1087.54,360.00,540.01,0.00
5.4622,24191.12,462.51,2450.22,1780.12,0.00
5.9562,25653.75,825.02,5461.09,1750.11,0.00
6.4502,25874.15,937.53,13226.40,1330.07,0.00
6.9442,26385.12,21967.51,213059.61,67065.35,110.00
7.4382,27016.34,146374.11,11795.09,19554.08,100.00
7.9322,25693.82,127399.33,2320.20,12055.35,10.00
8.4262,26435.21,131323.45,960.03,9923.63,0.00
8.9202,25773.97,119957.93,840.03,9843.57,0.00
9.4142,26936.18,135791.48,890.03,10804.30,0.00
9.9082,26785.89,126137.78,400.01,10504.06,0.00
10.4022,26595.52,133645.65,640.02,12275.55,0.00
10.8962,27226.75,130793.44,980.04,12005.31,0.00
11.3902,26545.42,111033.51,720.02,11074.52,10.00
11.8842,26475.29,117940.60,760.02,11815.14,180.00
12.3782,26264.89,100074.95,1460.08,10494.06,0.00
12.8722,27497.28,118634.02,1160.05,16730.31,10.00
13.3662,27036.37,119970.52,1340.07,15348.68,0.00
13.8602,25673.78,120865.81,890.03,15068.36,10.00
14.3542,26926.16,129834.41,1070.04,19824.47,0.00
14.8482,26395.14,82219.81,15929.29,2690.27,0.00
15.3422,26866.04,3337.90,25293.41,1800.12,0.00
15.8363,25543.54,2287.69,47903.90,1230.06,0.00
16.3303,27036.37,2937.81,54107.00,980.04,0.00
16.8243,27487.26,1675.10,29281.37,1310.06,0.00
17.3183,27757.80,2075.16,24522.00,1050.04,0.00
17.8123,26775.87,2012.65,36488.70,1450.08,0.00
18.3063,26705.73,2000.15,40279.33,1350.07,0.00
18.8003,27136.57,5301.02,27668.01,2770.28,0.00
19.2943,27296.88,40584.74,25513.82,10253.87,0.00
19.7883,28048.38,128597.90,9893.58,26836.52,0.00
20.2823,26044.47,120046.18,1460.08,19163.52,0.00
20.7763,27016.34,121420.66,650.02,15699.08,0.00
21.2703,27587.46,104658.85,21016.16,5421.08,0.00
21.7643,26665.65,4163.13,29932.78,1230.06,0.00
22.2583,28108.51,1612.59,75427.78,1030.04,10.00
22.7523,27507.30,1925.13,28449.61,740.02,0.00
23.2463,28509.32,1787.62,29010.79,600.01,0.00
23.7403,27226.75,2325.20,18362.34,1480.08,0.00
24.2343,26795.91,7251.91,15468.76,6741.67,0.00
24.7283,27617.52,98929.22,4670.80,23660.61,0.00
25.2223,27747.78,139377.05,1480.08,18092.06,0.00
25.7164,26445.23,145035.06,6331.47,21306.72,0.00
26.2104,25964.32,100767.48,8312.53,21466.97,10.00
26.7044,27136.57,124422.28,22408.37,34824.64,0.00
27.1984,26365.08,104218.03,23680.52,39848.43,0.00
27.6924,29290.95,132724.29,6241.43,21076.36,0.00
28.1864,27757.80,137319.02,11324.69,25493.93,0.00
28.6804,26595.52,85275.83,22518.56,8572.71,0.00
29.1744,27807.90,13193.82,45335.15,1350.07,30.00
29.6684,27026.35,2875.30,76704.87,1330.07,0.00
30.1624,27126.55,3813.03,35155.20,7111.86,0.00
30.6564,27457.20,136511.05,12495.72,20074.84,0.00
31.1504,28439.18,123930.37,9633.40,20555.56,0.00
31.6444,28880.09,127727.35,1670.10,22568.76,0.00
32.1384,27246.78,120966.69,1500.08,16299.78,0.00
32.6324,29130.61,115709.28,1590.09,15248.56,0.00
