D:\Data\McGill_4wk_ctl_femurhead.b\013SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:43:54 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,23710.29,0.00,190.00,320.00,0.00
1.0161,24070.91,200.00,110.00,160.00,0.00
1.5101,23900.61,125.00,190.00,230.00,0.00
2.0041,24661.95,387.51,250.00,450.01,0.00
2.4981,24692.00,325.00,290.00,280.00,10.00
2.9921,24571.78,300.00,190.00,430.01,0.00
3.4861,23129.30,312.50,250.00,610.01,0.00
3.9801,24161.06,712.52,1060.04,1680.10,0.00
4.4741,24782.16,537.51,1800.12,2060.16,0.00
4.9681,25313.12,412.51,1420.07,3330.41,0.00
5.4621,25914.23,362.50,4050.60,7081.85,0.00
5.9561,25914.23,437.51,2500.23,3180.37,0.00
6.4501,25172.86,300.00,370.00,460.01,0.00
6.9441,24641.91,175.00,1730.11,430.01,0.00
7.4381,24201.13,275.00,370.00,240.00,0.00
7.9321,24361.42,212.50,390.01,480.01,0.00
8.4261,24581.80,350.00,370.00,370.01,0.00
8.9201,23630.15,200.00,300.00,420.01,0.00
9.4142,23680.23,562.51,3440.43,2950.32,0.00
9.9081,27186.67,1387.57,8812.84,2640.26,0.00
10.4022,29300.97,1325.06,9763.49,9993.68,30.00
10.8962,30433.41,32763.95,39888.19,60363.99,40.00
11.3902,31094.88,52023.12,29371.56,84079.73,90.00
11.8842,31565.94,95681.39,7181.89,58977.91,20.00
12.3782,29411.21,115205.08,790.02,9913.62,0.00
12.8722,29190.74,112293.67,640.02,7412.02,0.00
13.3662,29000.34,136056.58,740.02,4960.91,0.00
13.8602,29200.76,109874.26,510.01,5000.92,0.00
14.3542,29020.38,99974.23,830.03,3860.55,0.00
14.8482,29351.08,79265.06,3850.54,1260.06,0.00
15.3422,29852.15,80585.19,1980.14,2850.30,0.00
15.8362,28489.28,60595.58,1540.09,2120.17,0.00
16.3302,29170.70,101674.11,350.00,2910.31,0.00
16.8242,30533.63,105956.23,660.02,2660.26,10.00
17.3182,29321.02,114347.98,460.01,3130.36,0.00
17.8122,27346.98,72653.73,1010.04,1860.13,0.00
18.3062,28469.24,109861.66,410.01,3390.42,0.00
18.8002,28779.88,61336.35,810.02,1830.12,0.00
19.2942,30794.21,69688.46,1090.04,1550.09,0.00
19.7882,28449.20,87854.46,4450.73,2140.17,110.00
20.2823,30453.46,106775.01,2760.28,2930.32,80.00
20.7763,30403.35,96449.21,1280.06,1860.13,0.00
21.2703,28449.20,104898.17,880.03,1510.08,0.00
21.7643,29842.13,80208.00,930.03,1440.08,10.00
22.2583,29050.45,78510.76,780.02,1630.10,10.00
22.7523,29972.41,134781.63,600.01,2590.25,0.00
23.2463,29611.63,70178.44,1230.06,1370.07,0.00
23.7403,29892.24,86546.22,670.02,2590.25,0.00
24.2343,28669.65,80937.25,520.01,1490.08,0.00
24.7283,29952.37,139680.11,530.01,2020.15,0.00
25.2223,29210.78,90710.40,560.01,1520.09,0.00
25.7163,29461.31,82358.14,650.02,1570.09,0.00
26.2103,29000.34,92333.64,480.01,1810.12,10.00
26.7043,31666.17,130149.88,530.01,1900.13,0.00
27.1983,28840.01,45587.86,510.01,1070.04,0.00
27.6923,27737.76,68545.23,710.02,2210.18,0.00
28.1863,28900.13,93516.59,740.02,2650.26,0.00
28.6803,31114.93,44233.45,890.03,670.02,0.00
29.1743,29351.08,15396.10,740.02,1380.07,10.00
29.6683,29010.36,103008.97,380.01,2390.21,20.00
30.1624,29461.31,109193.89,610.01,4040.60,10.00
30.6564,28238.77,42628.40,1630.10,1150.05,0.00
31.1504,30663.92,70366.90,1060.04,2570.24,0.00
31.6444,29180.72,90282.60,990.04,2850.30,0.00
32.1384,28308.91,78209.05,600.01,3210.38,10.00
32.6324,29792.02,154449.14,460.01,4800.85,0.00
33.1264,29842.13,108185.96,630.01,4470.74,0.00
33.6204,28539.39,125305.24,710.02,5160.98,10.00
34.1144,27677.64,102782.29,2260.19,13526.74,10.00
34.6084,29832.11,106170.36,7882.27,61358.43,60.00
35.1024,30764.14,36698.85,39787.89,19013.31,40.00
35.5964,29721.87,2875.30,7462.04,1590.09,0.00
36.0904,30513.59,1362.57,3680.50,1230.06,0.00
36.5844,30754.12,1237.56,3710.50,1460.08,10.00
37.0784,29771.98,1000.04,3700.50,3090.35,10.00
37.5724,28910.15,837.53,10293.88,3840.54,0.00
38.0664,24671.96,262.50,810.02,560.01,0.00
38.5604,25253.01,250.00,280.00,310.00,0.00
39.0544,24381.45,187.50,240.00,160.00,0.00
39.5485,23980.75,225.00,360.00,250.00,10.00
40.0425,24892.36,200.00,260.00,280.00,0.00
40.5365,23760.37,387.51,190.00,200.00,0.00
41.0305,24251.22,387.51,230.00,310.00,0.00
41.5245,23970.73,300.00,130.00,300.00,0.00
42.0185,23880.58,225.00,210.00,150.00,0.00
42.5125,23439.82,212.50,240.00,240.00,0.00
43.0065,24131.01,100.00,190.00,360.00,0.00
43.5005,24521.70,200.00,230.00,200.00,0.00
43.9945,24671.96,150.00,90.00,340.00,0.00
44.4885,24501.66,250.00,250.00,230.00,0.00
44.9825,23780.40,75.00,160.00,210.00,0.00
45.4765,24681.98,125.00,230.00,330.00,0.00
45.9705,25002.56,237.50,230.00,240.00,0.00
46.4645,24411.50,287.50,250.00,270.00,0.00
46.9585,24231.19,137.50,230.00,200.00,0.00
47.4525,23750.35,125.00,220.00,210.00,0.00
47.9465,24000.79,112.50,190.00,180.00,0.00
48.4405,24681.98,62.50,330.00,200.00,0.00
48.9345,26044.47,75.00,130.00,200.00,0.00
49.4285,24151.05,75.00,520.01,200.00,0.00
49.9226,24341.38,162.50,110.00,220.00,0.00
50.4166,24241.20,37.50,160.00,140.00,0.00
50.9106,24471.61,225.00,250.00,240.00,0.00
51.4046,24000.79,87.50,270.00,230.00,10.00
51.8986,24822.23,37.50,610.01,110.00,0.00
52.3926,25172.86,37.50,940.03,240.00,10.00
52.8866,24481.63,87.50,300.00,190.00,0.00
53.3806,24020.82,25.00,210.00,340.00,0.00
53.8746,24241.20,0.00,80.00,60.00,0.00


          Printed:4/29/2018 9:44:51 AM
