D:\Data\McGill_4wk_ctl_femurhead.b\100SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:14:29 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,27787.86,0.00,2670.26,4670.80,20.00
1.0161,28459.22,73671.61,2070.16,3190.38,0.00
1.5101,28639.59,99621.69,1170.05,7672.17,1180.06
2.0041,29731.89,107228.52,1640.10,14968.25,0.00
2.4981,30192.89,143721.38,910.03,11935.25,10.00
2.9921,28739.80,134011.67,740.02,16449.97,0.00
3.4861,29130.61,143531.92,790.02,9323.20,0.00
3.9801,29190.74,145616.14,1210.05,10173.81,10.00
4.4741,29401.19,153690.73,10584.10,12185.47,0.00
4.9681,28629.57,101951.15,590.01,9293.18,0.00
5.4621,29331.04,132017.54,890.03,9373.24,20.00
5.9561,29802.04,151592.64,810.02,12035.34,0.00
6.4501,28198.69,141107.05,620.01,13216.43,0.00
6.9441,28850.03,127916.59,2130.17,15388.72,0.00
7.4381,28429.16,141233.33,9012.97,12515.77,0.00
7.9321,29200.76,52625.40,33871.96,6221.43,0.00
8.4261,30583.74,103915.76,7662.15,17511.29,0.00
8.9201,29842.13,121925.09,6241.43,17411.16,0.00
9.4142,29270.91,60231.49,33410.83,3650.49,0.00
9.9081,29411.21,27540.02,29070.92,4990.92,0.00
10.4022,30593.77,39606.90,15749.08,19534.05,0.00
10.8962,28409.12,144188.74,1550.09,12806.04,0.00
11.3902,28479.26,131235.11,2250.19,11384.77,0.00
11.8842,29100.55,139692.74,890.03,13817.03,0.00
12.3782,28890.11,139263.42,470.01,13366.58,0.00
12.8722,28529.36,142698.32,500.01,14768.03,0.00
13.3662,28639.59,129405.41,670.02,13256.47,0.00
13.8602,29541.48,128812.38,730.02,11364.76,0.00
14.3542,28058.40,130642.01,630.01,12505.76,0.00
14.8482,28379.06,127538.10,700.02,12105.40,10.00
15.3422,28799.92,136574.17,500.01,11775.11,0.00
15.8362,29120.59,135703.12,740.02,11634.99,0.00
16.3302,29651.72,136523.67,980.04,12045.34,0.00
16.8242,29090.53,144820.32,14727.94,10844.33,460.01
17.3182,29070.49,134238.87,2830.29,9563.37,0.00
17.8122,28318.93,131134.16,570.01,10093.75,0.00
18.3062,27687.66,147536.43,630.01,11845.17,0.00
18.8002,28689.69,129077.35,550.01,11094.53,0.00
19.2942,28218.73,139187.65,490.01,8822.87,0.00
19.7882,28649.61,118255.78,810.02,6281.45,0.00
20.2823,27226.75,108286.76,530.01,5811.24,0.00
20.7763,28599.51,122606.09,530.01,7331.98,0.00
21.2703,27978.24,129884.90,470.01,7982.35,0.00
21.7643,27757.80,135640.01,750.02,15148.45,10.00
22.2583,28659.63,133342.72,2750.28,40299.76,100.00
22.7523,28769.86,108211.16,48064.46,24522.14,70.00
23.2463,27637.56,16547.44,22508.54,2320.20,0.00
23.7403,27567.42,1287.56,13006.19,660.02,0.00
24.2343,28809.94,925.03,10894.34,500.01,0.00
24.7283,26906.12,462.51,10804.27,330.00,0.00
25.2223,28399.10,600.01,8602.71,440.01,0.00
25.7163,27457.20,400.01,6021.33,650.02,0.00
26.2103,28138.57,637.51,5241.01,350.00,0.00
26.7043,28559.43,662.52,3890.55,510.01,80.00
27.1983,29160.68,1612.59,9113.04,9383.24,600.01
27.6923,28369.04,650.02,6351.48,790.02,70.00
28.1863,28950.24,462.51,5771.22,870.03,20.00
28.6803,27787.86,362.50,7211.90,550.01,0.00
29.1743,27888.06,512.51,6091.36,780.02,10.00
29.6683,27878.04,487.51,7902.29,630.01,10.00
30.1624,27847.98,587.51,17811.61,9793.53,0.00
30.6564,26625.58,325.00,3190.37,380.01,0.00
31.1504,25844.10,1425.07,5010.92,370.01,0.00
31.6444,25653.75,150.00,670.02,360.00,0.00
32.1384,25854.12,1362.57,300.00,3210.38,0.00
32.6324,25773.97,737.52,390.01,330.00,0.00
33.1264,26104.59,525.01,930.03,400.01,0.00
33.6204,26675.68,1037.54,5150.97,570.01,0.00
34.1144,26655.63,400.01,5471.10,550.01,0.00
34.6084,27767.82,587.51,22688.84,1980.14,0.00
35.1024,28880.09,725.02,30604.26,620.01,0.00
35.5964,28679.67,812.52,36538.83,700.02,0.00
36.0904,30513.59,850.03,16049.43,690.02,0.00
36.5844,29521.44,937.53,15028.27,980.04,0.00
37.0784,30032.54,2425.21,17120.73,1000.04,10.00
37.5724,31004.68,1500.08,20325.12,810.02,0.00
38.0664,31375.51,1012.54,11765.07,5641.17,0.00
38.5604,31606.04,912.53,13706.88,450.01,60.00
39.0544,31165.04,800.02,7191.89,430.01,20.00
39.5485,30313.15,400.01,5130.96,530.01,0.00
40.0425,27547.38,75.00,4810.85,580.01,0.00
40.5365,27467.22,525.01,5891.27,690.02,0.00
41.0305,31215.15,562.51,5020.92,960.03,0.00
41.5245,30824.27,450.01,2850.30,280.00,0.00
42.0185,26124.62,37.50,480.01,120.00,0.00
42.5125,25613.67,37.50,390.01,240.00,0.00
43.0065,24932.43,300.00,490.01,170.00,0.00
43.5005,25172.86,387.51,3550.46,760.02,0.00
43.9945,31245.22,637.51,4840.86,930.03,0.00
44.4885,31626.08,900.03,4150.63,570.01,0.00
44.9825,26274.91,100.00,1190.05,370.01,0.00
45.4765,27116.53,12.50,170.00,200.00,0.00
45.9705,24792.18,0.00,210.00,140.00,0.00
46.4645,25914.23,37.50,210.00,130.00,0.00
46.9585,27036.37,850.03,7402.01,1010.04,0.00
47.4525,29902.26,987.54,4490.74,1210.05,0.00
47.9465,30112.71,937.53,9313.17,1190.05,0.00
48.4405,31114.93,1087.54,6081.35,2350.20,0.00
48.9345,31225.17,875.03,5241.01,1470.08,0.00
49.4285,30904.46,1187.55,6581.59,870.03,0.00
49.9226,30062.60,1225.05,9933.61,2400.21,0.00
50.4166,28930.19,1050.04,10423.98,1940.14,0.00
50.9106,29431.25,1225.05,8872.88,1820.12,0.00
51.4046,30834.30,1100.04,13426.60,1530.09,10.00
51.8986,31956.84,1325.06,4230.66,1390.07,0.00
52.3926,31646.13,1287.56,4200.65,1290.06,0.00
52.8866,31535.88,937.53,4490.74,1200.05,0.00
53.3806,29992.45,1137.55,5791.23,1250.06,0.00
53.8746,28639.59,75.00,340.00,60.00,0.00


          Printed:4/29/2018 11:15:26 AM
