D:\Data\McGill_4wk_ctl_femurhead.b\084SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:57:49 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24040.85,12.50,3270.39,9383.24,20.00
1.0160,25563.58,62780.34,1350.07,5110.96,20.00
1.5100,35615.75,110277.47,2750.28,7161.89,20.00
2.0040,25974.34,127475.03,720.02,7892.29,10.00
2.4980,27447.18,130250.83,860.03,7572.11,0.00
2.9920,27206.71,123034.89,580.01,7482.06,0.00
3.4860,26735.79,125683.67,450.01,10333.93,0.00
3.9801,26345.04,131828.24,520.01,12695.94,20.00
4.4741,25974.34,119087.91,850.03,10944.41,0.00
4.9681,26214.79,128408.63,540.01,10494.06,20.00
5.4621,26745.81,125986.42,680.02,9493.32,10.00
5.9561,26485.31,120891.02,570.01,10333.93,10.00
6.4501,27176.65,120790.15,850.03,10043.72,20.00
6.9441,27016.34,122757.44,640.02,11855.18,0.00
7.4381,25834.08,122530.43,740.02,11144.58,20.00
7.9321,26264.89,135652.63,900.03,10704.22,0.00
8.4261,26785.89,129228.76,2810.29,11434.82,10.00
8.9201,25974.34,117663.24,2430.22,14397.64,150.00
9.4141,26224.81,115910.96,3070.35,19504.01,0.00
9.9081,27056.41,119567.04,26145.01,11574.94,0.00
10.4021,26194.76,34217.48,23520.24,5080.95,0.00
10.8961,26154.68,58473.93,20865.93,10704.22,0.00
11.3901,26876.06,102114.85,4830.85,20805.94,0.00
11.8841,27226.75,113377.49,1460.08,17551.34,20.00
12.3781,26605.54,123879.92,830.03,13276.49,0.00
12.8721,27106.51,128446.49,980.04,13456.67,0.00
13.3661,26755.83,133203.88,900.03,12605.85,0.00
13.8602,26024.44,126995.62,1190.05,21046.31,0.00
14.3542,27016.34,124321.38,770.02,14387.62,40.00
14.8482,26715.75,124447.51,1010.04,16650.21,20.00
15.3422,25673.78,121887.26,2370.21,19994.72,0.00
15.8362,26906.12,39343.65,23550.30,2420.22,0.00
16.3302,26555.44,2712.77,18592.65,1980.14,0.00
16.8242,26314.98,2487.72,27497.66,1110.05,0.00
17.3182,27697.68,2412.71,27988.66,950.03,0.00
17.8122,27076.45,2625.25,19784.32,730.02,0.00
18.3062,27978.24,2125.16,20725.72,880.03,0.00
18.8002,27607.50,2550.24,20775.80,3930.57,10.00
19.2942,27457.20,90597.16,3250.39,22708.99,0.00
19.7882,27968.22,130806.06,1340.07,18302.34,0.00
20.2822,25874.15,122227.75,1650.10,25053.11,0.00
20.7762,25934.27,114196.73,1760.11,15739.12,0.00
21.2702,26465.27,116377.37,1550.09,22498.64,0.00
21.7642,26615.56,122593.48,1490.08,15228.54,0.00
22.2582,26916.14,122517.81,760.02,16880.50,0.00
22.7522,26154.68,111575.36,910.03,19413.88,0.00
23.2463,26294.95,115293.31,770.02,16930.56,0.00
23.7403,26314.98,125532.29,510.01,15468.81,0.00
24.2343,26104.59,116856.41,810.02,22007.83,10.00
24.7283,27196.69,130086.79,1110.05,30183.54,0.00
25.2223,26154.68,104784.80,1330.06,23730.73,0.00
25.7163,26044.47,121546.77,6161.39,15258.58,0.00
26.2103,27346.98,10128.72,16780.31,1980.14,0.00
26.7043,26244.85,2950.32,32077.64,1680.10,0.00
27.1983,26996.29,2337.70,18472.49,1980.14,0.00
27.6923,27016.34,1375.07,16059.44,1860.13,0.00
28.1863,28038.36,1412.57,22368.31,830.03,0.00
28.6803,26976.25,2050.15,40520.04,1000.04,0.00
29.1743,25854.12,1550.09,52801.91,1890.13,0.00
29.6683,26876.06,1587.59,58053.16,1090.04,0.00
30.1623,26966.23,1662.60,73195.68,1880.13,0.00
30.6563,27747.78,1800.12,21957.64,960.03,0.00
31.1503,25623.69,1325.06,1460.08,350.00,0.00
31.6443,25553.56,525.01,3850.54,800.02,0.00
32.1383,25613.67,1300.06,23269.81,1070.04,0.00
32.6324,28258.81,22793.86,19614.08,10283.90,0.00
33.1264,27497.28,128509.57,13106.29,20445.39,10.00
33.6204,26725.77,93428.49,16069.45,19213.59,50.00
34.1144,27026.35,123930.37,18402.39,19644.21,10.00
34.6084,27948.18,116062.23,11434.79,9333.21,0.00
35.1024,31205.13,86395.27,6141.38,3150.37,0.00
35.5964,34041.80,18975.57,4100.62,1110.05,0.00
36.0904,36377.73,57432.06,1360.07,2280.19,10.00
36.5844,31626.08,120865.81,1000.04,2430.22,10.00
37.0784,31876.65,148420.85,760.02,2010.15,0.00
37.5724,30593.77,125607.97,600.01,1290.06,0.00
38.0664,31445.67,60068.28,590.01,1120.05,0.00
