D:\Data\McGill_4wk_ctl_femurhead.b\096SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 11:10:19 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,27146.59,0.00,1530.09,4120.63,0.00
1.0161,27988.26,87313.54,780.02,6181.41,0.00
1.5101,27958.20,93327.81,830.03,6341.48,0.00
2.0041,28659.63,115066.42,800.02,10824.32,0.00
2.4981,28709.74,123438.48,820.02,11935.25,10.00
2.9921,29381.14,137710.42,1180.05,12605.85,10.00
3.4861,29070.49,124800.69,790.02,13506.72,0.00
3.9801,29351.08,125191.71,1240.06,13326.54,0.00
4.4741,29411.21,141561.69,1040.04,24472.05,0.00
4.9681,29551.51,138682.60,780.02,11795.13,10.00
5.4621,29240.85,141397.50,560.01,8672.77,0.00
5.9561,29541.48,129506.35,890.03,9053.02,0.00
6.4501,29110.57,152123.45,780.02,9213.13,0.00
6.9441,28338.97,145072.95,2630.25,8642.75,0.00
7.4381,27868.02,132421.39,540.01,11514.89,0.00
7.9321,29611.63,145704.57,1720.11,14217.44,0.00
8.4261,29010.36,132598.09,520.01,16279.76,10.00
8.9201,28689.69,146538.35,650.02,13937.15,0.00
9.4142,29070.49,144011.91,1020.04,14657.91,0.00
9.9081,28809.94,133708.74,1220.05,16169.63,0.00
10.4022,29130.61,74463.36,24762.44,2880.31,0.00
10.8962,28348.99,4888.37,24922.73,1740.11,0.00
11.3902,28679.67,3275.39,18272.22,1020.04,0.00
11.8842,28138.57,2487.72,19443.84,780.02,0.00
12.3782,28389.08,3100.35,23981.04,1310.06,0.00
12.8722,29491.38,4838.35,45555.88,2230.18,10.00
13.3662,29140.63,42177.02,23189.68,5010.93,10.00
13.8602,29260.89,69185.93,17160.78,8012.37,10.00
14.3542,29160.68,85917.29,14657.86,10844.33,20.00
14.8482,29210.78,89477.37,15088.33,8322.55,0.00
15.3422,27777.84,91767.37,13796.97,11524.89,0.00
15.8362,29010.36,132572.83,3820.53,16900.52,0.00
16.3302,27898.08,132812.64,1150.05,14918.20,0.00
16.8242,28178.65,126983.01,830.03,15148.45,0.00
17.3182,28308.91,139983.16,850.03,15158.46,0.00
17.8122,27747.78,135223.44,920.03,16189.65,0.00
18.3062,27457.20,148218.69,570.01,13336.55,0.00
18.8002,27076.45,133746.61,670.02,12575.83,10.00
19.2942,28789.90,142609.92,2150.17,12515.77,0.00
19.7882,27547.38,146121.46,840.03,12435.70,30.00
20.2823,28228.75,135917.73,1040.04,13056.28,10.00
20.7763,27988.26,122404.31,940.03,10734.24,10.00
21.2703,28920.18,139806.38,670.02,10934.40,10.00
21.7643,30343.21,145628.78,650.02,10654.18,70.00
22.2583,27858.00,136334.30,800.02,12986.21,0.00
22.7523,27888.06,147384.82,870.03,9543.36,10.00
23.2463,28318.93,132964.08,910.03,7882.29,30.00
23.7403,28619.55,150114.08,760.02,8842.88,20.00
24.2343,28008.30,145426.65,1090.04,18642.80,80.00
24.7283,29040.43,122316.03,40991.44,24041.28,50.00
25.2223,27757.80,22130.28,32117.73,6741.67,10.00
25.7163,28288.87,2512.73,16840.38,1770.12,0.00
26.2103,28379.06,1375.07,11184.58,640.02,0.00
26.7043,27888.06,912.53,22698.85,560.01,0.00
27.1983,27727.74,1050.04,12195.44,710.02,0.00
27.6923,28248.79,1562.59,15989.36,480.01,0.00
28.1863,27637.56,837.53,17821.62,500.01,0.00
28.6803,26735.79,600.01,18742.86,650.02,0.00
29.1743,27888.06,587.51,13576.75,640.02,0.00
29.6683,28068.42,900.03,11664.98,1700.11,10.00
30.1624,27326.94,912.53,17731.51,610.01,10.00
30.6564,27587.46,962.53,13907.08,2360.21,10.00
31.1504,27447.18,7364.47,27617.90,12395.66,100.00
31.6444,29030.40,104759.62,26425.55,49399.77,120.00
32.1384,30643.88,127903.98,28619.97,36669.49,80.00
32.6324,29451.29,62215.28,40810.91,15068.36,20.00
33.1264,29451.29,23332.26,27948.58,4130.63,0.00
33.6204,30603.79,2125.16,10804.27,1150.05,100.00
34.1144,31936.79,22242.96,22438.42,14147.37,30.00
34.6084,30253.02,104797.40,16229.64,23299.99,40.00
35.1024,32427.93,135879.85,11364.73,11404.79,0.00
35.5964,29822.08,107493.07,3820.53,6731.67,10.00
36.0904,30663.92,125633.21,4260.66,3040.34,10.00
36.5844,30473.50,85124.90,2270.19,8442.63,10.00
37.0784,29491.38,112407.09,1470.08,3080.35,0.00
37.5724,29862.17,106170.36,1290.06,5561.14,10.00
38.0664,32578.28,139212.91,750.02,11084.53,260.00
38.5604,33861.36,143001.44,1210.05,8862.89,0.00
39.0544,29902.26,91440.21,1230.06,14127.35,20.00
39.5485,29882.21,97368.15,4370.70,15238.55,10.00
40.0425,31706.26,116982.47,2970.32,46037.98,60.00
40.5365,30774.16,56490.68,29912.73,14377.61,10.00
41.0305,32107.19,4725.81,2960.32,1070.04,0.00
41.5245,31636.10,1250.06,2940.32,550.01,0.00
42.0185,31666.17,875.03,2800.29,390.01,0.00
42.5125,27988.26,187.50,1210.05,630.01,0.00
43.0065,29230.82,737.52,5070.94,680.02,10.00
43.5005,29060.47,362.50,3440.43,230.00,0.00
43.9945,25012.58,112.50,350.00,150.00,0.00
44.4885,24782.16,37.50,360.00,140.00,0.00
44.9825,25343.18,275.00,3480.44,670.02,0.00
45.4765,29090.53,475.01,4530.75,590.01,0.00
45.9705,27617.52,650.02,8302.52,1010.04,10.00
46.4645,30924.50,1200.05,8632.73,870.03,0.00
46.9585,28609.53,450.01,3660.49,250.00,0.00
47.4525,25373.23,50.00,260.00,200.00,0.00
47.9465,25403.28,50.00,220.00,300.00,0.00
48.4405,24962.48,37.50,1100.04,450.01,0.00
48.9345,28559.43,1025.04,6001.32,1310.06,10.00
49.4285,29982.43,887.53,4700.81,1260.06,0.00
49.9226,30222.95,825.02,6091.36,1310.06,0.00
50.4166,29110.57,712.52,7442.03,1760.11,0.00
50.9106,29310.99,1087.54,6391.50,1100.04,0.00
51.4046,28369.04,325.00,1850.13,310.00,0.00
51.8986,25894.19,412.51,2230.18,940.03,0.00
52.3926,29310.99,962.53,4200.65,1200.05,0.00
52.8866,30794.21,962.53,4340.69,1040.04,0.00
53.3806,31585.99,975.03,5030.93,1470.08,0.00
53.8746,30964.59,250.00,450.01,80.00,0.00


          Printed:4/29/2018 11:11:16 AM
