D:\Data\McGill_4wk_ctl_femurhead.b\069SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:42:12 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5219,36097.00,25.00,4050.60,3660.49,20.00
1.0159,35194.68,687.52,850.03,820.02,0.00
1.5099,34402.69,1212.55,3130.36,1190.05,20.00
2.0039,34262.34,2712.77,940.03,1110.05,10.00
2.4979,34452.81,2337.70,1060.04,1980.14,0.00
2.9919,35615.75,3450.43,12575.79,2950.32,10.00
3.4859,37510.75,2800.28,23700.55,2230.18,100.00
3.9799,37079.59,6826.69,149382.80,27066.97,30.00
4.4739,38453.33,56202.00,345014.99,93078.19,140.00
4.9679,37641.10,142673.06,49288.81,85226.85,60.00
5.4619,36798.84,183844.54,5701.19,14878.15,30.00
5.9559,35836.32,157015.42,8652.74,10484.05,0.00
6.4499,35916.53,159708.65,2180.17,14057.28,0.00
6.9440,35044.30,149191.63,7812.23,12175.46,10.00
7.4380,35796.22,91805.12,6791.69,17991.92,0.00
7.9320,36097.00,165311.71,1570.09,15989.42,0.00
8.4260,34422.74,147637.50,860.03,13676.89,0.00
8.9200,35936.58,156851.07,650.02,15058.35,0.00
9.4140,34202.19,149191.63,510.01,12976.20,0.00
9.9080,35264.86,164742.45,1260.06,14697.96,0.00
10.4020,35134.52,163426.90,3040.34,16800.40,0.00
10.8960,35355.08,145717.20,1380.07,16449.97,0.00
11.3900,35114.47,156813.14,960.03,16760.35,0.00
11.8840,34693.42,137041.28,4020.59,13526.74,0.00
12.3780,34111.97,156307.43,940.03,12685.93,0.00
12.8720,33861.36,156433.87,790.02,20385.30,0.00
13.3660,33951.58,152009.71,2220.18,13336.55,0.00
13.8600,33129.59,146942.63,1480.08,15448.79,0.00
14.3540,33791.19,146942.63,1610.09,19113.45,0.00
14.8480,33550.60,149052.63,4350.69,20485.45,10.00
15.3420,34101.95,137053.90,16029.40,14557.81,10.00
15.8361,35274.88,103235.67,14117.29,19604.15,10.00
16.3300,34222.24,150948.12,4580.77,21386.84,20.00
16.8241,33700.97,166336.44,1800.12,24912.85,0.00
17.3181,35144.55,167120.85,2090.16,19504.01,0.00
17.8121,34202.19,147018.44,9113.04,12055.35,0.00
18.3061,33771.14,102996.39,12936.13,9293.18,10.00
18.8001,33901.46,72364.71,25353.52,5271.02,0.00
