D:\Data\McGill_4wk_ctl_femurhead.b\058SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:30:45 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5221,26365.08,62.50,2550.24,740.02,0.00
1.0161,26475.29,250.00,1120.05,370.01,0.00
1.5101,26034.46,425.01,670.02,440.01,0.00
2.0041,26775.87,1562.59,350.00,550.01,0.00
2.4981,27487.26,1562.59,600.01,710.02,0.00
2.9921,26294.95,1875.13,570.01,780.02,0.00
3.4861,26695.71,1425.07,250.00,650.02,0.00
3.9801,26184.74,925.03,370.00,650.02,0.00
4.4741,27016.34,975.03,350.00,470.01,0.00
4.9681,24952.47,725.02,250.00,460.01,10.00
5.4621,26976.25,1762.61,4410.71,1720.11,0.00
5.9562,27537.36,712.52,8402.58,1370.07,0.00
6.4502,29591.59,987.54,50141.91,36729.65,80.00
6.9442,29611.63,113339.69,43077.86,32428.71,100.00
7.4382,29832.11,169879.31,3360.41,14657.91,20.00
7.9322,29501.40,144580.30,1120.05,10504.06,20.00
8.4262,28649.61,138834.11,1090.04,11534.90,0.00
8.9202,29190.74,136447.93,470.01,9583.38,0.00
9.4142,29100.55,123615.07,600.01,10223.85,0.00
9.9082,28669.65,126251.32,1290.06,10414.00,0.00
10.4022,29481.35,140803.97,660.02,11094.53,0.00
10.8962,29321.02,139023.51,610.01,11224.64,0.00
11.3902,27617.52,140437.76,660.02,14968.25,0.00
11.8842,29411.21,120235.32,950.03,18021.96,0.00
12.3782,28308.91,135463.27,860.03,16159.62,0.00
12.8722,27437.16,136296.44,870.03,16560.10,0.00
13.3662,28759.84,131903.96,680.02,18232.24,0.00
13.8602,27988.26,146336.22,740.02,13706.92,10.00
14.3542,28900.13,139490.70,770.02,13736.95,0.00
14.8482,29822.08,114133.71,9613.38,8042.38,0.00
15.3422,28409.12,71434.88,21667.18,3870.55,0.00
15.8362,29561.53,65643.65,16680.18,9813.55,20.00
16.3302,29220.81,81968.32,17401.08,11364.76,0.00
16.8243,29351.08,100251.24,17691.45,8062.39,0.00
17.3183,28218.73,84571.50,8522.66,17771.63,0.00
17.8123,28268.83,121143.23,6571.58,21236.61,0.00
18.3063,28178.65,143418.25,4270.67,23810.88,0.00
18.8003,28028.34,133645.65,2280.19,13456.67,0.00
19.2943,29471.34,141006.02,960.03,22298.31,0.00
19.7883,28880.09,120058.79,3150.36,21156.48,0.00
20.2823,29090.53,142382.58,920.03,15318.64,0.00
20.7763,28318.93,139844.25,910.03,20225.06,0.00
21.2703,28178.65,53867.70,20084.76,1910.13,0.00
21.7643,28198.69,3100.35,18782.91,1930.14,0.00
22.2583,29040.43,2662.76,19253.57,1790.12,0.00
22.7523,28739.80,2762.78,22478.49,1660.10,0.00
23.2463,28799.92,30082.83,20585.51,6051.35,10.00
23.7403,28098.48,116024.42,4450.73,26335.54,0.00
24.2343,28629.57,132257.33,1890.13,21056.33,0.00
24.7283,27898.08,125431.39,2360.20,16860.47,0.00
25.2223,29250.87,123766.41,17591.33,12165.45,0.00
25.7163,29491.38,75506.52,61287.25,7341.99,0.00
26.2104,29000.34,62918.46,23410.05,6741.67,0.00
26.7044,29601.61,72402.41,13166.35,13156.38,0.00
27.1984,28248.79,87854.46,12475.70,30554.37,0.00
27.6924,29661.74,126869.47,4820.85,17801.67,0.00
28.1864,28799.92,137243.28,1950.14,15588.95,0.00
28.6804,29521.44,147991.28,2020.15,25674.27,0.00
29.1744,27918.12,144365.58,7932.30,19263.67,0.00
29.6684,28569.45,38716.87,33831.87,2080.16,0.00
30.1624,28529.36,4963.39,73346.49,1570.09,0.00
30.6564,25763.95,1837.62,50051.58,1030.04,10.00
31.1504,27517.32,6076.34,43258.42,9573.38,0.00
