D:\Data\McGill_4wk_ctl_femurhead.b\004SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 9:34:32 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24581.80,25.00,220.00,320.00,0.00
1.0160,25383.25,475.01,430.01,110.00,0.00
1.5100,24451.57,125.00,270.00,300.00,0.00
2.0041,23980.75,162.50,270.00,200.00,0.00
2.4981,25383.25,600.01,300.00,130.00,0.00
2.9921,24561.77,200.00,300.00,360.00,0.00
3.4861,24321.34,550.01,210.00,240.00,0.00
3.9801,24732.07,312.50,210.00,140.00,0.00
4.4741,25954.30,275.00,210.00,310.00,0.00
4.9681,24862.30,287.50,220.00,270.00,0.00
5.4621,23219.46,100.00,150.00,130.00,10.00
5.9561,24882.34,225.00,260.00,250.00,0.00
6.4501,24872.32,275.00,310.00,300.00,0.00
6.9441,24491.65,375.01,320.00,190.00,0.00
7.4381,24812.21,212.50,400.01,290.00,0.00
7.9321,24782.16,312.50,450.01,320.00,20.00
8.4261,24591.82,125.00,290.00,300.00,0.00
8.9201,24782.16,312.50,320.00,300.00,0.00
9.4141,25212.94,237.50,440.01,290.00,0.00
9.9081,24712.04,300.00,290.00,330.00,0.00
10.4021,25152.83,225.00,210.00,250.00,0.00
10.8961,24331.36,350.00,380.01,400.01,0.00
11.3902,24952.47,662.52,320.00,230.00,0.00
11.8841,25383.25,337.50,350.00,380.01,0.00
12.3782,24671.96,387.51,210.00,390.01,0.00
12.8722,24040.85,200.00,390.01,330.00,0.00
13.3662,24681.98,562.51,350.00,210.00,0.00
13.8602,23590.08,225.00,200.00,280.00,0.00
14.3542,24641.91,525.01,230.00,210.00,0.00
14.8482,24281.27,312.50,150.00,280.00,0.00
15.3422,24641.91,325.00,230.00,280.00,0.00
15.8362,25162.85,400.01,300.00,290.00,0.00
16.3302,24491.65,287.50,240.00,280.00,0.00
16.8242,25022.59,287.50,200.00,170.00,0.00
17.3182,24361.42,637.51,280.00,220.00,0.00
17.8122,24431.54,312.50,290.00,260.00,0.00
18.3062,24752.11,175.00,250.00,160.00,0.00
18.8002,24852.28,225.00,290.00,340.00,0.00
19.2942,24151.05,325.00,340.00,310.00,0.00
19.7882,25032.61,350.00,410.01,410.01,0.00
20.2822,23920.65,175.00,1310.06,910.03,0.00
20.7762,25062.66,462.51,2040.15,1530.09,0.00
21.2703,27126.55,837.53,5951.30,2260.19,0.00
21.7642,28338.97,600.01,3860.55,2400.21,0.00
22.2583,27888.06,787.52,3330.41,2500.23,10.00
22.7523,28629.57,675.02,5291.02,2810.29,0.00
23.2463,29180.72,925.03,5371.06,2640.26,0.00
23.7403,28799.92,612.51,5000.92,2900.31,0.00
24.2343,29381.14,875.03,8312.53,3210.38,10.00
