D:\Data\McGill_4wk_ctl_femurhead.b\053SMPL.d
Intensity Vs Time,CPS
Acquired      : 4/29/2018 10:25:33 AM using Batch McGill_4wk_ctl_femurhead.b
Time [Sec],S34,Ca43,Fe56,Zn66,W182
0.5220,24341.38,0.00,3190.37,650.02,0.00
1.0160,24000.79,362.50,310.00,540.01,0.00
1.5100,23930.66,450.01,350.00,560.01,0.00
2.0040,23760.37,687.52,460.01,640.02,0.00
2.4980,24251.22,537.51,570.01,470.01,10.00
2.9920,24221.17,1112.54,760.02,390.01,0.00
3.4860,24852.28,862.53,480.01,550.01,0.00
3.9800,24762.12,562.51,500.01,630.01,0.00
4.4740,24341.38,387.51,350.00,380.01,0.00
4.9680,24301.31,312.50,470.01,550.01,0.00
5.4620,24050.87,425.01,370.00,370.01,0.00
5.9560,24571.78,500.01,420.01,450.01,0.00
6.4501,24481.63,937.53,2860.30,1590.09,0.00
6.9441,25874.15,687.52,7231.91,1340.07,0.00
7.4381,28018.32,2212.68,157280.76,53655.89,110.00
7.9321,26685.69,107127.74,26395.49,26225.32,20.00
8.4261,27898.08,148825.19,2330.20,21987.80,0.00
8.9201,26314.98,131083.67,870.03,16990.63,0.00
9.4141,26825.96,123804.25,810.02,14237.47,0.00
9.9081,26685.69,124611.49,2200.18,7892.29,0.00
10.4021,27246.78,112066.82,1710.11,12115.41,0.00
10.8961,26645.61,86445.59,16009.38,3220.38,0.00
11.3901,26004.40,6889.22,17651.40,1500.08,0.00
11.8841,25844.10,3000.33,13816.99,1110.05,0.00
12.3781,26595.52,1587.59,16690.20,890.03,0.00
12.8721,27236.76,1887.63,25914.57,1390.07,0.00
13.3661,27196.69,2187.67,25634.04,2090.16,0.00
13.8601,26946.20,1587.59,58866.63,7802.24,0.00
14.3541,25964.32,93868.97,8132.42,20525.51,0.00
14.8481,26595.52,73822.43,13026.21,8602.73,0.00
15.3421,27306.90,28955.42,15038.28,1870.13,0.00
15.8361,26415.18,2987.82,16189.59,1520.09,0.00
16.3302,27086.47,1700.10,16139.53,1150.05,0.00
16.8242,28098.48,2312.69,28399.51,1250.06,0.00
17.3182,26365.08,1700.10,33761.69,1120.05,0.00
17.8122,27306.90,1537.59,29261.32,1230.06,0.00
18.3062,26595.52,1875.13,33571.23,1310.06,0.00
18.8002,28028.34,1487.58,19634.11,1210.05,0.00
19.2942,28158.61,1825.12,22698.85,1490.08,0.00
19.7882,28308.91,2200.18,18953.15,1930.14,0.00
20.2822,28729.78,2200.18,19844.41,1570.09,0.00
20.7762,27517.32,1962.64,31285.81,2810.29,0.00
21.2702,28479.26,60344.48,22698.85,17441.20,0.00
21.7642,27827.94,142824.62,1840.12,18212.22,0.00
22.2582,27226.75,112759.95,11604.93,12866.10,0.00
22.7522,27256.80,72465.24,12665.87,7822.25,0.00
23.2462,27657.60,103147.51,4860.87,24622.32,0.00
23.7402,27346.98,127979.68,1070.04,16980.62,0.00
24.2342,27437.16,136006.08,1440.08,21216.58,0.00
24.7282,27787.86,133759.23,1920.14,21687.32,0.00
25.2222,29611.63,143645.61,1900.13,29101.18,0.00
25.7162,26976.25,125645.82,2230.18,12846.08,20.00
26.2103,27276.84,137255.90,1280.06,14127.35,0.00
26.7043,27637.56,132610.70,1150.05,16670.24,0.00
27.1983,28138.57,137445.28,22318.23,14327.56,0.00
27.6923,27988.26,39569.29,25333.48,4800.85,0.00
28.1863,27226.75,3675.49,30514.06,970.03,0.00
28.6803,29270.91,3587.97,64692.91,1140.05,0.00
29.1743,29461.31,3337.90,128249.55,1590.09,0.00
